ARG	ORF_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Escherichia_flexneri_87_length_46705_cov_187.996420_34_acrD	3114	9941	acrD	99.81	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_121_length_33951_cov_233.844672_21_Escherichia_coli_ampH_betalactamase	1158	4524	Escherichia coli ampH beta-lactamase	99.74	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	100.00	Escherichia flexneri
Escherichia_flexneri_126_length_32727_cov_179.478575_3_Escherichia_coli_emrE	333	1173	Escherichia coli emrE	98.18	macrolide antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_137_length_29873_cov_285.396472_13_EC15	1134	5663	EC-15	97.88	cephalosporin	antibiotic inactivation	EC beta-lactamase	100.00	Escherichia flexneri
Escherichia_flexneri_138_length_29804_cov_225.784833_26_mdtN	1032	4151	mdtN	100.0	nucleoside antibiotic; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_138_length_29804_cov_225.784833_27_mdtO	2052	7950	mdtO	99.41	nucleoside antibiotic; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_138_length_29804_cov_225.784833_28_mdtP	1467	5911	mdtP	100.0	nucleoside antibiotic; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_156_length_26334_cov_285.567145_15_eptA	1644	8205	eptA	99.63	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia flexneri
Escherichia_flexneri_173_length_24172_cov_211.534975_22_rsmA	186	1181	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_181_length_23290_cov_195.308974_15_kdpE	678	1856	kdpE	100.0	aminoglycoside antibiotic	antibiotic efflux	kdpDE	100.00	Escherichia flexneri
Escherichia_flexneri_316_length_13925_cov_331.118097_1_gadX	825	5265	gadX	99.64	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_316_length_13925_cov_331.118097_2_gadW	729	4455	gadW	94.63	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_316_length_13925_cov_331.118097_4_mdtF	3114	12768	mdtF	99.81	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_316_length_13925_cov_331.118097_5_mdtE	1158	5012	mdtE	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_344_length_12418_cov_237.516865_15_mdtM	1137	4117	mdtM	97.35	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; acridine dye; phenicol antibiotic; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	92.20	Escherichia flexneri
Escherichia_flexneri_346_length_12377_cov_275.192177_2_dfrA1	474	2214	dfrA1	99.36	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	Escherichia flexneri
Escherichia_flexneri_346_length_12377_cov_275.192177_3_SAT2	525	2332	SAT-2	100.0	nucleoside antibiotic	antibiotic inactivation	streptothricin acetyltransferase (SAT)	100.00	Escherichia flexneri
Escherichia_flexneri_437_length_9598_cov_239.331657_4_emrR	531	1870	emrR	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_437_length_9598_cov_239.331657_5_emrA	1173	4037	emrA	99.74	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_437_length_9598_cov_239.331657_6_emrB	1539	5495	emrB	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_475_length_8563_cov_163.722967_3_baeR	723	2010	baeR	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_475_length_8563_cov_163.722967_4_baeS	1404	3888	baeS	99.79	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_475_length_8563_cov_163.722967_6_mdtC	2823	6544	mdtC	99.68	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	91.71	Escherichia flexneri
Escherichia_flexneri_537_length_7328_cov_221.459783_2_HNS	414	1666	H-NS	100.0	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_648_length_5669_cov_189.286071_2_tetA	1200	3732	tet(A)	98.48	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	94.10	Escherichia flexneri
Escherichia_flexneri_648_length_5669_cov_189.286071_4_APH6Id	837	3149	APH(6)-Id	99.28	aminoglycoside antibiotic	antibiotic inactivation	APH(6)	100.00	Escherichia flexneri
Escherichia_flexneri_648_length_5669_cov_189.286071_5_APH3Ib	804	2673	APH(3'')-Ib	99.63	aminoglycoside antibiotic	antibiotic inactivation	APH(3'')	100.00	Escherichia flexneri
Escherichia_flexneri_648_length_5669_cov_189.286071_6_sul2	816	1883	sul2	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	Escherichia flexneri
Escherichia_flexneri_708_length_4965_cov_164.683299_2_mdtB	3123	7884	mdtB	99.71	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_708_length_4965_cov_164.683299_3_mdtA	1248	3389	mdtA	100.0	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_959_length_3275_cov_221.831056_2_CTXM15	876	2555	CTX-M-15	100.0	cephalosporin; penam	antibiotic inactivation	CTX-M beta-lactamase	100.00	Escherichia flexneri
Escherichia_flexneri_2069_length_1623_cov_283.138393_1_CTXM27	876	2511	CTX-M-27	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	CTX-M beta-lactamase	100.00	Escherichia flexneri
Escherichia_flexneri_9_length_162339_cov_258.284939_143_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	2666	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	99.75	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Escherichia flexneri
Escherichia_flexneri_35_length_78064_cov_194.827969_21_Escherichia_coli_gyrA_conferring_resistance_to_fluoroquinolones	2628	8737	Escherichia coli gyrA conferring resistance to fluoroquinolones	99.89	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant gyrA	100.00	Escherichia flexneri
Escherichia_flexneri_343_length_12509_cov_345.051951_9_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	2356	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	99.75	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Escherichia flexneri
Escherichia_flexneri_36_length_76207_cov_215.570057_36_Escherichia_coli_acrR_with_mutation_conferring_multidrug_antibiotic_resistance	648	2744	Escherichia coli acrR with mutation conferring multidrug antibiotic resistance	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_70_length_52721_cov_262.915543_4_Escherichia_coli_soxR_with_mutation_conferring_antibiotic_resistance	465	2086	Escherichia coli soxR with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_70_length_52721_cov_262.915543_5_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	1465	Escherichia coli soxS with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia flexneri
Streptococcus_5_length_182783_cov_18.374469_155_tetO	1920	680	tetO	98.28	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	Streptococcus
Streptococcus_24_length_6909_cov_22.208200_5_catQ	660	238	catQ	94.06	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	100.00	Streptococcus
Streptococcus_sp000187445_2_length_329859_cov_73.099062_233_tetM	1920	2439	tetM	99.06	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	Streptococcus sp000187445
NODE_50_length_61297_cov_6.562000_42_baeR	723	118	baeR	91.67	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_50_length_61297_cov_6.562000_45_mdtC	3078	534	mdtC	91.61	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_50_length_61297_cov_6.562000_46_mdtB	3123	316	mdtB	90.1	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_152_length_27758_cov_7.263979_19_acrD	3114	534	acrD	91.03	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_208_length_20933_cov_5.490660_13_Klebsiella_pneumoniae_KpnF	330	38	Klebsiella pneumoniae KpnF	99.08	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_208_length_20933_cov_5.490660_14_Klebsiella_pneumoniae_KpnE	363	65	Klebsiella pneumoniae KpnE	99.17	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_230_length_19484_cov_94.545113_4_ugd	1167	702	ugd	99.23	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_318_length_13890_cov_5.032093_7_SHV168	861	107	SHV-168	99.65	carbapenem; cephalosporin; penam	antibiotic inactivation	SHV beta-lactamase	100.00	unclassified
NODE_367_length_11737_cov_5.173001_9_marA	375	45	marA	92.74	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	97.64	unclassified
NODE_484_length_8372_cov_96.737165_2_AcrS	663	1072	AcrS	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_484_length_8372_cov_96.737165_3_AcrE	1158	1618	AcrE	100.0	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_484_length_8372_cov_96.737165_4_AcrF	3105	4463	AcrF	99.71	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_515_length_7674_cov_38.107232_1_QnrB4	648	418	QnrB4	100.0	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	unclassified
NODE_515_length_7674_cov_38.107232_8_DHA1	1140	638	DHA-1	100.0	cephalosporin; cephamycin	antibiotic inactivation	DHA beta-lactamase	100.00	unclassified
NODE_740_length_4565_cov_12.268514_3_QnrS1	657	180	QnrS1	100.0	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	unclassified
NODE_744_length_4533_cov_6.522331_1_qacL	333	42	qacL	93.64	disinfecting agents and intercalating dyes	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	unclassified
NODE_744_length_4533_cov_6.522331_3_sul3	792	81	sul3	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_782_length_4175_cov_97.569175_2_ErmB	738	1524	ErmB	97.96	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	unclassified
NODE_839_length_3812_cov_7.507054_4_Escherichia_coli_emrE	333	58	Escherichia coli emrE	98.18	macrolide antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	unclassified
NODE_1067_length_2894_cov_89.499119_2_marA	384	1277	marA	99.21	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	unclassified
NODE_1095_length_2815_cov_1.874638_4_CMH3	1146	47	CMH-3	99.21	cephalosporin	antibiotic inactivation	CMH beta-lactamase	100.00	unclassified
NODE_1195_length_2562_cov_5.186677_2_cmlA1	1260	114	cmlA1	99.76	phenicol antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1195_length_2562_cov_5.186677_3_aadA3	792	1855	aadA3	98.48	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	unclassified
NODE_1389_length_2244_cov_1.854728_2_ramA	375	14	ramA	99.19	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	unclassified
NODE_2316_length_1490_cov_29.206272_2_sul1	840	356	sul1	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_3149_length_1186_cov_543.709991_1_TEM1	861	7689	TEM-1	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	100.00	unclassified
NODE_3372_length_1138_cov_5.879963_1_APH3Ia	816	79	APH(3')-Ia	98.52	aminoglycoside antibiotic	antibiotic inactivation	APH(3')	100.00	unclassified
NODE_3799_length_1051_cov_2.270080_1_catI	660	23	catI	100.0	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	100.00	unclassified
NODE_773_length_4194_cov_325.005799_3_tetR	627	3740	tetR	100.0	tetracycline antibiotic	antibiotic target alteration; antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1067_length_2894_cov_89.499119_1_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	1532	Escherichia coli marR mutant conferring antibiotic resistance	98.61	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_7129_length_661_cov_2.099010_2_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	384	11	Escherichia coli marR mutant conferring antibiotic resistance	87.4	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	88.19	unclassified
