ARG	ORF_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Escherichia_flexneri_41_length_13620_cov_2.960781_16_mdtN	1032	70	mdtN	100.0	nucleoside antibiotic; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_50_length_12985_cov_3.825367_7_eptA	1644	138	eptA	99.63	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia flexneri
Escherichia_flexneri_51_length_12711_cov_3.559972_11_acrB	3150	261	acrB	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_51_length_12711_cov_3.559972_12_Escherichia_coli_acrA	1194	82	Escherichia coli acrA	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_74_length_10923_cov_3.275304_5_Escherichia_coli_mdfA	1233	94	Escherichia coli mdfA	96.83	tetracycline antibiotic; benzalkonium chloride; rhodamine	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_81_length_10638_cov_2.648115_5_Escherichia_coli_ampC1_betalactamase	1305	66	Escherichia coli ampC1 beta-lactamase	99.08	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	100.00	Escherichia flexneri
Escherichia_flexneri_87_length_10309_cov_3.326604_7_TolC	1489	69	TolC	100.0	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	99.60	Escherichia flexneri
Escherichia_flexneri_89_length_10175_cov_3.309190_9_Escherichia_coli_ampH_betalactamase	1158	75	Escherichia coli ampH beta-lactamase	100.0	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	100.00	Escherichia flexneri
Escherichia_flexneri_103_length_9530_cov_3.209393_11_rsmA	186	14	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_106_length_9227_cov_2.871566_6_msbA	1749	231	msbA	100.0	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_154_length_7350_cov_2.767101_5_QnrS1	657	40	QnrS1	99.54	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	Escherichia flexneri
Escherichia_flexneri_168_length_6890_cov_3.245208_4_emrR	531	60	emrR	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_229_length_5255_cov_2.843077_3_HNS	414	28	H-NS	100.0	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_270_length_4462_cov_2.342637_4_PmrF	969	45	PmrF	99.69	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia flexneri
Escherichia_flexneri_308_length_3866_cov_2.480451_4_mdtH	1209	50	mdtH	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_309_length_3817_cov_2.244019_3_marA	384	15	marA	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia flexneri
Escherichia_flexneri_582_length_1681_cov_2.431734_2_mdtA	1248	56	mdtA	99.04	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_678_length_1313_cov_2.416534_1_CTXM238	828	35	CTX-M-238	100.0	cephalosporin	antibiotic inactivation	CTX-M beta-lactamase	94.50	Escherichia flexneri
Escherichia_flexneri_5_length_36189_cov_3.719295_4_Escherichia_coli_cyaA_with_mutation_conferring_resistance_to_fosfomycin	2547	198	Escherichia coli cyaA with mutation conferring resistance to fosfomycin	99.65	fosfomycin	antibiotic target alteration	antibiotic-resistant cya adenylate cyclase	100.00	Escherichia flexneri
Escherichia_flexneri_10_length_31883_cov_3.482468_13_Escherichia_coli_soxR_with_mutation_conferring_antibiotic_resistance	465	34	Escherichia coli soxR with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_10_length_31883_cov_3.482468_14_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	27	Escherichia coli soxS with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia flexneri
Escherichia_flexneri_51_length_12711_cov_3.559972_13_Escherichia_coli_acrR_with_mutation_conferring_multidrug_antibiotic_resistance	648	34	Escherichia coli acrR with mutation conferring multidrug antibiotic resistance	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_309_length_3817_cov_2.244019_4_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	16	Escherichia coli marR mutant conferring antibiotic resistance	99.31	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Megasphaera_sp900540735_18_length_104449_cov_92.584392_28_tetM	1920	3264	tetM	96.56	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	Megasphaera sp900540735
NODE_1156_length_9999_cov_68.089099_4_tetQ	1947	3977	tetQ	95.45	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	98.63	unclassified
NODE_1643_length_6976_cov_19.365988_4_aadS	864	244	aadS	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(6)	100.00	unclassified
NODE_1820_length_6285_cov_83.945265_10_ErmB	738	561	ErmB	98.78	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	unclassified
NODE_3201_length_3424_cov_14.657168_4_mphA	906	226	mphA	99.67	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	unclassified
NODE_3451_length_3140_cov_3.206159_3_tetO	1920	87	tetO	99.22	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	unclassified
NODE_5379_length_1875_cov_274.947253_1_tetWNW	1869	7985	tet(W/N/W)	95.01	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	97.34	unclassified
NODE_5409_length_1862_cov_213.091312_2_ErmX	855	2927	ErmX	89.08	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_8944_length_1097_cov_20.403071_1_TEM1	861	290	TEM-1	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	100.00	unclassified
NODE_9271_length_1059_cov_181.084661_1_ErmF	801	2406	ErmF	99.25	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_9335_length_1052_cov_368.123370_1_CfxA6	993	5834	CfxA6	98.79	cephamycin	antibiotic inactivation	CfxA beta-lactamase	99.70	unclassified
