ARG	ARG_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Enterococcus_faecalis_7_length_166357_cov_59.998214:_efrA	1719	1856	efrA	99.3	macrolide antibiotic; fluoroquinolone antibiotic; rifamycin antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	99.48	Enterococcus faecalis
Escherichia_coli_1_length_733225_cov_125.166872:_emrR	531	2342	emrR	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_1_length_733225_cov_125.166872:_emrA	1173	3449	emrA	99.74	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_1_length_733225_cov_125.166872:_emrB	1539	6400	emrB	99.61	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_1_length_733225_cov_125.166872:_rsmA	186	1272	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_1_length_733225_cov_125.166872:_TolC	1482	5404	TolC	99.8	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	99.60	Escherichia coli
Escherichia_coli_1_length_733225_cov_125.166872:_bacA	822	3128	bacA	99.63	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	100.00	Escherichia coli
Escherichia_coli_1_length_733225_cov_125.166872:_AcrS	663	1733	AcrS	98.64	fluoroquinolone antibiotic; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_1_length_733225_cov_125.166872:_AcrE	1158	3106	AcrE	99.22	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_1_length_733225_cov_125.166872:_AcrF	3105	7642	AcrF	99.52	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_2_length_483359_cov_108.638940:_evgS	3594	6919	evgS	96.66	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_2_length_483359_cov_108.638940:_evgA	615	1339	evgA	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_2_length_483359_cov_108.638940:_emrK	1164	2434	emrK	98.86	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	110.26	Escherichia coli
Escherichia_coli_2_length_483359_cov_108.638940:_emrY	1539	2986	emrY	99.8	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_2_length_483359_cov_108.638940:_PmrF	969	3209	PmrF	99.38	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia coli
Escherichia_coli_2_length_483359_cov_108.638940:_YojI	1644	4959	YojI	98.54	peptide antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_2_length_483359_cov_108.638940:_baeR	723	2309	baeR	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_2_length_483359_cov_108.638940:_baeS	1404	3345	baeS	96.15	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_2_length_483359_cov_108.638940:_mdtC	3078	10494	mdtC	98.73	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_2_length_483359_cov_108.638940:_mdtB	3123	10540	mdtB	99.9	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_2_length_483359_cov_108.638940:_mdtA	1248	2726	mdtA	98.8	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_2_length_483359_cov_108.638940:_ugd	1167	3111	ugd	99.74	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia coli
Escherichia_coli_3_length_467611_cov_115.923956:_kdpE	678	1472	kdpE	99.55	aminoglycoside antibiotic	antibiotic efflux	kdpDE	100.00	Escherichia coli
Escherichia_coli_3_length_467611_cov_115.923956:_Escherichia_coli_acrA	1194	4208	Escherichia coli acrA	99.75	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_3_length_467611_cov_115.923956:_acrB	3150	15611	acrB	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_3_length_467611_cov_115.923956:_vanG	1095	3486	vanG	39.5	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	104.30	Escherichia coli
Escherichia_coli_4_length_395900_cov_96.111080:_Klebsiella_pneumoniae_KpnE	366	925	Klebsiella pneumoniae KpnE	82.2	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.83	Escherichia coli
Escherichia_coli_4_length_395900_cov_96.111080:_Klebsiella_pneumoniae_KpnF	330	643	Klebsiella pneumoniae KpnF	84.4	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_4_length_395900_cov_96.111080:_marA	384	794	marA	99.21	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia coli
Escherichia_coli_7_length_257288_cov_106.355727:_msbA	1749	4132	msbA	99.66	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_7_length_257288_cov_106.355727:_mdtG	1227	2921	mdtG	99.75	phosphonic acid antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_7_length_257288_cov_106.355727:_mdtH	1209	3288	mdtH	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_8_length_216765_cov_127.511293:_EC5	1134	2939	EC-5	98.94	cephalosporin	antibiotic inactivation	EC beta-lactamase	100.00	Escherichia coli
Escherichia_coli_9_length_203679_cov_133.997225:_gadX	825	2222	gadX	93.07	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_9_length_203679_cov_133.997225:_gadW	729	1956	gadW	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_9_length_203679_cov_133.997225:_mdtF	3114	8918	mdtF	99.42	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_9_length_203679_cov_133.997225:_mdtE	1158	3243	mdtE	99.74	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_9_length_203679_cov_133.997225:_CRP	633	3384	CRP	99.52	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_10_length_189449_cov_114.970957:_acrD	3114	11173	acrD	99.9	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_11_length_176023_cov_136.130074:_mdtP	1467	4188	mdtP	98.16	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_11_length_176023_cov_136.130074:_mdtO	2052	5371	mdtO	98.54	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_11_length_176023_cov_136.130074:_mdtN	1032	2772	mdtN	98.54	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_11_length_176023_cov_136.130074:_eptA	1644	4180	eptA	98.17	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia coli
Escherichia_coli_12_length_174806_cov_109.587556:_Escherichia_coli_mdfA	1233	3102	Escherichia coli mdfA	97.07	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_14_length_148317_cov_99.020581:_HNS	414	1422	H-NS	100.0	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_15_length_129192_cov_138.101390:_cpxA	1374	6821	cpxA	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_18_length_105156_cov_101.255627:_Escherichia_coli_emrE	333	744	Escherichia coli emrE	98.18	macrolide antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_32_length_13261_cov_124.643128:_mdtM	1260	3565	mdtM	97.52	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	102.20	Escherichia coli
Escherichia_coli_2_length_483359_cov_108.638940:_Escherichia_coli_GlpT_with_mutation_conferring_resistance_to_fosfomycin	1359	4515	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	99.56	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant GlpT	100.00	Escherichia coli
Escherichia_coli_5_length_301116_cov_126.655908:_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	8354	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	53.29	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Escherichia coli
Escherichia_coli_24_length_35372_cov_132.783879:_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	13401	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	97.97	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Escherichia coli
Escherichia_coli_3_length_467611_cov_115.923956:_Escherichia_coli_AcrABTolC_with_AcrR_mutation_conferring_resistance_to_ciprofloxacin_tetracycline_and_ceftazidime	648	1591	Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_4_length_395900_cov_96.111080:_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	1017	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	97.92	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_11_length_176023_cov_136.130074:_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	1053	Escherichia coli soxS with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia coli
Escherichia_coli_11_length_176023_cov_136.130074:_Escherichia_coli_soxR_with_mutation_conferring_antibiotic_resistance	465	1386	Escherichia coli soxR with mutation conferring antibiotic resistance	99.35	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Klebsiella_pneumoniae_1_length_1129092_cov_114.323113:_baeR	723	2629	baeR	91.67	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_1_length_1129092_cov_114.323113:_mdtC	3078	11063	mdtC	91.61	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_1_length_1129092_cov_114.323113:_mdtB	3123	11923	mdtB	89.9	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_2_length_525264_cov_123.723403:_Escherichia_coli_mdfA	1233	3911	Escherichia coli mdfA	85.37	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_2_length_525264_cov_123.723403:_msbA	1749	5342	msbA	92.78	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_2_length_525264_cov_123.723403:_OmpA	1071	4284	OmpA	99.72	peptide antibiotic	reduced permeability to antibiotic	General Bacterial Porin with reduced permeability to peptide antibiotics	95.19	Klebsiella pneumoniae
Klebsiella_pneumoniae_3_length_402190_cov_107.559305:_Klebsiella_pneumoniae_OmpK37	1125	5725	Klebsiella pneumoniae OmpK37	99.47	monobactam; carbapenem; cephalosporin; cephamycin; penam; penem	reduced permeability to antibiotic	General Bacterial Porin with reduced permeability to beta-lactams	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_4_length_363190_cov_140.452391:_fosA5	420	1550	fosA5	97.84	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_4_length_363190_cov_140.452391:_LptD	2349	8419	LptD	100.0	carbapenem; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_5_length_327608_cov_134.339180:_acrB	3147	16558	acrB	91.52	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.90	Klebsiella pneumoniae
Klebsiella_pneumoniae_5_length_327608_cov_134.339180:_vanG	1098	4041	vanG	38.66	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	104.58	Klebsiella pneumoniae
Klebsiella_pneumoniae_7_length_256650_cov_135.498743:_oqxA	1176	3372	oqxA	99.74	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_7_length_256650_cov_135.498743:_oqxB	3153	8639	oqxB	99.71	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_7_length_256650_cov_135.498743:_emrR	531	2295	emrR	92.57	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_7_length_256650_cov_135.498743:_Klebsiella_pneumoniae_KpnG	1173	3782	Klebsiella pneumoniae KpnG	99.74	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_7_length_256650_cov_135.498743:_Klebsiella_pneumoniae_KpnH	1539	6603	Klebsiella pneumoniae KpnH	94.02	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_7_length_256650_cov_135.498743:_rsmA	186	1258	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_8_length_237484_cov_147.963350:_CRP	633	3431	CRP	99.05	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_8_length_237484_cov_147.963350:_ArnT	1656	5822	ArnT	99.46	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_8_length_237484_cov_147.963350:_PmrF	984	4187	PmrF	83.9	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	Klebsiella pneumoniae
Klebsiella_pneumoniae_8_length_237484_cov_147.963350:_eptB	1674	5593	eptB	99.28	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	97.04	Klebsiella pneumoniae
Klebsiella_pneumoniae_9_length_213415_cov_130.617265:_acrD	3114	13625	acrD	91.03	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_14_length_101593_cov_101.677893:_Klebsiella_pneumoniae_KpnE	363	796	Klebsiella pneumoniae KpnE	99.17	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_14_length_101593_cov_101.677893:_Klebsiella_pneumoniae_KpnF	330	866	Klebsiella pneumoniae KpnF	100.0	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_14_length_101593_cov_101.677893:_SHV32	861	1895	SHV-32	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	SHV beta-lactamase	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_14_length_101593_cov_101.677893:_marA	375	888	marA	92.74	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	97.64	Klebsiella pneumoniae
Klebsiella_pneumoniae_4_length_363190_cov_140.452391:_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	8666	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	52.37	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Klebsiella pneumoniae
Klebsiella_pneumoniae_8_length_237484_cov_147.963350:_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	13516	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	97.97	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Klebsiella pneumoniae
Klebsiella_pneumoniae_15_length_100693_cov_155.646339:_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	7274	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	95.03	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_14_length_101593_cov_101.677893:_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	1071	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	84.03	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Veillonella_dispar_A_1_length_447241_cov_53.436792:_qacG	330	368	qacG	44.76	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	101.87	Veillonella dispar A
Veillonella_dispar_A_3_length_393256_cov_45.935177:_vanW_gene_in_vanI_cluster	1341	1014	vanW gene in vanI cluster	29.19	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	119.57	Veillonella dispar A
NODE_94_length_65313_48_mdtM	1242	2177	mdtM	86.49	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.73	unclassified
