ARG	ARG_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Pseudomonas_aeruginosa_40_length_16457_cov_2.727778:_MuxA	1281	87	MuxA	99.53	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_40_length_16457_cov_2.727778:_MuxB	3132	248	MuxB	99.9	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_40_length_16457_cov_2.727778:_MuxC	3111	199	MuxC	100.0	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_40_length_16457_cov_2.727778:_OpmB	1497	70	OpmB	99.6	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_44_length_16212_cov_2.764487:_Pseudomonas_aeruginosa_catB7	639	34	Pseudomonas aeruginosa catB7	98.58	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_64_length_13958_cov_3.189756:_MexG	447	36	MexG	100.0	fluoroquinolone antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_64_length_13958_cov_3.189756:_MexH	1113	91	MexH	99.73	fluoroquinolone antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_64_length_13958_cov_3.189756:_MexI	3090	221	MexI	99.61	fluoroquinolone antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_64_length_13958_cov_3.189756:_OpmD	1464	72	OpmD	99.18	fluoroquinolone antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_69_length_13575_cov_4.112017:_vanT_gene_in_vanG_cluster	1092	71	vanT gene in vanG cluster	33.24	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	50.98	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_72_length_13218_cov_3.025264:_TriB	1071	62	TriB	100.0	disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_72_length_13218_cov_3.025264:_TriA	1104	71	TriA	98.37	disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	95.82	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_99_length_11645_cov_3.210581:_YajC	339	27	YajC	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; oxazolidinone antibiotic; glycopeptide antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_107_length_11022_cov_2.973321:_APH3IIb	807	51	APH(3')-IIb	98.88	aminoglycoside antibiotic	antibiotic inactivation	APH(3')	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_149_length_9372_cov_2.929102:_vanW_gene_in_vanG_cluster	822	56	vanW gene in vanG cluster	32.58	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	97.15	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_150_length_9360_cov_2.683831:_Pseudomonas_aeruginosa_soxR	471	25	Pseudomonas aeruginosa soxR	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_167_length_9087_cov_3.266482:_mexP	1158	65	mexP	99.48	macrolide antibiotic; carbapenem; tetracycline antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_167_length_9087_cov_3.266482:_mexQ	3162	222	mexQ	99.53	macrolide antibiotic; carbapenem; tetracycline antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_167_length_9087_cov_3.266482:_opmE	1476	75	opmE	99.39	macrolide antibiotic; carbapenem; tetracycline antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_205_length_8106_cov_3.159048:_mexY	3138	173	mexY	93.21	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.90	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_224_length_7838_cov_3.741142:_vanH_gene_in_vanB_cluster	990	71	vanH gene in vanB cluster	40.91	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	101.86	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_236_length_7670_cov_3.388516:_MexB	3141	246	MexB	99.52	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_236_length_7670_cov_3.388516:_MexA	1152	83	MexA	100.0	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_245_length_7426_cov_3.438291:_basS	1434	109	basS	99.16	peptide antibiotic	antibiotic target alteration; antibiotic efflux	pmr phosphoethanolamine transferase	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_272_length_6952_cov_2.739782:_rsmA	186	13	rsmA	100.0	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_280_length_6879_cov_3.123052:_OprN	1419	89	OprN	99.79	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_280_length_6879_cov_3.123052:_MexF	3189	173	MexF	99.91	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_280_length_6879_cov_3.123052:_MexE	1245	68	MexE	98.79	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_286_length_6799_cov_3.388426:_Pseudomonas_aeruginosa_emrE	333	25	Pseudomonas aeruginosa emrE	100.0	aminoglycoside antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_318_length_6289_cov_3.376851:_PDC35	1098	75	PDC-35	100.0	monobactam; carbapenem; cephalosporin	antibiotic inactivation	PDC beta-lactamase	92.19	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_322_length_6250_cov_3.259679:_MexK	3078	200	MexK	100.0	macrolide antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_463_length_4641_cov_3.775197:_cprS	1296	90	cprS	99.54	peptide antibiotic	antibiotic target alteration; antibiotic efflux	pmr phosphoethanolamine transferase	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_541_length_4018_cov_3.050495:_FosA	408	29	FosA	99.26	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_624_length_3409_cov_3.168667:_MexD	3132	180	MexD	95.43	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin; penam; tetracycline antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_785_length_2534_cov_3.551079:_MexL	639	24	MexL	100.0	macrolide antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_789_length_2512_cov_3.094867:_bcr1	990	53	bcr-1	99.7	bicyclomycin-like antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	82.09	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_925_length_1908_cov_3.073184:_ParR	708	52	ParR	99.15	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; Outer Membrane Porin (Opr)	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_245_length_7426_cov_3.438291:_basR	666	49	basR	99.55	peptide antibiotic	antibiotic target alteration; antibiotic efflux	pmr phosphoethanolamine transferase	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_205_length_8106_cov_3.159048:_MexZ	633	34	MexZ	100.0	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_236_length_7670_cov_3.388516:_MexR	444	29	MexR	99.32	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_252_length_7310_cov_2.997650:_MexT	915	66	MexT	99.63	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	87.61	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_252_length_7310_cov_2.997650:_MexS	1020	72	MexS	100.0	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_388_length_5376_cov_2.887903:_nalD	606	24	nalD	100.0	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	94.81	Pseudomonas aeruginosa
Veillonella_rogosae_2_length_230268_cov_52.641233:_vanW_gene_in_vanI_cluster	1356	1355	vanW gene in vanI cluster	29.19	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	120.91	Veillonella rogosae
Veillonella_rogosae_15_length_49344_cov_72.074939:_qacG	330	434	qacG	44.76	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	101.87	Veillonella rogosae
NODE_996_length_4143_2_vanY_gene_in_vanB_cluster	792	450	vanY gene in vanB cluster	31.32	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	98.13	unclassified
NODE_3324_length_631_1_tetW	630	13	tet(W)	96.67	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	32.86	unclassified
NODE_8191_length_353_1_qacG	294	8	qacG	70.1	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	90.65	unclassified
NODE_21007_length_222_1_vanY_gene_in_vanA_cluster	207	3	vanY gene in vanA cluster	48.15	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	22.44	unclassified
NODE_2201_length_1076_1_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1074	960	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	96.93	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	87.53	unclassified
