ARG	ARG_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Clostridioides_difficile_94_length_103352_cov_76.373844:_APH2If	894	1050	APH(2'')-If	100.0	aminoglycoside antibiotic	antibiotic inactivation	APH(2'')	100.00	Clostridioides difficile
Clostridium_neonatale_64_length_129313_cov_8.574239:_vanT_gene_in_vanG_cluster	1125	640	vanT gene in vanG cluster	35.23	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.53	Clostridium neonatale
Clostridium_neonatale_258_length_40791_cov_7.565667:_vanT_gene_in_vanG_cluster	1161	678	vanT gene in vanG cluster	36.96	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.21	Clostridium neonatale
Clostridium_neonatale_294_length_36004_cov_8.606665:_vanW_gene_in_vanI_cluster	1485	308	vanW gene in vanI cluster	32.88	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	132.44	Clostridium neonatale
Clostridium_neonatale_1763_length_3003_cov_12.822252:_vanY_gene_in_vanB_cluster	792	223	vanY gene in vanB cluster	31.32	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	98.13	Clostridium neonatale
Clostridium_P_perfringens_61_length_130965_cov_11.041601:_vanT_gene_in_vanG_cluster	1161	526	vanT gene in vanG cluster	37.33	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.21	Clostridium P perfringens
Clostridium_P_perfringens_80_length_114429_cov_11.141632:_vanW_gene_in_vanI_cluster	1263	313	vanW gene in vanI cluster	29.96	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	112.60	Clostridium P perfringens
Clostridium_P_perfringens_161_length_62009_cov_10.652968:_vanW_gene_in_vanI_cluster	1563	297	vanW gene in vanI cluster	26.72	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	139.41	Clostridium P perfringens
Clostridium_P_perfringens_175_length_56791_cov_12.884253:_vanH_gene_in_vanD_cluster	999	319	vanH gene in vanD cluster	35.44	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	102.79	Clostridium P perfringens
Clostridium_P_perfringens_233_length_44918_cov_11.340548:_Clostridium_perfringens_mprF	1710	292	Clostridium perfringens mprF	97.89	peptide antibiotic	antibiotic target alteration	defensin resistant mprF	100.00	Clostridium P perfringens
Enterococcus_A_avium_424_length_24058_cov_5.271924:_vanY_gene_in_vanB_cluster	783	44	vanY gene in vanB cluster	33.01	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	97.01	Enterococcus A avium
Enterococcus_faecalis_86_length_110984_cov_28.709147:_vanT_gene_in_vanG_cluster	1116	595	vanT gene in vanG cluster	34.24	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.11	Enterococcus faecalis
Enterococcus_faecalis_273_length_39027_cov_26.282921:_dfrE	495	176	dfrE	98.78	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	Enterococcus faecalis
Enterococcus_faecalis_298_length_35838_cov_31.323254:_efrA	1719	960	efrA	99.3	macrolide antibiotic; fluoroquinolone antibiotic; rifamycin antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	99.48	Enterococcus faecalis
Enterococcus_faecalis_415_length_24735_cov_28.028363:_emeA	1137	371	emeA	97.67	disinfecting agents and antiseptics	antibiotic efflux	multidrug and toxic compound extrusion (MATE) transporter	96.18	Enterococcus faecalis
Enterococcus_faecalis_489_length_19916_cov_29.096622:_lsaA	1497	602	lsaA	99.2	lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic; pleuromutilin antibiotic	antibiotic target protection	lsa-type ABC-F protein	100.00	Enterococcus faecalis
Finegoldia_magna_H_182_length_54794_cov_5.636493:_vanY_gene_in_vanM_cluster	1353	125	vanY gene in vanM cluster	39.16	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	193.13	Finegoldia magna H
Finegoldia_magna_H_524_length_18529_cov_6.210350:_23S_rRNA_adenine2058N6methyltransferase_ErmA	732	129	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	100.0	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	Finegoldia magna H
Finegoldia_magna_H_612_length_14916_cov_5.632259:_vanT_gene_in_vanG_cluster	1176	85	vanT gene in vanG cluster	36.29	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.92	Finegoldia magna H
Finegoldia_magna_H_1418_length_4245_cov_11.194272:_tet45	1287	230	tet(45)	76.35	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	93.45	Finegoldia magna H
Klebsiella_A_michiganensis_1_length_563161_cov_64.094663:_oqxB	3153	3318	oqxB	96.86	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_1_length_563161_cov_64.094663:_oqxA	1176	1407	oqxA	90.79	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_2_length_399216_cov_78.422279:_OXY11	876	1151	OXY-1-1	100.0	monobactam; cephalosporin; penam	antibiotic inactivation	OXY beta-lactamase	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_2_length_399216_cov_78.422279:_acrB	3147	4736	acrB	91.33	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.90	Klebsiella A michiganensis
Klebsiella_A_michiganensis_2_length_399216_cov_78.422279:_vanG	1098	1475	vanG	38.87	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	104.58	Klebsiella A michiganensis
Klebsiella_A_michiganensis_3_length_381209_cov_73.002222:_baeR	723	941	baeR	92.5	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_3_length_381209_cov_73.002222:_mdtC	3078	3860	mdtC	91.51	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_3_length_381209_cov_73.002222:_mdtB	3123	3640	mdtB	90.96	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_4_length_321233_cov_79.920836:_emrR	531	740	emrR	93.14	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_4_length_321233_cov_79.920836:_Klebsiella_pneumoniae_KpnG	1173	1478	Klebsiella pneumoniae KpnG	96.15	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_4_length_321233_cov_79.920836:_emrB	1539	2194	emrB	93.82	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_4_length_321233_cov_79.920836:_rsmA	186	328	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_7_length_279889_cov_71.867532:_OmpA	1071	1137	OmpA	96.35	peptide antibiotic	reduced permeability to antibiotic	General Bacterial Porin with reduced permeability to peptide antibiotics	95.19	Klebsiella A michiganensis
Klebsiella_A_michiganensis_7_length_279889_cov_71.867532:_msbA	1749	2236	msbA	92.6	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_9_length_245855_cov_89.851659:_eptB	1689	2682	eptB	89.69	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	97.91	Klebsiella A michiganensis
Klebsiella_A_michiganensis_9_length_245855_cov_89.851659:_PmrF	984	1511	PmrF	83.9	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	Klebsiella A michiganensis
Klebsiella_A_michiganensis_9_length_245855_cov_89.851659:_ArnT	1656	2873	ArnT	89.47	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_9_length_245855_cov_89.851659:_CRP	633	1041	CRP	99.05	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_10_length_232595_cov_83.288197:_LptD	2367	3029	LptD	92.2	carbapenem; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.77	Klebsiella A michiganensis
Klebsiella_A_michiganensis_13_length_182336_cov_77.638094:_acrD	3114	4297	acrD	92.0	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_14_length_177938_cov_63.029219:_Klebsiella_pneumoniae_KpnE	363	437	Klebsiella pneumoniae KpnE	85.83	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_14_length_177938_cov_63.029219:_Klebsiella_pneumoniae_KpnF	330	384	Klebsiella pneumoniae KpnF	90.83	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_18_length_164823_cov_84.781876:_fosA5	444	734	fosA5	87.77	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	105.76	Klebsiella A michiganensis
Klebsiella_A_michiganensis_21_length_116316_cov_61.504362:_APH3Ia	816	858	APH(3')-Ia	97.79	aminoglycoside antibiotic	antibiotic inactivation	APH(3')	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_25_length_74055_cov_85.816837:_bacA	822	1130	bacA	91.21	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_26_length_72457_cov_64.369632:_marA	381	429	marA	91.13	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	99.21	Klebsiella A michiganensis
Klebsiella_A_michiganensis_8_length_259814_cov_92.454244:_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	2010	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	95.03	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_8_length_259814_cov_92.454244:_Morganella_morganii_gyrB_conferring_resistance_to_fluoroquinolones	2415	3593	Morganella morganii gyrB conferring resistance to fluoroquinolones	81.59	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant gyrB	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_10_length_232595_cov_83.288197:_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	2677	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	52.72	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Klebsiella A michiganensis
Klebsiella_A_michiganensis_51_length_1058_cov_39.997961:_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1056	3615	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	98.3	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	86.06	Klebsiella A michiganensis
Klebsiella_A_michiganensis_26_length_72457_cov_64.369632:_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	605	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	83.92	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Lachnoclostridium_82_length_113007_cov_6.318870:_vanW_gene_in_vanI_cluster	987	107	vanW gene in vanI cluster	39.31	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	87.94	Lachnoclostridium
Lachnoclostridium_259_length_40756_cov_6.363701:_vanG	1056	99	vanG	41.67	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	100.57	Lachnoclostridium
Lachnoclostridium_988_length_7696_cov_3.332548:_nimG	504	62	nimG	55.21	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	101.83	Lachnoclostridium
Lachnoclostridium_1502_length_3864_cov_4.860331:_vanT_gene_in_vanG_cluster	1176	74	vanT gene in vanG cluster	35.23	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.92	Lachnoclostridium
Lachnoclostridium_1910_length_2715_cov_3.351880:_lnuB	804	72	lnuB	98.88	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)	100.00	Lachnoclostridium
Veillonella_parvula_1_length_852837_cov_82.556235:_vanW_gene_in_vanI_cluster	1347	1230	vanW gene in vanI cluster	33.47	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	120.11	Veillonella parvula
Veillonella_parvula_41_length_163579_cov_102.501590:_mdeA	1356	1504	mdeA	74.89	fluoroquinolone antibiotic; aminoglycoside antibiotic; penam; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.56	Veillonella parvula
