ARG	ORF_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Escherichia_coli_3_length_261070_cov_35.788437_mdtH	1209	942	mdtH	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_3_length_261070_cov_35.788437_mdtG	1227	955	mdtG	99.75	fosfomycin	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_3_length_261070_cov_35.788437_msbA	1749	1499	msbA	99.66	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_5_length_233382_cov_38.137237_kdpE	678	387	kdpE	99.55	aminoglycoside antibiotic	antibiotic efflux	kdpDE	100.00	Escherichia coli
Escherichia_coli_6_length_179737_cov_32.011854_marA	384	310	marA	99.21	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia coli
Escherichia_coli_6_length_179737_cov_32.011854_Klebsiella_pneumoniae_KpnF	330	189	Klebsiella pneumoniae KpnF	84.4	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_6_length_179737_cov_32.011854_Klebsiella_pneumoniae_KpnE	366	246	Klebsiella pneumoniae KpnE	82.2	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.83	Escherichia coli
Escherichia_coli_8_length_159215_cov_49.002601_AcrF	3105	3583	AcrF	99.52	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_8_length_159215_cov_49.002601_AcrE	1158	1166	AcrE	99.48	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_8_length_159215_cov_49.002601_AcrS	663	746	AcrS	98.64	fluoroquinolone antibiotic; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_9_length_151364_cov_50.211307_CRP	633	1153	CRP	99.52	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_11_length_141439_cov_35.761508_Escherichia_coli_mdfA	1233	852	Escherichia coli mdfA	97.07	tetracycline antibiotic; benzalkonium chloride; rhodamine	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_12_length_118691_cov_40.197175_emrR	531	468	emrR	99.43	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_12_length_118691_cov_40.197175_emrA	1173	917	emrA	99.74	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_12_length_118691_cov_40.197175_emrB	1539	1338	emrB	99.8	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_12_length_118691_cov_40.197175_rsmA	186	111	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_13_length_115638_cov_47.043743_bacA	822	954	bacA	99.27	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	100.00	Escherichia coli
Escherichia_coli_13_length_115638_cov_47.043743_TolC	1482	1815	TolC	99.8	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	99.60	Escherichia coli
Escherichia_coli_17_length_98622_cov_40.577942_acrB	3150	4061	acrB	99.81	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_17_length_98622_cov_40.577942_Escherichia_coli_acrA	1194	1335	Escherichia coli acrA	99.75	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_20_length_79768_cov_52.935983_cpxA	1374	1681	cpxA	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_23_length_70267_cov_35.801430_acrD	3114	2876	acrD	99.9	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_24_length_66509_cov_50.887682_mdtM	1233	1057	mdtM	97.07	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; acridine dye; phenicol antibiotic; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_28_length_59812_cov_39.039543_Escherichia_coli_ampH_betalactamase	1158	982	Escherichia coli ampH beta-lactamase	99.22	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	100.00	Escherichia coli
Escherichia_coli_31_length_58205_cov_51.850181_CTXM15	876	1100	CTX-M-15	100.0	cephalosporin; penam	antibiotic inactivation	CTX-M beta-lactamase	100.00	Escherichia coli
Escherichia_coli_33_length_55339_cov_51.295890_gadX	825	1368	gadX	93.07	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_33_length_55339_cov_51.295890_gadW	729	977	gadW	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_33_length_55339_cov_51.295890_mdtF	3114	3294	mdtF	99.52	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_33_length_55339_cov_51.295890_mdtE	1158	1178	mdtE	99.74	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_40_length_42975_cov_39.702819_evgS	3594	3432	evgS	96.57	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_40_length_42975_cov_39.702819_evgA	615	559	evgA	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_40_length_42975_cov_39.702819_emrK	1164	1190	emrK	98.86	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	110.26	Escherichia coli
Escherichia_coli_40_length_42975_cov_39.702819_emrY	1539	1340	emrY	99.8	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_41_length_41294_cov_54.531269_eptA	1644	2220	eptA	96.53	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia coli
Escherichia_coli_43_length_39004_cov_57.724460_CMY132	1005	1108	CMY-132	77.84	cephamycin	antibiotic inactivation	CMY beta-lactamase	87.66	Escherichia coli
Escherichia_coli_55_length_26750_cov_32.807342_Escherichia_coli_emrE	333	277	Escherichia coli emrE	98.18	macrolide antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_58_length_23700_cov_48.157623_mdtP	1467	1429	mdtP	98.16	nucleoside antibiotic; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_58_length_23700_cov_48.157623_mdtO	2052	2031	mdtO	98.39	nucleoside antibiotic; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_58_length_23700_cov_48.157623_mdtN	1032	1048	mdtN	98.83	nucleoside antibiotic; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_108_length_9268_cov_37.337675_HNS	414	469	H-NS	100.0	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_118_length_7174_cov_11.453013_QnrS1	657	162	QnrS1	100.0	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	Escherichia coli
Escherichia_coli_178_length_2525_cov_11.733603_marA	381	170	marA	93.55	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	99.21	Escherichia coli
Escherichia_coli_187_length_2101_cov_5.593353_TEM1	861	88	TEM-1	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	100.00	Escherichia coli
Escherichia_coli_217_length_857_cov_4.396509_AAC3IIc	759	326	AAC(3)-IIc	93.58	aminoglycoside antibiotic	antibiotic inactivation	AAC(3)	88.46	Escherichia coli
Escherichia_coli_230_length_704_cov_7.505393_AAC6Ibcr6	699	0	AAC(6')-Ib-cr6	98.99	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation	AAC(6')-Ib-cr	116.58	Escherichia coli
Escherichia_coli_1_length_406227_cov_37.320229_Escherichia_coli_GlpT_with_mutation_conferring_resistance_to_fosfomycin	1359	1316	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	99.78	fosfomycin	antibiotic target alteration	antibiotic-resistant GlpT	100.00	Escherichia coli
Escherichia_coli_1_length_406227_cov_37.320229_Escherichia_coli_gyrA_conferring_resistance_to_fluoroquinolones	2628	3116	Escherichia coli gyrA conferring resistance to fluoroquinolones	99.66	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant gyrA	100.00	Escherichia coli
Escherichia_coli_2_length_274967_cov_44.398042_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	1618	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	53.29	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Escherichia coli
Escherichia_coli_13_length_115638_cov_47.043743_Escherichia_coli_parC_conferring_resistance_to_fluoroquinolones	2259	2597	Escherichia coli parC conferring resistance to fluoroquinolones	99.2	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant parC	100.00	Escherichia coli
Escherichia_coli_23_length_70267_cov_35.801430_Escherichia_coli_PtsI_with_mutation_conferring_resistance_to_fosfomycin	1728	2473	Escherichia coli PtsI with mutation conferring resistance to fosfomycin	99.65	fosfomycin	antibiotic target alteration	antibiotic-resistant ptsI phosphotransferase	100.00	Escherichia coli
Escherichia_coli_32_length_56940_cov_54.310832_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	1935	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	99.78	fosfomycin	antibiotic target alteration	antibiotic-resistant UhpT	100.00	Escherichia coli
Escherichia_coli_39_length_43778_cov_57.645084_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	5869	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	99.24	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Escherichia coli
Escherichia_coli_6_length_179737_cov_32.011854_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	423	Escherichia coli marR mutant conferring antibiotic resistance	98.61	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_17_length_98622_cov_40.577942_Escherichia_coli_acrR_with_mutation_conferring_multidrug_antibiotic_resistance	648	751	Escherichia coli acrR with mutation conferring multidrug antibiotic resistance	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_34_length_54458_cov_51.099608_Escherichia_coli_soxR_with_mutation_conferring_antibiotic_resistance	465	593	Escherichia coli soxR with mutation conferring antibiotic resistance	99.35	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_34_length_54458_cov_51.099608_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	428	Escherichia coli soxS with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia coli
Escherichia_coli_178_length_2525_cov_11.733603_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	216	Escherichia coli marR mutant conferring antibiotic resistance	88.89	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Prevotella_copri_A_259_length_27006_cov_374.005788_ErmF	801	2828	ErmF	99.25	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	Prevotella copri A
Prevotella_copri_A_259_length_27006_cov_374.005788_aadS	864	3345	aadS	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(6)	100.00	Prevotella copri A
NODE_262_length_26933_14_ramA	375	72	ramA	99.19	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	unclassified
NODE_275_length_25967_9_Escherichia_coli_mdfA	1233	358	Escherichia coli mdfA	86.98	tetracycline antibiotic; benzalkonium chloride; rhodamine	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_278_length_25591_14_adeF	3162	10816	adeF	42.46	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.43	unclassified
NODE_381_length_21186_1_FosA2	582	159	FosA2	93.62	fosfomycin	antibiotic inactivation	fosfomycin thiol transferase	136.88	unclassified
NODE_601_length_15121_3_adeF	3162	14091	adeF	42.67	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.43	unclassified
NODE_666_length_14133_9_Escherichia_coli_ampH_betalactamase	1167	224	Escherichia coli ampH beta-lactamase	85.97	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	100.78	unclassified
NODE_841_length_11882_2_PmrF	1038	566	PmrF	85.4	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	107.14	unclassified
NODE_1331_length_8362_9_Klebsiella_pneumoniae_KpnE	393	130	Klebsiella pneumoniae KpnE	84.17	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	108.33	unclassified
NODE_1331_length_8362_10_Klebsiella_pneumoniae_KpnF	330	47	Klebsiella pneumoniae KpnF	87.16	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1335_length_8335_2_mdtC	3078	993	mdtC	91.8	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_1335_length_8335_5_baeR	723	262	baeR	95.42	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_1480_length_7640_1_mphA	915	890	mphA	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	101.00	unclassified
NODE_1480_length_7640_9_sul1	840	591	sul1	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_1480_length_7640_10_qacEdelta1	348	392	qacEdelta1	100.0	acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1587_length_7148_3_oqxB	3153	862	oqxB	97.71	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_1587_length_7148_4_oqxA	1176	152	oqxA	91.56	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_2115_length_5581_4_emrB	1548	639	emrB	92.67	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.59	unclassified
NODE_2115_length_5581_5_emrA	1173	488	emrA	86.67	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_2185_length_5415_5_CMH5	1146	303	CMH-5	98.95	cephalosporin	antibiotic inactivation	CMH beta-lactamase	100.00	unclassified
NODE_2695_length_4465_1_Escherichia_coli_ampH_betalactamase	939	314	Escherichia coli ampH beta-lactamase	87.78	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	81.04	unclassified
NODE_2896_length_4175_5_ErmB	738	1097	ErmB	97.96	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	unclassified
NODE_3082_length_3943_3_tetA	1200	732	tet(A)	98.48	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	94.10	unclassified
NODE_3384_length_3613_1_aadA5	789	987	aadA5	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	unclassified
NODE_3384_length_3613_2_dfrA17	600	900	dfrA17	99.36	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	126.75	unclassified
NODE_3471_length_3538_3_tetBP	1959	186	tetB(P)	97.85	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	unclassified
NODE_3839_length_3221_4_dfrF	495	41	dfrF	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	unclassified
NODE_3841_length_3220_2_tet45	1374	3299	tet(45)	76.0	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.78	unclassified
NODE_4630_length_2710_4_AAC3IIe	861	194	AAC(3)-IIe	98.95	aminoglycoside antibiotic	antibiotic inactivation	AAC(3)	100.00	unclassified
NODE_4669_length_2690_3_tetB	1206	59	tet(B)	99.5	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_4818_length_2610_1_msbA	1749	798	msbA	94.5	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	unclassified
NODE_5266_length_2397_2_ramA	375	75	ramA	94.35	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	unclassified
NODE_5513_length_2294_2_OXA1	831	446	OXA-1	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	unclassified
NODE_5513_length_2294_3_AAC6Ibcr6	699	0	AAC(6')-Ib-cr6	98.99	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation	AAC(6')-Ib-cr	116.58	unclassified
NODE_5664_length_2239_1_ACT8	837	281	ACT-8	91.4	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation	ACT beta-lactamase	73.23	unclassified
NODE_6898_length_1864_2_ErmX	855	812	ErmX	90.14	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_7013_length_1839_1_tetWNW	1590	1450	tet(W/N/W)	95.85	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	82.94	unclassified
NODE_7882_length_1651_2_Escherichia_coli_ampC1_betalactamase	1305	321	Escherichia coli ampC1 beta-lactamase	99.54	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	100.00	unclassified
NODE_8194_length_1598_2_tetWNW	1083	110	tet(W/N/W)	71.79	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	56.34	unclassified
NODE_8510_length_1544_1_oqxA	1176	227	oqxA	92.58	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_8551_length_1534_1_ANT3IIa	780	93	ANT(3'')-IIa	99.23	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	80.19	unclassified
NODE_8551_length_1534_2_dfrA1	474	72	dfrA1	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	unclassified
NODE_11223_length_1215_2_sul2	816	40	sul2	99.63	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_11364_length_1201_1_rsmA	186	50	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_11498_length_1188_2_Campylobacter_coli_chloramphenicol_acetyltransferase	624	40	Campylobacter coli chloramphenicol acetyltransferase	96.14	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	100.00	unclassified
