ARG	ORF_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Escherichia_coli_D_188_length_5456_cov_7.470839_2_mdtB	3123	1194	mdtB	99.71	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_188_length_5456_cov_7.470839_3_mdtA	1248	491	mdtA	99.04	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_196_length_5087_cov_22.027424_4_rsmA	186	165	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_258_length_2643_cov_23.757728_3_cpxA	1368	818	cpxA	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.78	Escherichia coli D
Escherichia_coli_D_309_length_995_cov_22.503191_1_mphA	870	1859	mphA	99.66	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	96.35	Escherichia coli D
Escherichia_coli_D_180_length_5666_cov_9.158617_3_Escherichia_coli_gyrA_conferring_resistance_to_fluoroquinolones	2628	1199	Escherichia coli gyrA conferring resistance to fluoroquinolones	99.77	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant gyrA	100.00	Escherichia coli D
Escherichia_coli_D_231_length_3632_cov_10.250489_2_Escherichia_coli_GlpT_with_mutation_conferring_resistance_to_fosfomycin	1359	538	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	99.56	fosfomycin	antibiotic target alteration	antibiotic-resistant GlpT	100.00	Escherichia coli D
Escherichia_coli_D_14_length_38286_cov_12.893437_17_Escherichia_coli_acrR_with_mutation_conferring_multidrug_antibiotic_resistance	648	365	Escherichia coli acrR with mutation conferring multidrug antibiotic resistance	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_130_length_9341_cov_14.221732_1_Escherichia_coli_soxR_with_mutation_conferring_antibiotic_resistance	465	323	Escherichia coli soxR with mutation conferring antibiotic resistance	98.7	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_130_length_9341_cov_14.221732_2_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	201	Escherichia coli soxS with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia coli D
Escherichia_coli_D_372_length_768_cov_4.936886_1_tetR	627	53	tetR	100.0	tetracycline antibiotic	antibiotic target alteration; antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
NODE_68_length_70250_cov_148.335921_17_ErmF	801	0	ErmF	99.62	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_68_length_70250_cov_148.335921_30_ErmF	801	0	ErmF	99.62	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_144_length_50858_cov_150.034604_14_TEM1	861	2264	TEM-1	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	100.00	unclassified
NODE_144_length_50858_cov_150.034604_51_CMY42	1146	1792	CMY-42	100.0	cephalosporin; cephamycin	antibiotic inactivation	CMY beta-lactamase	100.00	unclassified
NODE_403_length_23541_cov_237.738695_13_tetM	1920	7528	tetM	98.75	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	unclassified
NODE_407_length_23456_cov_18.543609_18_ErmB	738	257	ErmB	98.78	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	unclassified
NODE_407_length_23456_cov_18.543609_22_Enterococcus_faecalis_chloramphenicol_acetyltransferase	648	109	Enterococcus faecalis chloramphenicol acetyltransferase	100.0	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	100.00	unclassified
NODE_469_length_20650_cov_13.718184_17_ugd	1167	218	ugd	99.23	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_730_length_13506_cov_27.521746_10_tetA	1200	389	tet(A)	98.48	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	94.10	unclassified
NODE_736_length_13371_cov_15.169045_1_mdtM	1098	579	mdtM	96.99	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; acridine dye; phenicol antibiotic; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	89.27	unclassified
NODE_900_length_11198_cov_37.015436_1_evgA	615	330	evgA	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_900_length_11198_cov_37.015436_2_evgS	3594	2179	evgS	97.66	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_977_length_10394_cov_19.782571_6_ugd	1167	315	ugd	94.59	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_1404_length_7077_cov_22.840359_5_aadA5	789	257	aadA5	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	unclassified
NODE_1404_length_7077_cov_22.840359_6_qacEdelta1	348	132	qacEdelta1	100.0	acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1404_length_7077_cov_22.840359_7_sul1	840	172	sul1	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_1499_length_6641_cov_31.278166_2_HNS	414	197	H-NS	100.0	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_1613_length_6162_cov_3.407565_2_ErmA	732	30	ErmA	100.0	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_1613_length_6162_cov_3.407565_3_ANT9Ia	783	54	ANT(9)-Ia	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(9)	100.00	unclassified
NODE_2157_length_4444_cov_25.922534_2_tetB	1206	486	tet(B)	99.25	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_2883_length_3183_cov_7.447251_2_ugd	1167	208	ugd	88.14	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_3243_length_2810_cov_4.916878_1_tetO	1920	150	tetO	99.53	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	unclassified
NODE_3371_length_2679_cov_18.608994_4_AAC3IIe	861	271	AAC(3)-IIe	98.95	aminoglycoside antibiotic	antibiotic inactivation	AAC(3)	100.00	unclassified
NODE_3910_length_2295_cov_41.749107_2_OXA1	831	529	OXA-1	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	unclassified
NODE_3915_length_2290_cov_39.020134_1_emrY	1386	783	emrY	99.78	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	90.23	unclassified
NODE_3915_length_2290_cov_39.020134_2_emrK	903	614	emrK	100.0	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	85.47	unclassified
NODE_4446_length_2017_cov_45.993374_1_gadX	756	799	gadX	92.98	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	91.61	unclassified
NODE_4669_length_1911_cov_1.830819_2_APH6Id	816	32	APH(6)-Id	96.76	aminoglycoside antibiotic	antibiotic inactivation	APH(6)	97.48	unclassified
NODE_4669_length_1911_cov_1.830819_3_APH3Ib	804	15	APH(3'')-Ib	99.25	aminoglycoside antibiotic	antibiotic inactivation	APH(3'')	100.00	unclassified
NODE_4789_length_1865_cov_497.149724_2_ErmX	855	0	ErmX	90.14	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_4911_length_1823_cov_29.256787_2_marA	384	170	marA	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	unclassified
NODE_5789_length_1552_cov_2.487642_1_DHA1	1140	42	DHA-1	100.0	cephalosporin; cephamycin	antibiotic inactivation	DHA beta-lactamase	100.00	unclassified
NODE_6413_length_1409_cov_109.121123_1_CTXM15	876	968	CTX-M-15	100.0	cephalosporin; penam	antibiotic inactivation	CTX-M beta-lactamase	100.00	unclassified
NODE_6754_length_1337_cov_14.532761_2_Escherichia_coli_ampC1_betalactamase	1194	310	Escherichia coli ampC1 beta-lactamase	99.25	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	91.71	unclassified
NODE_8515_length_1085_cov_2.150485_1_ErmT	735	34	ErmT	99.18	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_8598_length_1073_cov_321.568762_1_CfxA6	960	4987	CfxA6	99.06	cephamycin	antibiotic inactivation	CfxA beta-lactamase	96.37	unclassified
NODE_8731_length_1057_cov_9.974052_2_dfrA14	475	94	dfrA14	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	96.82	unclassified
NODE_13358_length_717_cov_2.297583_1_AAC6Iid	549	22	AAC(6')-Iid	98.35	aminoglycoside antibiotic	antibiotic inactivation	AAC(6')	100.00	unclassified
NODE_2157_length_4444_cov_25.922534_1_tetR	624	0	tetR	100.0	tetracycline antibiotic	antibiotic target alteration; antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.52	unclassified
NODE_4911_length_1823_cov_29.256787_3_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	250	Escherichia coli marR mutant conferring antibiotic resistance	98.61	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
