ARG	ARG_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Escherichia_coli_3_length_427138_cov_94.501142:_Escherichia_coli_acrA	1194	3036	Escherichia coli acrA	99.75	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_4_length_357023_cov_100.853023:_TolC	1482	4381	TolC	99.8	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	99.60	Escherichia coli
Escherichia_coli_4_length_357023_cov_100.853023:_bacA	822	2456	bacA	99.63	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	100.00	Escherichia coli
Escherichia_coli_4_length_357023_cov_100.853023:_AcrS	663	1364	AcrS	98.64	fluoroquinolone antibiotic; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_4_length_357023_cov_100.853023:_AcrE	1158	2355	AcrE	99.22	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_4_length_357023_cov_100.853023:_AcrF	3105	6501	AcrF	99.52	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_5_length_313467_cov_98.233900:_rsmA	186	1155	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_6_length_262070_cov_91.779819:_kdpE	678	1119	kdpE	99.55	aminoglycoside antibiotic	antibiotic efflux	kdpDE	100.00	Escherichia coli
Escherichia_coli_6_length_262070_cov_91.779819:_acrD	3114	9199	acrD	99.9	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_7_length_213511_cov_105.676079:_mdtP	1467	3167	mdtP	98.16	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_7_length_213511_cov_105.676079:_mdtO	2052	4036	mdtO	98.54	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_7_length_213511_cov_105.676079:_mdtN	1032	2079	mdtN	98.54	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_7_length_213511_cov_105.676079:_eptA	1644	3350	eptA	98.17	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia coli
Escherichia_coli_8_length_175372_cov_88.486163:_Escherichia_coli_mdfA	1233	2575	Escherichia coli mdfA	97.07	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_9_length_135676_cov_98.991320:_emrR	531	1717	emrR	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_9_length_135676_cov_98.991320:_emrA	1173	2775	emrA	99.74	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_9_length_135676_cov_98.991320:_emrB	1539	5047	emrB	99.8	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_10_length_129192_cov_106.806583:_cpxA	1374	5061	cpxA	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_11_length_128886_cov_88.634366:_msbA	1749	3492	msbA	99.66	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_12_length_80225_cov_92.450267:_emrY	1539	2484	emrY	99.8	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_12_length_80225_cov_92.450267:_emrK	1164	2030	emrK	98.86	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	110.26	Escherichia coli
Escherichia_coli_12_length_80225_cov_92.450267:_evgA	615	1043	evgA	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_12_length_80225_cov_92.450267:_evgS	3594	5911	evgS	96.66	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_18_length_13353_cov_95.428216:_mdtM	1260	2545	mdtM	97.52	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	102.20	Escherichia coli
Escherichia_coli_1_length_528483_cov_104.167137:_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	10315	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	99.49	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Escherichia coli
Escherichia_coli_2_length_442386_cov_99.787549:_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	6545	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	53.29	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Escherichia coli
Escherichia_coli_3_length_427138_cov_94.501142:_Escherichia_coli_AcrABTolC_with_AcrR_mutation_conferring_resistance_to_ciprofloxacin_tetracycline_and_ceftazidime	648	1446	Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_7_length_213511_cov_105.676079:_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	755	Escherichia coli soxS with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia coli
Escherichia_coli_7_length_213511_cov_105.676079:_Escherichia_coli_soxR_with_mutation_conferring_antibiotic_resistance	465	1084	Escherichia coli soxR with mutation conferring antibiotic resistance	99.35	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Klebsiella_pneumoniae_9_length_370005_cov_152.515962:_Klebsiella_pneumoniae_KpnE	363	820	Klebsiella pneumoniae KpnE	99.17	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_9_length_370005_cov_152.515962:_Klebsiella_pneumoniae_KpnF	330	846	Klebsiella pneumoniae KpnF	100.0	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_9_length_370005_cov_152.515962:_SHV11	861	1660	SHV-11	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	SHV beta-lactamase	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_9_length_370005_cov_152.515962:_marA	375	888	marA	92.74	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	97.64	Klebsiella pneumoniae
Klebsiella_pneumoniae_13_length_325005_cov_176.260797:_acrB	3147	14513	acrB	91.52	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.90	Klebsiella pneumoniae
Klebsiella_pneumoniae_13_length_325005_cov_176.260797:_vanG	1098	3233	vanG	38.66	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	104.58	Klebsiella pneumoniae
Klebsiella_pneumoniae_25_length_221766_cov_181.401428:_LptD	2349	7174	LptD	100.0	carbapenem; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_29_length_192686_cov_171.689500:_baeR	723	2208	baeR	91.67	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_29_length_192686_cov_171.689500:_mdtC	3078	9333	mdtC	91.61	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_29_length_192686_cov_171.689500:_mdtB	3123	9322	mdtB	90.1	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_32_length_185389_cov_166.951493:_Escherichia_coli_mdfA	1233	3067	Escherichia coli mdfA	85.61	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_39_length_172337_cov_172.399142:_acrD	3114	11070	acrD	91.13	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_49_length_150832_cov_178.039728:_rsmA	186	1165	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_52_length_144222_cov_188.935304:_eptB	1674	4637	eptB	99.46	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	97.04	Klebsiella pneumoniae
Klebsiella_pneumoniae_79_length_104979_cov_191.966452:_CRP	633	2737	CRP	99.05	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_86_length_97831_cov_186.216955:_PmrF	984	3236	PmrF	83.69	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	Klebsiella pneumoniae
Klebsiella_pneumoniae_86_length_97831_cov_186.216955:_ArnT	1656	4461	ArnT	99.64	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_89_length_94140_cov_177.996493:_oqxA	1176	2842	oqxA	100.0	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_89_length_94140_cov_177.996493:_oqxB	3153	6866	oqxB	99.71	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_89_length_94140_cov_177.996493:_emrR	531	1875	emrR	92.57	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_89_length_94140_cov_177.996493:_Klebsiella_pneumoniae_KpnG	1173	3084	Klebsiella pneumoniae KpnG	99.74	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_89_length_94140_cov_177.996493:_Klebsiella_pneumoniae_KpnH	1539	5433	Klebsiella pneumoniae KpnH	94.02	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_90_length_92325_cov_166.307381:_OmpA	1071	3815	OmpA	99.72	peptide antibiotic	reduced permeability to antibiotic	General Bacterial Porin with reduced permeability to peptide antibiotics	95.19	Klebsiella pneumoniae
Klebsiella_pneumoniae_90_length_92325_cov_166.307381:_msbA	1749	4721	msbA	92.78	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_109_length_79655_cov_182.653480:_FosA6	420	1147	FosA6	98.56	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_25_length_221766_cov_181.401428:_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	6961	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	52.37	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Klebsiella pneumoniae
Klebsiella_pneumoniae_60_length_124734_cov_198.135075:_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	5544	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	95.03	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_9_length_370005_cov_152.515962:_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	1097	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	84.03	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Streptococcus_salivarius_6_length_108228_cov_14.363797:_vanT_gene_in_vanG_cluster	1104	310	vanT gene in vanG cluster	33.42	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.54	Streptococcus salivarius
Streptococcus_salivarius_19_length_37842_cov_13.013875:_vanY_gene_in_vanG_cluster	4065	1159	vanY gene in vanG cluster	30.17	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	485.30	Streptococcus salivarius
Streptococcus_salivarius_23_length_10665_cov_15.877692:_vanY_gene_in_vanG_cluster	798	287	vanY gene in vanG cluster	38.46	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	94.98	Streptococcus salivarius
Veillonella_dispar_A_77_length_107193_cov_6.679861:_vanW_gene_in_vanI_cluster	1341	108	vanW gene in vanI cluster	34.96	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	119.57	Veillonella dispar A
Veillonella_dispar_A_91_length_91651_cov_7.907551:_vanT_gene_in_vanG_cluster	1113	184	vanT gene in vanG cluster	31.34	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.97	Veillonella dispar A
Veillonella_dispar_A_106_length_83090_cov_8.321094:_qacG	330	44	qacG	45.63	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	101.87	Veillonella dispar A
NODE_6_length_430386_59_ugd	1167	2530	ugd	99.74	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_6_length_430386_104_mdtA	1248	2065	mdtA	98.8	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_6_length_430386_105_mdtB	3123	8092	mdtB	99.9	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_6_length_430386_106_mdtC	3078	8368	mdtC	98.73	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_6_length_430386_108_baeS	1404	2581	baeS	96.15	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_6_length_430386_109_baeR	723	1929	baeR	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_6_length_430386_251_YojI	1644	3858	YojI	98.54	peptide antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	unclassified
NODE_6_length_430386_293_PmrF	969	2361	PmrF	99.38	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_41_length_170892_24_Escherichia_coli_emrE	333	652	Escherichia coli emrE	98.18	macrolide antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	unclassified
NODE_50_length_148981_49_mdtG	1227	2458	mdtG	99.75	phosphonic acid antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_50_length_148981_61_mdtH	1209	2738	mdtH	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_70_length_109863_30_Klebsiella_pneumoniae_KpnE	366	784	Klebsiella pneumoniae KpnE	82.2	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.83	unclassified
NODE_70_length_109863_31_Klebsiella_pneumoniae_KpnF	330	610	Klebsiella pneumoniae KpnF	84.4	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_70_length_109863_69_marA	384	662	marA	99.21	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	unclassified
NODE_153_length_47311_6_HNS	414	1368	H-NS	100.0	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_452_length_6113_4_APH3IIIa	786	87	APH(3')-IIIa	100.0	aminoglycoside antibiotic	antibiotic inactivation	APH(3')	98.86	unclassified
NODE_452_length_6113_5_SAT4	543	74	SAT-4	99.44	nucleoside antibiotic	antibiotic inactivation	streptothricin acetyltransferase (SAT)	100.00	unclassified
