ARG	ARG_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Citrobacter_youngae_19_20_mdtM	1242	2772	mdtM	85.01	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.73	Citrobacter youngae
Citrobacter_youngae_20_56_acrD	3114	7113	acrD	94.7	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Citrobacter youngae
Citrobacter_youngae_21_19_cpxA	1374	6635	cpxA	98.25	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Citrobacter youngae
Citrobacter_youngae_25_41_mdtG	1221	810	mdtG	91.38	phosphonic acid antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.51	Citrobacter youngae
Citrobacter_youngae_36_25_CMY157	1146	238	CMY-157	98.69	cephamycin	antibiotic inactivation	CMY beta-lactamase	100	Citrobacter youngae
Citrobacter_youngae_2_157_Escherichia_coli_GlpT_with_mutation_conferring_resistance_to_fosfomycin	1359	3351	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	96.46	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant GlpT	100	Citrobacter youngae
Citrobacter_youngae_12_69_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1755	7222	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	52.04	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	95.74	Citrobacter youngae
Citrobacter_youngae_18_65_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	7330	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	95.9	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100	Citrobacter youngae
Citrobacter_youngae_4_190_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	145	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	90.97	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Citrobacter youngae
Citrobacter_youngae_29_28_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	645	Escherichia coli soxS with mutation conferring antibiotic resistance	92.52	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100	Citrobacter youngae
Enterococcus_faecalis_1_289_lsaA	1497	6307	lsaA	99.6	lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic; pleuromutilin antibiotic	antibiotic target protection	lsa-type ABC-F protein	100	Enterococcus faecalis
Enterococcus_faecalis_2_252_dfrE	495	2285	dfrE	97.56	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100	Enterococcus faecalis
Enterococcus_faecalis_3_200_vanT_gene_in_vanG_cluster	1116	5412	vanT gene in vanG cluster	34.24	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.11	Enterococcus faecalis
Enterococcus_faecalis_9_27_efrA	1719	8061	efrA	99.65	macrolide antibiotic; fluoroquinolone antibiotic; rifamycin antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	99.48	Enterococcus faecalis
Enterococcus_faecalis_9_70_tetM	1920	8622	tet(M)	98.12	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100	Enterococcus faecalis
Enterococcus_faecalis_13_32_emeA	1155	4693	emeA	97.71	disinfecting agents and antiseptics	antibiotic efflux	multidrug and toxic compound extrusion (MATE) transporter	97.71	Enterococcus faecalis
Enterococcus_faecalis_15_33_vanY_gene_in_vanB_cluster	711	3335	vanY gene in vanB cluster	51.5	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	88.06	Enterococcus faecalis
Hafnia_paralvei_3_70_Klebsiella_pneumoniae_KpnF	330	131	Klebsiella pneumoniae KpnF	78.9	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	Hafnia paralvei
Hafnia_paralvei_3_71_Klebsiella_pneumoniae_KpnE	432	97	Klebsiella pneumoniae KpnE	67.52	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	119.17	Hafnia paralvei
Hafnia_paralvei_8_4_msbA	1749	1306	msbA	84.54	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100	Hafnia paralvei
Hafnia_paralvei_9_128_adeF	3147	2282	adeF	41.79	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.96	Hafnia paralvei
Hafnia_paralvei_14_17_ACC1b	1173	268	ACC-1b	99.74	monobactam; cephalosporin; penam	antibiotic inactivation	ACC beta-lactamase	100	Hafnia paralvei
Hafnia_paralvei_16_52_Klebsiella_pneumoniae_KpnH	1536	1747	Klebsiella pneumoniae KpnH	83.4	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.8	Hafnia paralvei
Hafnia_paralvei_20_23_CRP	633	1555	CRP	99.05	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Hafnia paralvei
Hafnia_paralvei_27_33_adeF	3111	2309	adeF	42.24	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	97.83	Hafnia paralvei
Hafnia_paralvei_27_38_rsmA	186	63	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Hafnia paralvei
Hafnia_paralvei_36_23_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1764	2851	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	52.98	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.23	Hafnia paralvei
Klebsiella_A_oxytoca_1_93_OXY28	873	3802	OXY-2-8	99.66	monobactam; cephalosporin; penam	antibiotic inactivation	OXY beta-lactamase	100	Klebsiella A oxytoca
Klebsiella_A_oxytoca_1_211_acrB	3147	17571	acrB	91.33	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.9	Klebsiella A oxytoca
Klebsiella_A_oxytoca_1_357_vanG	1098	5436	vanG	38.66	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	104.58	Klebsiella A oxytoca
Klebsiella_A_oxytoca_2_28_fosA5	444	2953	fosA5	88.49	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	105.76	Klebsiella A oxytoca
Klebsiella_A_oxytoca_3_118_baeR	723	3393	baeR	92.5	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Klebsiella A oxytoca
Klebsiella_A_oxytoca_3_121_mdtC	3078	13706	mdtC	91.41	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Klebsiella A oxytoca
Klebsiella_A_oxytoca_3_122_mdtB	3123	13025	mdtB	90.67	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Klebsiella A oxytoca
Klebsiella_A_oxytoca_4_72_emrR	531	2868	emrR	93.14	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	Klebsiella A oxytoca
Klebsiella_A_oxytoca_4_73_Klebsiella_pneumoniae_KpnG	1173	5716	Klebsiella pneumoniae KpnG	95.64	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	Klebsiella A oxytoca
Klebsiella_A_oxytoca_4_74_Klebsiella_pneumoniae_KpnH	1539	7901	Klebsiella pneumoniae KpnH	93.82	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	Klebsiella A oxytoca
Klebsiella_A_oxytoca_4_82_rsmA	186	1114	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Klebsiella A oxytoca
Klebsiella_A_oxytoca_6_254_eptB	1689	9801	eptB	89.51	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	97.91	Klebsiella A oxytoca
Klebsiella_A_oxytoca_7_197_acrD	3114	14276	acrD	91.61	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Klebsiella A oxytoca
Klebsiella_A_oxytoca_8_16_marA	381	1476	marA	91.13	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	99.21	Klebsiella A oxytoca
Klebsiella_A_oxytoca_9_82_msbA	1749	8362	msbA	92.6	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100	Klebsiella A oxytoca
Klebsiella_A_oxytoca_9_116_OmpA	1071	4342	OmpA	96.35	peptide antibiotic	reduced permeability to antibiotic	General Bacterial Porin with reduced permeability to peptide antibiotics	95.19	Klebsiella A oxytoca
Klebsiella_A_oxytoca_10_164_Klebsiella_pneumoniae_KpnE	363	1318	Klebsiella pneumoniae KpnE	86.67	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	Klebsiella A oxytoca
Klebsiella_A_oxytoca_10_165_Klebsiella_pneumoniae_KpnF	330	1163	Klebsiella pneumoniae KpnF	93.58	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	Klebsiella A oxytoca
Klebsiella_A_oxytoca_14_68_oqxA	1176	4075	oqxA	90.79	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Klebsiella A oxytoca
Klebsiella_A_oxytoca_14_69_oqxB	3153	10213	oqxB	96.76	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Klebsiella A oxytoca
Klebsiella_A_oxytoca_26_14_CRP	633	3677	CRP	99.05	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Klebsiella A oxytoca
Klebsiella_A_oxytoca_31_19_ArnT	1656	9626	ArnT	89.66	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100	Klebsiella A oxytoca
Klebsiella_A_oxytoca_31_23_PmrF	984	5385	PmrF	84.21	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	Klebsiella A oxytoca
Klebsiella_A_oxytoca_6_57_Morganella_morganii_gyrB_conferring_resistance_to_fluoroquinolones	2415	14432	Morganella morganii gyrB conferring resistance to fluoroquinolones	81.72	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant gyrB	100	Klebsiella A oxytoca
Klebsiella_A_oxytoca_6_94_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	8833	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	95.25	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100	Klebsiella A oxytoca
Klebsiella_A_oxytoca_11_132_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	9001	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	52.72	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Klebsiella A oxytoca
Klebsiella_A_oxytoca_26_33_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	7701	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	98.48	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Klebsiella A oxytoca
Klebsiella_A_oxytoca_28_4_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	7133	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	98.48	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Klebsiella A oxytoca
Klebsiella_A_oxytoca_8_17_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	378	1663	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	83.06	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	86.81	Klebsiella A oxytoca
Romboutsia_timonensis_2_65_ErmQ	774	127	ErmQ	100	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100	Romboutsia timonensis
Romboutsia_timonensis_10_18_vanT_gene_in_vanG_cluster	1170	432	vanT gene in vanG cluster	33.51	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.63	Romboutsia timonensis
Romboutsia_timonensis_11_30_tetT	1995	652	tet(T)	33.69	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	102	Romboutsia timonensis
Romboutsia_timonensis_15_5_vanT_gene_in_vanG_cluster	1128	345	vanT gene in vanG cluster	36.59	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.67	Romboutsia timonensis
Romboutsia_timonensis_30_14_vanG	1227	418	vanG	39.89	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	116.91	Romboutsia timonensis
Romboutsia_timonensis_35_10_vanW_gene_in_vanI_cluster	1464	395	vanW gene in vanI cluster	28.97	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	130.56	Romboutsia timonensis
Romboutsia_timonensis_35_24_vanW_gene_in_vanI_cluster	1527	387	vanW gene in vanI cluster	26.68	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	136.19	Romboutsia timonensis
Romboutsia_timonensis_46_7_vanW_gene_in_vanI_cluster	1305	397	vanW gene in vanI cluster	29.38	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	116.35	Romboutsia timonensis
Romboutsia_timonensis_49_5_vanW_gene_in_vanI_cluster	1236	304	vanW gene in vanI cluster	28.45	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	110.19	Romboutsia timonensis
Streptococcus_agalactiae_1_236_mreA	933	200	mreA	100	macrolide antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.68	Streptococcus agalactiae
Streptococcus_agalactiae_2_201_vanT_gene_in_vanG_cluster	1101	284	vanT gene in vanG cluster	34.52	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.4	Streptococcus agalactiae
Streptococcus_agalactiae_7_11_Streptococcus_agalactiae_mprF	2541	694	Streptococcus agalactiae mprF	99.65	peptide antibiotic	antibiotic target alteration	defensin resistant mprF	99.88	Streptococcus agalactiae
Streptococcus_agalactiae_9_58_vanY_gene_in_vanG_cluster	753	209	vanY gene in vanG cluster	36.84	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	89.61	Streptococcus agalactiae
NODE_388_length_13875_2_ErmB	738	5920	ErmB	97.96	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	unclassified
NODE_5336_length_356_1_qacJ	318	10	qacJ	47.56	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	99.07	unclassified
