ARG	ORF_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Escherichia_coli_115_length_10986_cov_13.153691_4_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	233	Escherichia coli soxS with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia coli
Streptococcus_sp000187445_108_length_3351_cov_12.441007_2_CfxA6	960	297	CfxA6	99.06	cephamycin	antibiotic inactivation	CfxA beta-lactamase	96.37	Streptococcus sp000187445
NODE_175_length_16944_cov_40.046006_4_emrY	1539	1034	emrY	100.0	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_175_length_16944_cov_40.046006_6_evgA	615	408	evgA	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_175_length_16944_cov_40.046006_7_evgS	3594	2560	evgS	96.83	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_241_length_14135_cov_24.243821_10_marA	384	165	marA	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	unclassified
NODE_633_length_7238_cov_16.790199_11_Escherichia_coli_emrE	333	113	Escherichia coli emrE	98.18	macrolide antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	unclassified
NODE_740_length_6609_cov_32.801648_6_HNS	414	193	H-NS	100.0	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_774_length_6369_cov_35.558283_4_QnrS1	657	381	QnrS1	99.54	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	unclassified
NODE_837_length_6030_cov_13.370544_3_tetA	1200	219	tet(A)	98.48	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	94.10	unclassified
NODE_849_length_5957_cov_2.566079_4_eptB	1674	403	eptB	99.28	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	97.04	unclassified
NODE_1369_length_4173_cov_58.041768_2_ErmB	738	831	ErmB	97.96	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	unclassified
NODE_1449_length_4000_cov_20.343726_3_Escherichia_coli_ampC1_betalactamase	1305	221	Escherichia coli ampC1 beta-lactamase	99.54	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	100.00	unclassified
NODE_1751_length_3480_cov_102.052555_1_mphA	906	620	mphA	99.67	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	unclassified
NODE_1816_length_3375_cov_19.560241_1_Escherichia_coli_ampC1_betalactamase	1302	205	Escherichia coli ampC1 beta-lactamase	98.15	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	99.77	unclassified
NODE_2173_length_2926_cov_16.883316_1_mdtM	1200	240	mdtM	98.0	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; acridine dye; phenicol antibiotic; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	97.56	unclassified
NODE_2271_length_2831_cov_41.325288_2_tetB	1206	782	tet(B)	99.25	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_2274_length_2829_cov_2.276136_3_Escherichia_coli_mdfA	1233	74	Escherichia coli mdfA	85.37	tetracycline antibiotic; benzalkonium chloride; rhodamine	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_2326_length_2782_cov_2.609828_2_CRP	633	47	CRP	99.05	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_2330_length_2776_cov_7.907019_1_tetW	1920	232	tetW	99.84	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	unclassified
NODE_2409_length_2707_cov_23.351056_4_AAC3IIe	861	318	AAC(3)-IIe	98.95	aminoglycoside antibiotic	antibiotic inactivation	AAC(3)	100.00	unclassified
NODE_2422_length_2698_cov_49.088536_2_CTXM15	876	528	CTX-M-15	100.0	cephalosporin; penam	antibiotic inactivation	CTX-M beta-lactamase	100.00	unclassified
NODE_2481_length_2654_cov_2.611004_3_OmpA	1071	549	OmpA	99.72	monobactam; carbapenem; cephalosporin; cephamycin; penam; penem	reduced permeability to antibiotic	General Bacterial Porin with reduced permeability to beta-lactams	95.19	unclassified
NODE_2526_length_2618_cov_25.555989_1_mdtA	1248	598	mdtA	99.04	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_2554_length_2598_cov_22.923319_4_Escherichia_coli_emrE	333	132	Escherichia coli emrE	98.18	macrolide antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	unclassified
NODE_2684_length_2497_cov_3.635545_1_SHV66	861	87	SHV-66	99.65	carbapenem; cephalosporin; penam	antibiotic inactivation	SHV beta-lactamase	100.00	unclassified
NODE_2992_length_2293_cov_33.010277_2_OXA1	831	423	OXA-1	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	unclassified
NODE_3087_length_2233_cov_2.445822_2_APH3Ib	804	36	APH(3'')-Ib	99.63	aminoglycoside antibiotic	antibiotic inactivation	APH(3'')	100.00	unclassified
NODE_3087_length_2233_cov_2.445822_3_APH6Id	837	29	APH(6)-Id	99.64	aminoglycoside antibiotic	antibiotic inactivation	APH(6)	100.00	unclassified
NODE_3092_length_2231_cov_3.522518_2_QnrB17	681	63	QnrB17	99.12	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	unclassified
NODE_3253_length_2142_cov_3.030187_1_Klebsiella_pneumoniae_KpnH	1539	142	Klebsiella pneumoniae KpnH	94.02	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_3856_length_1869_cov_211.076075_1_ErmX	855	2873	ErmX	90.14	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_3877_length_1862_cov_16.348644_1_dfrA12	498	159	dfrA12	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	unclassified
NODE_3958_length_1831_cov_3.101351_3_catI	660	39	catI	100.0	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	100.00	unclassified
NODE_4339_length_1699_cov_1.932482_1_CMH2	1146	48	CMH-2	99.21	cephalosporin	antibiotic inactivation	CMH beta-lactamase	100.00	unclassified
NODE_4534_length_1638_cov_2.528111_2_Klebsiella_pneumoniae_KpnF	330	12	Klebsiella pneumoniae KpnF	99.08	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_4668_length_1599_cov_33.202073_1_qacEdelta1	348	293	qacEdelta1	100.0	acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_4668_length_1599_cov_33.202073_2_sul1	840	364	sul1	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_6926_length_1154_cov_2.284804_2_emrR	531	40	emrR	92.57	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_7330_length_1099_cov_105.580460_1_TEM1	861	1483	TEM-1	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	100.00	unclassified
NODE_8120_length_1006_cov_31.016824_2_baeR	675	376	baeR	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	93.75	unclassified
NODE_12935_length_670_cov_27.491057_1_dfrA5	475	220	dfrA5	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	96.82	unclassified
NODE_13596_length_643_cov_1.290816_1_dfrF	495	10	dfrF	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	unclassified
NODE_241_length_14135_cov_24.243821_9_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	161	Escherichia coli marR mutant conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_2271_length_2831_cov_41.325288_3_tetR	624	465	tetR	100.0	tetracycline antibiotic	antibiotic target alteration; antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.52	unclassified
