ARG	ARG_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Klebsiella_quasipneumoniae_9_length_362964_cov_451.424883:_LptD	2349	13198	LptD	98.72	carbapenem; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_10_length_345312_cov_440.074741:_acrB	3147	22479	acrB	91.13	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.90	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_10_length_345312_cov_440.074741:_vanG	1098	6273	vanG	38.94	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	104.58	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_11_length_317661_cov_409.202112:_mdtB	3123	18544	mdtB	90.1	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_11_length_317661_cov_409.202112:_mdtC	3078	16522	mdtC	91.61	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_11_length_317661_cov_409.202112:_baeR	723	4297	baeR	92.08	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_21_length_250985_cov_370.980018:_Klebsiella_pneumoniae_KpnE	363	1724	Klebsiella pneumoniae KpnE	95.83	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_21_length_250985_cov_370.980018:_Klebsiella_pneumoniae_KpnF	330	1864	Klebsiella pneumoniae KpnF	99.08	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_21_length_250985_cov_370.980018:_OKPB1	861	3968	OKP-B-1	100.0	cephalosporin; penam	antibiotic inactivation	OKP beta-lactamase	100.00	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_21_length_250985_cov_370.980018:_marA	375	2109	marA	91.94	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	97.64	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_26_length_212736_cov_383.303506:_Klebsiella_pneumoniae_OmpK37	1125	9251	Klebsiella pneumoniae OmpK37	95.72	monobactam; carbapenem; cephalosporin; cephamycin; penam; penem	reduced permeability to antibiotic	General Bacterial Porin with reduced permeability to beta-lactams	100.00	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_33_length_163042_cov_419.112426:_acrD	3114	21698	acrD	91.03	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_42_length_152115_cov_453.258970:_rsmA	186	1458	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_50_length_128286_cov_434.931522:_Klebsiella_pneumoniae_KpnH	1539	9780	Klebsiella pneumoniae KpnH	94.02	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_50_length_128286_cov_434.931522:_Klebsiella_pneumoniae_KpnG	1173	7482	Klebsiella pneumoniae KpnG	98.97	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_50_length_128286_cov_434.931522:_emrR	531	3187	emrR	92.57	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_50_length_128286_cov_434.931522:_oqxB	3153	18789	oqxB	98.76	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_50_length_128286_cov_434.931522:_oqxA	1176	7346	oqxA	97.19	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_62_length_107412_cov_468.334519:_CRP	633	4090	CRP	99.05	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_69_length_95584_cov_473.620053:_PmrF	984	5996	PmrF	83.69	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_69_length_95584_cov_473.620053:_ArnT	1656	10798	ArnT	97.28	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_159_length_21317_cov_477.008278:_eptB	1674	11168	eptB	98.56	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	97.04	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_9_length_362964_cov_451.424883:_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	10210	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	52.2	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_10_length_345312_cov_440.074741:_Klebsiella_pneumoniae_acrR_with_mutation_conferring_multidrug_antibiotic_resistance	651	3683	Klebsiella pneumoniae acrR with mutation conferring multidrug antibiotic resistance	98.61	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_48_length_136888_cov_498.038551:_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	9066	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	95.03	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100.00	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_21_length_250985_cov_370.980018:_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	2518	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	83.33	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella quasipneumoniae
Klebsiella_quasipneumoniae_55_length_122459_cov_475.498529:_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	330	2325	Escherichia coli soxS with mutation conferring antibiotic resistance	89.72	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	101.87	Klebsiella quasipneumoniae
Mixta_calida_3_length_213069_cov_5.419255:_adeF	3150	20892	adeF	41.92	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.06	Mixta calida
Mixta_calida_7_length_168572_cov_6.892596:_CRP	633	2934	CRP	99.05	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Mixta calida
Mixta_calida_8_length_161529_cov_4.813524:_msbA	1749	2805	msbA	88.49	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Mixta calida
Mixta_calida_26_length_65316_cov_5.819724:_rsmA	180	32	rsmA	91.23	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	96.72	Mixta calida
Mixta_calida_32_length_45183_cov_5.733162:_emrR	534	586	emrR	80.7	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.57	Mixta calida
Mixta_calida_32_length_45183_cov_5.733162:_Klebsiella_pneumoniae_KpnH	1536	5310	Klebsiella pneumoniae KpnH	84.57	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.80	Mixta calida
Mixta_calida_67_length_2565_cov_1.606109:_SAT4	531	85	SAT-4	97.22	nucleoside antibiotic	antibiotic inactivation	streptothricin acetyltransferase (SAT)	97.78	Mixta calida
Mixta_calida_83_length_1461_cov_1.442197:_mphC	900	30	mphC	98.33	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	Mixta calida
Mixta_calida_4_length_199255_cov_5.887568:_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	7582	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	53.16	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Mixta calida
Mixta_calida_7_length_168572_cov_6.892596:_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1152	13361	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	95.83	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	93.89	Mixta calida
Mixta_calida_18_length_84640_cov_6.608079:_Morganella_morganii_gyrB_conferring_resistance_to_fluoroquinolones	2409	12402	Morganella morganii gyrB conferring resistance to fluoroquinolones	80.97	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant gyrB	99.75	Mixta calida
Pseudomonas_aeruginosa_1_length_1484273_cov_30.084848:_cprS	1296	1898	cprS	99.77	peptide antibiotic	antibiotic target alteration; antibiotic efflux	pmr phosphoethanolamine transferase	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1_length_1484273_cov_30.084848:_cprR	672	462	cprR	100.0	peptide antibiotic	antibiotic target alteration; antibiotic efflux	pmr phosphoethanolamine transferase	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1_length_1484273_cov_30.084848:_MuxA	1281	822	MuxA	100.0	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1_length_1484273_cov_30.084848:_MuxB	3132	9415	MuxB	100.0	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1_length_1484273_cov_30.084848:_MuxC	3111	3909	MuxC	100.0	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1_length_1484273_cov_30.084848:_OpmB	1500	978	OpmB	98.6	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.20	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1_length_1484273_cov_30.084848:_OprN	1419	729	OprN	100.0	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1_length_1484273_cov_30.084848:_MexF	3189	5143	MexF	100.0	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1_length_1484273_cov_30.084848:_MexE	1245	647	MexE	100.0	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1_length_1484273_cov_30.084848:_MexK	3078	2463	MexK	100.0	macrolide antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1_length_1484273_cov_30.084848:_MexJ	1104	756	MexJ	100.0	macrolide antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1_length_1484273_cov_30.084848:_MexL	639	584	MexL	99.53	macrolide antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1_length_1484273_cov_30.084848:_ArmR	162	221	ArmR	100.0	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_1_length_1484273_cov_30.084848:_YajC	339	316	YajC	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; oxazolidinone antibiotic; glycopeptide antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_2_length_870513_cov_31.064139:_PmpM	1434	1292	PmpM	100.0	fluoroquinolone antibiotic; aminoglycoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	multidrug and toxic compound extrusion (MATE) transporter	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_2_length_870513_cov_31.064139:_FosA	408	713	FosA	100.0	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_2_length_870513_cov_31.064139:_rsmA	186	105	rsmA	100.0	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_2_length_870513_cov_31.064139:_vanW_gene_in_vanG_cluster	822	542	vanW gene in vanG cluster	31.82	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	97.15	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_2_length_870513_cov_31.064139:_Pseudomonas_aeruginosa_catB7	639	438	Pseudomonas aeruginosa catB7	98.11	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_3_length_559028_cov_26.483701:_mexM	1158	533	mexM	98.7	phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_3_length_559028_cov_26.483701:_mexN	3111	2265	mexN	99.52	phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_3_length_559028_cov_26.483701:_ParS	1287	696	ParS	99.77	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; Outer Membrane Porin (Opr)	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_3_length_559028_cov_26.483701:_ParR	708	368	ParR	99.57	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; Outer Membrane Porin (Opr)	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_4_length_536064_cov_42.511861:_TriC	3048	2160	TriC	100.0	disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_4_length_536064_cov_42.511861:_TriB	1071	973	TriB	100.0	disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_4_length_536064_cov_42.511861:_TriA	1104	1129	TriA	98.91	disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	95.82	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_4_length_536064_cov_42.511861:_OXA937	789	651	OXA-937	99.24	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_5_length_506972_cov_38.803289:_basS	1434	1673	basS	99.79	peptide antibiotic	antibiotic target alteration; antibiotic efflux	pmr phosphoethanolamine transferase	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_5_length_506972_cov_38.803289:_OpmH	1449	1294	OpmH	97.3	disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_5_length_506972_cov_38.803289:_Pseudomonas_aeruginosa_emrE	333	410	Pseudomonas aeruginosa emrE	100.0	aminoglycoside antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_6_length_435144_cov_40.057380:_OprM	1458	1314	OprM	100.0	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_6_length_435144_cov_40.057380:_MexB	3141	13628	MexB	99.9	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_6_length_435144_cov_40.057380:_MexA	1152	819	MexA	100.0	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_8_length_292811_cov_27.582881:_opmE	1476	1004	opmE	99.39	macrolide antibiotic; carbapenem; tetracycline antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_8_length_292811_cov_27.582881:_mexQ	3162	3921	mexQ	99.34	macrolide antibiotic; carbapenem; tetracycline antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_8_length_292811_cov_27.582881:_mexP	1158	645	mexP	99.48	macrolide antibiotic; carbapenem; tetracycline antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_8_length_292811_cov_27.582881:_arnA	1989	4560	arnA	99.4	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_9_length_271986_cov_22.782210:_Pseudomonas_aeruginosa_soxR	471	187	Pseudomonas aeruginosa soxR	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_10_length_204621_cov_31.150222:_Pseudomonas_aeruginosa_CpxR	678	680	Pseudomonas aeruginosa CpxR	100.0	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_11_length_204443_cov_34.904544:_MexW	3057	2113	MexW	99.8	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_11_length_204443_cov_34.904544:_MexV	1131	749	MexV	99.73	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_12_length_204425_cov_39.052880:_bcr1	1209	959	bcr-1	100.0	bicyclomycin-like antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
Pseudomonas_aeruginosa_12_length_204425_cov_39.052880:_MexG	447	450	MexG	100.0	fluoroquinolone antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Pseudomonas aeruginosa
