ARG	ORF_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Escherichia_flexneri_17_length_120720_cov_28.427821_bacA	822	580	bacA	99.63	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	100.00	Escherichia flexneri
Escherichia_flexneri_17_length_120720_cov_28.427821_TolC	1482	1240	TolC	100.0	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	99.60	Escherichia flexneri
Escherichia_flexneri_29_length_104681_cov_24.382524_Escherichia_coli_mdfA	1233	438	Escherichia coli mdfA	96.83	tetracycline antibiotic; benzalkonium chloride; rhodamine	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_31_length_94764_cov_23.750436_mdtG	1227	625	mdtG	100.0	fosfomycin	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_31_length_94764_cov_23.750436_mdtH	1209	557	mdtH	99.75	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_33_length_90421_cov_23.406845_rsmA	186	575	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_39_length_84924_cov_33.012702_mdtE	1158	499	mdtE	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_39_length_84924_cov_33.012702_mdtF	3114	1387	mdtF	99.81	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_39_length_84924_cov_33.012702_gadX	825	798	gadX	98.54	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_42_length_82245_cov_21.282370_msbA	1749	743	msbA	100.0	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_43_length_82114_cov_28.677525_eptA	1644	1090	eptA	99.63	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia flexneri
Escherichia_flexneri_43_length_82114_cov_28.677525_mdtN	1032	362	mdtN	99.71	nucleoside antibiotic; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_43_length_82114_cov_28.677525_mdtO	2052	853	mdtO	98.68	nucleoside antibiotic; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_43_length_82114_cov_28.677525_mdtP	1467	665	mdtP	97.95	nucleoside antibiotic; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_55_length_70028_cov_23.616624_Klebsiella_pneumoniae_KpnF	330	99	Klebsiella pneumoniae KpnF	84.4	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_55_length_70028_cov_23.616624_Klebsiella_pneumoniae_KpnE	366	131	Klebsiella pneumoniae KpnE	82.2	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.83	Escherichia flexneri
Escherichia_flexneri_75_length_49895_cov_23.219242_marA	384	162	marA	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia flexneri
Escherichia_flexneri_90_length_43068_cov_43.793481_mdtM	1233	518	mdtM	98.05	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; acridine dye; phenicol antibiotic; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_116_length_31081_cov_22.919036_kdpE	678	179	kdpE	99.11	aminoglycoside antibiotic	antibiotic efflux	kdpDE	100.00	Escherichia flexneri
Escherichia_flexneri_120_length_30638_cov_24.920904_emrB	1539	488	emrB	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_120_length_30638_cov_24.920904_emrA	1173	466	emrA	99.74	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_120_length_30638_cov_24.920904_emrR	531	198	emrR	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_132_length_26417_cov_25.086867_HNS	414	501	H-NS	100.0	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_164_length_18791_cov_31.752242_EC18	1134	766	EC-18	99.73	cephalosporin	antibiotic inactivation	EC beta-lactamase	100.00	Escherichia flexneri
Escherichia_flexneri_201_length_14612_cov_42.643608_cpxA	1374	1189	cpxA	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_1_length_442056_cov_24.437811_Escherichia_coli_GlpT_with_mutation_conferring_resistance_to_fosfomycin	1359	824	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	99.56	fosfomycin	antibiotic target alteration	antibiotic-resistant GlpT	100.00	Escherichia flexneri
Escherichia_flexneri_1_length_442056_cov_24.437811_Escherichia_coli_gyrA_conferring_resistance_to_fluoroquinolones	2628	3009	Escherichia coli gyrA conferring resistance to fluoroquinolones	99.66	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant gyrA	100.00	Escherichia flexneri
Escherichia_flexneri_8_length_151239_cov_29.614886_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	671	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	53.11	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Escherichia flexneri
Escherichia_flexneri_17_length_120720_cov_28.427821_Escherichia_coli_parC_conferring_resistance_to_fluoroquinolones	2259	2523	Escherichia coli parC conferring resistance to fluoroquinolones	99.87	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant parC	100.00	Escherichia flexneri
Escherichia_flexneri_432_length_6011_cov_97.783747_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	134	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	97.96	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Escherichia flexneri
Escherichia_flexneri_14_length_133077_cov_25.021365_Escherichia_coli_acrR_with_mutation_conferring_multidrug_antibiotic_resistance	648	363	Escherichia coli acrR with mutation conferring multidrug antibiotic resistance	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_43_length_82114_cov_28.677525_Escherichia_coli_soxR_with_mutation_conferring_antibiotic_resistance	465	195	Escherichia coli soxR with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_43_length_82114_cov_28.677525_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	135	Escherichia coli soxS with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia flexneri
Escherichia_flexneri_75_length_49895_cov_23.219242_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	181	Escherichia coli marR mutant conferring antibiotic resistance	98.61	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Klebsiella_pneumoniae_1_length_658114_cov_59.469472_baeR	723	648	baeR	91.67	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_1_length_658114_cov_59.469472_mdtC	3078	2313	mdtC	91.51	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_1_length_658114_cov_59.469472_mdtB	3123	2339	mdtB	90.1	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_2_length_506447_cov_58.577867_acrB	3147	3860	acrB	91.52	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.90	Klebsiella pneumoniae
Klebsiella_pneumoniae_2_length_506447_cov_58.577867_Escherichia_coli_ampH_betalactamase	1161	1164	Escherichia coli ampH beta-lactamase	85.19	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	100.26	Klebsiella pneumoniae
Klebsiella_pneumoniae_3_length_419829_cov_72.057176_CRP	633	1022	CRP	99.05	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_3_length_419829_cov_72.057176_ArnT	1656	1879	ArnT	99.09	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_3_length_419829_cov_72.057176_PmrF	984	957	PmrF	83.69	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	Klebsiella pneumoniae
Klebsiella_pneumoniae_3_length_419829_cov_72.057176_eptB	1674	2765	eptB	99.46	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	97.04	Klebsiella pneumoniae
Klebsiella_pneumoniae_4_length_406335_cov_47.954088_marA	375	540	marA	92.74	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	97.64	Klebsiella pneumoniae
Klebsiella_pneumoniae_4_length_406335_cov_47.954088_SHV1	861	635	SHV-1	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	SHV beta-lactamase	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_5_length_365347_cov_66.180513_FosA6	420	435	FosA6	99.28	fosfomycin	antibiotic inactivation	fosfomycin thiol transferase	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_5_length_365347_cov_66.180513_LptD	2349	3301	LptD	100.0	carbapenem; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_6_length_343595_cov_55.822775_Escherichia_coli_mdfA	1233	1093	Escherichia coli mdfA	85.37	tetracycline antibiotic; benzalkonium chloride; rhodamine	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_6_length_343595_cov_55.822775_msbA	1749	1851	msbA	92.78	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_6_length_343595_cov_55.822775_OmpA	1071	1546	OmpA	99.72	monobactam; carbapenem; cephalosporin; cephamycin; penam; penem	reduced permeability to antibiotic	General Bacterial Porin with reduced permeability to beta-lactams	95.19	Klebsiella pneumoniae
Klebsiella_pneumoniae_9_length_222099_cov_67.595607_CrcB	414	866	CrcB	100.0	aminoglycoside antibiotic	antibiotic efflux	multidrug and toxic compound extrusion (MATE) transporter	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_10_length_189521_cov_44.174807_Klebsiella_pneumoniae_OmpK37	1125	2049	Klebsiella pneumoniae OmpK37	99.47	monobactam; carbapenem; cephalosporin; cephamycin; penam; penem	reduced permeability to antibiotic	General Bacterial Porin with reduced permeability to beta-lactams	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_10_length_189521_cov_44.174807_Klebsiella_pneumoniae_KpnE	363	471	Klebsiella pneumoniae KpnE	99.17	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_10_length_189521_cov_44.174807_Klebsiella_pneumoniae_KpnF	330	292	Klebsiella pneumoniae KpnF	100.0	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_11_length_172453_cov_55.557709_acrD	3114	2865	acrD	91.13	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_12_length_153514_cov_73.497885_adeF	3111	4301	adeF	41.66	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	97.83	Klebsiella pneumoniae
Klebsiella_pneumoniae_17_length_96543_cov_73.874627_oqxA	1176	1288	oqxA	100.0	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_17_length_96543_cov_73.874627_oqxB	3153	2927	oqxB	99.71	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_17_length_96543_cov_73.874627_emrR	531	628	emrR	92.57	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_17_length_96543_cov_73.874627_Klebsiella_pneumoniae_KpnG	1173	1259	Klebsiella pneumoniae KpnG	99.74	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_17_length_96543_cov_73.874627_Klebsiella_pneumoniae_KpnH	1539	1632	Klebsiella pneumoniae KpnH	94.02	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_33_length_11166_cov_69.322833_tetA	1200	1109	tet(A)	98.48	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	94.10	Klebsiella pneumoniae
Klebsiella_pneumoniae_33_length_11166_cov_69.322833_dfrA1	474	1090	dfrA1	99.36	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_33_length_11166_cov_69.322833_qacEdelta1	348	731	qacEdelta1	100.0	acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_33_length_11166_cov_69.322833_sul1	840	757	sul1	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_40_length_4222_cov_27.705544_mphA	906	527	mphA	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_43_length_3110_cov_15.835025_aadA2	780	0	aadA2	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_43_length_3110_cov_15.835025_dfrA12	498	0	dfrA12	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_48_length_2339_cov_49.053415_catI	660	0	catI	100.0	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_3_length_419829_cov_72.057176_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	934	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	97.97	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Klebsiella pneumoniae
Klebsiella_pneumoniae_3_length_419829_cov_72.057176_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	2334	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	95.03	fosfomycin	antibiotic target alteration	antibiotic-resistant UhpT	100.00	Klebsiella pneumoniae
Klebsiella_pneumoniae_5_length_365347_cov_66.180513_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	2384	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	52.37	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Klebsiella pneumoniae
Klebsiella_pneumoniae_26_length_39617_cov_85.102396_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	860	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	97.97	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Klebsiella pneumoniae
Klebsiella_pneumoniae_4_length_406335_cov_47.954088_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	560	Escherichia coli marR mutant conferring antibiotic resistance	84.03	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella pneumoniae
NODE_177_length_17656_4_tetB	1206	1217	tet(B)	99.25	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_177_length_17656_10_catI	660	0	catI	100.0	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	100.00	unclassified
NODE_177_length_17656_16_QepA4	1536	447	QepA4	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_197_length_14968_3_CTXM15	876	1490	CTX-M-15	100.0	cephalosporin; penam	antibiotic inactivation	CTX-M beta-lactamase	100.00	unclassified
NODE_197_length_14968_8_TEM1	861	1688	TEM-1	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	100.00	unclassified
NODE_197_length_14968_11_QnrS1	657	1568	QnrS1	100.0	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	unclassified
NODE_538_length_4668_1_tetM	1920	1573	tetM	97.03	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	unclassified
NODE_865_length_2501_2_dfrA12	498	0	dfrA12	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	unclassified
NODE_865_length_2501_3_aadA2	780	0	aadA2	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	unclassified
