ARG	ARG_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Enterobacter_cloacae_M_8_22_ramA	375	898	ramA	94.35	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100	Enterobacter cloacae M
Enterobacter_cloacae_M_11_47_PmrF	984	2914	PmrF	84.78	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	Enterobacter cloacae M
Enterobacter_cloacae_M_12_62_vanG	1101	1985	vanG	39.55	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	104.87	Enterobacter cloacae M
Enterobacter_cloacae_M_17_16_adeF	3156	8169	adeF	60.77	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.24	Enterobacter cloacae M
Enterobacter_cloacae_M_17_17_oqxA	1176	3138	oqxA	92.58	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Enterobacter cloacae M
Enterobacter_cloacae_M_17_43_Klebsiella_pneumoniae_KpnF	330	608	Klebsiella pneumoniae KpnF	86.24	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	Enterobacter cloacae M
Enterobacter_cloacae_M_17_44_Klebsiella_pneumoniae_KpnE	363	748	Klebsiella pneumoniae KpnE	81.67	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	Enterobacter cloacae M
Enterobacter_cloacae_M_20_20_CRP	633	1691	CRP	99.05	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Enterobacter cloacae M
Enterobacter_cloacae_M_22_7_emrB	1548	3958	emrB	92.08	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.59	Enterobacter cloacae M
Enterobacter_cloacae_M_22_8_emrA	1173	2991	emrA	86.15	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	Enterobacter cloacae M
Enterobacter_cloacae_M_22_9_emrR	531	1467	emrR	93.14	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	Enterobacter cloacae M
Enterobacter_cloacae_M_23_35_acrB	3147	8679	acrB	92.37	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.9	Enterobacter cloacae M
Enterobacter_cloacae_M_23_36_Enterobacter_cloacae_acrA	1194	2781	Enterobacter cloacae acrA	99.24	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Enterobacter cloacae M
Enterobacter_cloacae_M_42_21_ACT1	1143	2441	ACT-1	100	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation	ACT beta-lactamase	99.74	Enterobacter cloacae M
Enterobacter_cloacae_M_43_13_bacA	822	2184	bacA	93.77	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	100	Enterobacter cloacae M
Enterobacter_cloacae_M_50_14_acrD	3114	6637	acrD	90.94	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Enterobacter cloacae M
Enterobacter_cloacae_M_55_5_adeF	3114	6706	adeF	41.67	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	97.92	Enterobacter cloacae M
Enterobacter_cloacae_M_67_1_MCR91	1620	2202	MCR-9.1	100	peptide antibiotic	antibiotic target alteration	MCR phosphoethanolamine transferase	100	Enterobacter cloacae M
Enterobacter_cloacae_M_10_63_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	4114	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	93.95	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100	Enterobacter cloacae M
Enterobacter_cloacae_M_21_31_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	4534	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	52.39	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Enterobacter cloacae M
Enterobacter_cloacae_M_1_143_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	996	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	88.19	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Enterobacter cloacae M
Enterobacter_himalayensis_1_210_msbA	1749	4066	msbA	94.5	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100	Enterobacter himalayensis
Enterobacter_himalayensis_1_301_Escherichia_coli_mdfA	1233	2861	Escherichia coli mdfA	86.98	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	Enterobacter himalayensis
Enterobacter_himalayensis_1_596_ramA	342	771	ramA	96.46	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	91.13	Enterobacter himalayensis
Enterobacter_himalayensis_3_201_FosA2	426	1219	FosA2	95.04	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	100	Enterobacter himalayensis
Enterobacter_himalayensis_4_84_mdtB	3123	8048	mdtB	90.1	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Enterobacter himalayensis
Enterobacter_himalayensis_4_85_mdtC	3078	7776	mdtC	92	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Enterobacter himalayensis
Enterobacter_himalayensis_4_88_baeR	723	1760	baeR	94.58	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Enterobacter himalayensis
Enterobacter_himalayensis_6_45_marA	381	834	marA	94.35	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	99.21	Enterobacter himalayensis
Enterobacter_himalayensis_7_52_Klebsiella_pneumoniae_KpnE	363	762	Klebsiella pneumoniae KpnE	83.33	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	Enterobacter himalayensis
Enterobacter_himalayensis_7_53_Klebsiella_pneumoniae_KpnF	330	699	Klebsiella pneumoniae KpnF	88.07	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	Enterobacter himalayensis
Enterobacter_himalayensis_8_85_oqxA	1176	3241	oqxA	91.56	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Enterobacter himalayensis
Enterobacter_himalayensis_8_86_adeF	3153	8080	adeF	60.77	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.15	Enterobacter himalayensis
Enterobacter_himalayensis_8_121_acrD	3114	7364	acrD	91.9	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Enterobacter himalayensis
Enterobacter_himalayensis_9_32_ACT15	1248	2899	ACT-15	100	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation	ACT beta-lactamase	108.92	Enterobacter himalayensis
Enterobacter_himalayensis_10_28_CRP	633	1681	CRP	99.05	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Enterobacter himalayensis
Enterobacter_himalayensis_10_144_PmrF	984	2805	PmrF	84.92	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	Enterobacter himalayensis
Enterobacter_himalayensis_13_40_acrB	3147	8824	acrB	93.04	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.9	Enterobacter himalayensis
Enterobacter_himalayensis_15_71_vanG	1098	2195	vanG	38.92	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	104.58	Enterobacter himalayensis
Enterobacter_himalayensis_16_1_bacA	813	2156	bacA	95.19	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	98.9	Enterobacter himalayensis
Enterobacter_himalayensis_31_44_rsmA	186	614	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Enterobacter himalayensis
Enterobacter_himalayensis_39_7_emrB	1548	4030	emrB	93.86	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.59	Enterobacter himalayensis
Enterobacter_himalayensis_39_9_emrR	531	1497	emrR	94.86	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	Enterobacter himalayensis
Enterobacter_himalayensis_52_2_adeF	3114	6393	adeF	40.82	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	97.92	Enterobacter himalayensis
Enterobacter_himalayensis_3_30_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	4628	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	52.57	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Enterobacter himalayensis
Enterobacter_himalayensis_32_40_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	4128	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	94.17	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100	Enterobacter himalayensis
Enterobacter_himalayensis_6_46_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	1057	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	90.28	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	Enterobacter himalayensis
Enterobacter_himalayensis_19_50_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	327	898	Escherichia coli soxS with mutation conferring antibiotic resistance	90.65	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.93	Enterobacter himalayensis
Enterococcus_A_devriesei_16_42_vanY_gene_in_vanB_cluster	780	228	vanY gene in vanB cluster	34.95	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	96.64	Enterococcus A devriesei
Enterococcus_faecalis_1_25_emeA	1155	4716	emeA	97.71	disinfecting agents and antiseptics	antibiotic efflux	multidrug and toxic compound extrusion (MATE) transporter	97.71	Enterococcus faecalis
Enterococcus_faecalis_1_433_dfrE	495	2278	dfrE	98.17	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100	Enterococcus faecalis
Enterococcus_faecalis_1_1264_lsaA	1497	6072	lsaA	98.39	lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic; pleuromutilin antibiotic	antibiotic target protection	lsa-type ABC-F protein	100	Enterococcus faecalis
Enterococcus_faecalis_1_1408_vanY_gene_in_vanB_cluster	711	2993	vanY gene in vanB cluster	51.5	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	88.06	Enterococcus faecalis
Enterococcus_faecalis_2_364_vanT_gene_in_vanG_cluster	1116	4927	vanT gene in vanG cluster	34.24	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.11	Enterococcus faecalis
Enterococcus_faecalis_3_307_efrA	1719	8044	efrA	99.83	macrolide antibiotic; fluoroquinolone antibiotic; rifamycin antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	99.48	Enterococcus faecalis
Enterococcus_faecalis_4_171_tetM	1920	7905	tet(M)	96.56	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100	Enterococcus faecalis
Staphylococcus_epidermidis_3_67_norC	1401	649	norC	61.99	fluoroquinolone antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.87	Staphylococcus epidermidis
Staphylococcus_epidermidis_3_111_norA	1164	551	norA	100	fluoroquinolone antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	Staphylococcus epidermidis
Staphylococcus_epidermidis_3_119_mgrA	444	367	mgrA	94.56	fluoroquinolone antibiotic; cephalosporin; penam; tetracycline antibiotic; peptide antibiotic; disinfecting agents and antiseptics	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump	100	Staphylococcus epidermidis
Staphylococcus_epidermidis_13_4_sepA	468	215	sepA	70.97	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	98.73	Staphylococcus epidermidis
Staphylococcus_epidermidis_13_5_sdrM	1338	499	sdrM	73.26	fluoroquinolone antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.55	Staphylococcus epidermidis
Staphylococcus_epidermidis_19_2_qacJ	324	143	qacJ	71.96	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100	Staphylococcus epidermidis
Staphylococcus_epidermidis_21_12_dfrC	486	403	dfrC	98.76	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100	Staphylococcus epidermidis
Staphylococcus_epidermidis_22_6_mecA	2007	1281	mecA	99.7	penam	antibiotic target replacement	methicillin resistant PBP2	100	Staphylococcus epidermidis
Staphylococcus_epidermidis_42_2_Staphylococcus_aureus_mupA_conferring_resistance_to_mupirocin	3075	1626	Staphylococcus aureus mupA conferring resistance to mupirocin	99.51	mupirocin-like antibiotic	antibiotic target alteration	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	100	Staphylococcus epidermidis
NODE_135_length_69801_3_ErmB	738	6840	ErmB	97.96	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	unclassified
NODE_725_length_18198_4_acrD	3117	7390	acrD	90.74	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.1	unclassified
NODE_893_length_14002_2_ANT4Ib	771	1058	ANT(4')-Ib	99.6	aminoglycoside antibiotic	antibiotic inactivation	ANT(4')	101.19	unclassified
NODE_893_length_14002_13_qacA	1545	3007	qacA	99.42	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	unclassified
NODE_1308_length_8386_4_CRP	633	1563	CRP	99.05	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	unclassified
NODE_1361_length_7955_6_Klebsiella_pneumoniae_KpnE	417	26	Klebsiella pneumoniae KpnE	74.17	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	115	unclassified
NODE_1658_length_5817_2_baeR	723	1018	baeR	92.5	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	unclassified
NODE_2093_length_4323_2_emrA	1173	2117	emrA	85.86	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	unclassified
NODE_2093_length_4323_3_emrB	1539	3510	emrB	92.63	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	unclassified
NODE_2173_length_4131_2_mcr101	1620	2375	mcr-10.1	100	peptide antibiotic	antibiotic target alteration	MCR phosphoethanolamine transferase	100	unclassified
NODE_2631_length_3152_3_PC1_betalactamase_blaZ	846	442	PC1 beta-lactamase (blaZ)	95.02	penam	antibiotic inactivation	BlaZ beta-lactamase	100	unclassified
NODE_2867_length_2792_2_PmrF	984	1572	PmrF	83.9	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	unclassified
NODE_2919_length_2718_2_Klebsiella_pneumoniae_KpnF	330	365	Klebsiella pneumoniae KpnF	91.74	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	unclassified
NODE_2919_length_2718_3_Klebsiella_pneumoniae_KpnE	363	82	Klebsiella pneumoniae KpnE	87.5	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	unclassified
NODE_3096_length_2523_1_msbA	1749	3440	msbA	95.19	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100	unclassified
NODE_3152_length_2470_2_ErmC	735	4607	ErmC	99.59	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100	unclassified
NODE_3267_length_2348_2_tetD	1185	401	tet(D)	100	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100	unclassified
NODE_3268_length_2348_2_PLA2a	876	43	PLA-2a	100	carbapenem; cephalosporin	antibiotic inactivation	PLA beta-lactamase	100	unclassified
NODE_3647_length_2027_2_AAC6IeAPH2Ia_bifunctional_protein	1440	607	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	100	aminoglycoside antibiotic	antibiotic inactivation	APH(2''); AAC(6')	100	unclassified
NODE_4137_length_1705_1_msbA	1635	611	msbA	92.11	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	93.64	unclassified
NODE_4306_length_1613_2_ErmX	855	31	ErmX	90.49	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100	unclassified
NODE_7223_length_856_1_rsmA	186	418	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	unclassified
NODE_10712_length_509_1_qacJ	324	142	qacJ	71.96	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100	unclassified
NODE_12055_length_443_1_emrR	441	1270	emrR	95.24	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	83.52	unclassified
NODE_14775_length_357_1_rsmA	186	179	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100	unclassified
NODE_28226_length_231_1_vanW_gene_in_vanI_cluster	228	2	vanW gene in vanI cluster	36.51	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	20.38	unclassified
NODE_30600_length_221_1_vanY_gene_in_vanB_cluster	219	1159	vanY gene in vanB cluster	41.89	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	27.24	unclassified
NODE_1156_length_9953_3_Escherichia_coli_GlpT_with_mutation_conferring_resistance_to_fosfomycin	1353	2773	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	92.87	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant GlpT	99.56	unclassified
NODE_1283_length_8613_4_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	465	597	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	85.42	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	106.94	unclassified
