ARG	ORF_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Enterobacter_cloacae_30_length_45243_cov_18.610383_bacA	822	359	bacA	95.24	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	100.00	Enterobacter cloacae
Enterobacter_cloacae_32_length_41437_cov_17.099609_emrR	531	238	emrR	91.43	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Enterobacter cloacae
Enterobacter_cloacae_32_length_41437_cov_17.099609_emrA	1173	356	emrA	86.41	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Enterobacter cloacae
Enterobacter_cloacae_32_length_41437_cov_17.099609_emrB	1548	461	emrB	92.87	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.59	Enterobacter cloacae
Enterobacter_cloacae_34_length_38073_cov_18.558341_acrD	3114	1080	acrD	91.13	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Enterobacter cloacae
Enterobacter_cloacae_47_length_23157_cov_17.974807_Escherichia_coli_ampH_betalactamase	1167	415	Escherichia coli ampH beta-lactamase	85.71	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	100.78	Enterobacter cloacae
Enterobacter_cloacae_4_length_94187_cov_18.425658_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	764	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	52.92	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Enterobacter cloacae
Enterobacter_cloacae_43_length_30483_cov_39.293184_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	1795	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	99.49	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Enterobacter cloacae
Enterobacter_cloacae_53_length_17223_cov_18.415308_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	3155	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	93.74	fosfomycin	antibiotic target alteration	antibiotic-resistant UhpT	100.00	Enterobacter cloacae
Enterobacter_cloacae_11_length_69496_cov_20.739966_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	327	185	Escherichia coli soxS with mutation conferring antibiotic resistance	89.72	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.93	Enterobacter cloacae
Escherichia_coli_D_2_length_298482_cov_110.575166_msbA	1749	3380	msbA	100.0	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_2_length_298482_cov_110.575166_mdtG	1227	2322	mdtG	100.0	fosfomycin	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_2_length_298482_cov_110.575166_mdtH	1209	1790	mdtH	99.5	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_4_length_281641_cov_134.281001_Escherichia_coli_ampH_betalactamase	1158	2897	Escherichia coli ampH beta-lactamase	100.0	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	100.00	Escherichia coli D
Escherichia_coli_D_4_length_281641_cov_134.281001_acrB	3150	7834	acrB	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_4_length_281641_cov_134.281001_Escherichia_coli_acrA	1194	3462	Escherichia coli acrA	99.75	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_4_length_281641_cov_134.281001_Escherichia_coli_emrE	333	1138	Escherichia coli emrE	98.18	macrolide antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_6_length_274443_cov_113.836166_YojI	1644	2479	YojI	99.63	peptide antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_6_length_274443_cov_113.836166_PmrF	969	1559	PmrF	99.38	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia coli D
Escherichia_coli_D_6_length_274443_cov_113.836166_emrY	1539	3866	emrY	100.0	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_6_length_274443_cov_113.836166_emrK	1164	3216	emrK	98.86	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	110.26	Escherichia coli D
Escherichia_coli_D_6_length_274443_cov_113.836166_evgA	615	1732	evgA	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_7_length_269625_cov_132.857377_Escherichia_coli_mdfA	1233	1922	Escherichia coli mdfA	96.83	tetracycline antibiotic; benzalkonium chloride; rhodamine	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_12_length_235599_cov_168.181639_CRP	633	2207	CRP	99.52	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_12_length_235599_cov_168.181639_mdtE	1158	3164	mdtE	99.74	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_12_length_235599_cov_168.181639_mdtF	3114	7978	mdtF	99.71	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_12_length_235599_cov_168.181639_gadW	729	2866	gadW	96.28	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_12_length_235599_cov_168.181639_gadX	825	4050	gadX	93.43	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_18_length_169731_cov_138.043383_emrR	531	1181	emrR	99.43	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_18_length_169731_cov_138.043383_emrA	1173	2345	emrA	99.49	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_18_length_169731_cov_138.043383_emrB	1539	2849	emrB	99.8	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_18_length_169731_cov_138.043383_rsmA	186	892	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_19_length_168781_cov_168.093613_eptA	1644	5132	eptA	99.45	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia coli D
Escherichia_coli_D_19_length_168781_cov_168.093613_mdtN	1032	2053	mdtN	99.42	nucleoside antibiotic; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_19_length_168781_cov_168.093613_mdtO	2052	4737	mdtO	98.39	nucleoside antibiotic; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_19_length_168781_cov_168.093613_mdtP	1467	3577	mdtP	97.95	nucleoside antibiotic; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_21_length_151866_cov_158.635863_mdtM	1233	2655	mdtM	100.0	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; acridine dye; phenicol antibiotic; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_21_length_151866_cov_158.635863_CTXM15	876	2667	CTX-M-15	100.0	cephalosporin; penam	antibiotic inactivation	CTX-M beta-lactamase	100.00	Escherichia coli D
Escherichia_coli_D_22_length_146867_cov_158.841818_bacA	822	1991	bacA	99.63	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	100.00	Escherichia coli D
Escherichia_coli_D_22_length_146867_cov_158.841818_TolC	1482	4544	TolC	100.0	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	99.60	Escherichia coli D
Escherichia_coli_D_25_length_135749_cov_169.471767_AcrF	3105	8503	AcrF	99.32	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_25_length_135749_cov_169.471767_AcrE	1158	3241	AcrE	99.22	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_25_length_135749_cov_169.471767_AcrS	663	2117	AcrS	98.18	fluoroquinolone antibiotic; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_28_length_122040_cov_108.336222_ugd	1167	2463	ugd	99.48	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia coli D
Escherichia_coli_D_28_length_122040_cov_108.336222_mdtA	1368	2189	mdtA	98.31	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	109.64	Escherichia coli D
Escherichia_coli_D_28_length_122040_cov_108.336222_mdtB	3123	4463	mdtB	99.71	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_28_length_122040_cov_108.336222_mdtC	3078	3942	mdtC	99.32	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_28_length_122040_cov_108.336222_baeS	1404	1975	baeS	97.64	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_28_length_122040_cov_108.336222_baeR	723	1088	baeR	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_40_length_94197_cov_122.350046_kdpE	678	1300	kdpE	100.0	aminoglycoside antibiotic	antibiotic efflux	kdpDE	100.00	Escherichia coli D
Escherichia_coli_D_87_length_52728_cov_132.413400_Klebsiella_pneumoniae_KpnF	330	513	Klebsiella pneumoniae KpnF	84.4	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_87_length_52728_cov_132.413400_Klebsiella_pneumoniae_KpnE	366	568	Klebsiella pneumoniae KpnE	82.2	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.83	Escherichia coli D
Escherichia_coli_D_90_length_51266_cov_98.230048_marA	384	675	marA	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia coli D
Escherichia_coli_D_152_length_34331_cov_104.789999_HNS	414	1021	H-NS	100.0	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_280_length_19507_cov_177.446586_EC19	1134	3936	EC-19	99.73	cephalosporin	antibiotic inactivation	EC beta-lactamase	100.00	Escherichia coli D
Escherichia_coli_D_428_length_14327_cov_170.688901_cpxA	1374	3643	cpxA	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_6_length_274443_cov_113.836166_Escherichia_coli_gyrA_conferring_resistance_to_fluoroquinolones	2628	5967	Escherichia coli gyrA conferring resistance to fluoroquinolones	99.54	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant gyrA	100.00	Escherichia coli D
Escherichia_coli_D_6_length_274443_cov_113.836166_Escherichia_coli_GlpT_with_mutation_conferring_resistance_to_fosfomycin	1359	2632	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	99.12	fosfomycin	antibiotic target alteration	antibiotic-resistant GlpT	100.00	Escherichia coli D
Escherichia_coli_D_22_length_146867_cov_158.841818_Escherichia_coli_parC_conferring_resistance_to_fluoroquinolones	2259	5597	Escherichia coli parC conferring resistance to fluoroquinolones	99.73	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant parC	100.00	Escherichia coli D
Escherichia_coli_D_45_length_81389_cov_183.072872_Escherichia_coli_cyaA_with_mutation_conferring_resistance_to_fosfomycin	2547	8165	Escherichia coli cyaA with mutation conferring resistance to fosfomycin	99.29	fosfomycin	antibiotic target alteration	antibiotic-resistant cya adenylate cyclase	100.00	Escherichia coli D
Escherichia_coli_D_99_length_48313_cov_146.054851_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	4053	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	53.11	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Escherichia coli D
Escherichia_coli_D_149_length_34950_cov_200.298868_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	3844	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	99.75	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Escherichia coli D
Escherichia_coli_D_4_length_281641_cov_134.281001_Escherichia_coli_acrR_with_mutation_conferring_multidrug_antibiotic_resistance	648	1697	Escherichia coli acrR with mutation conferring multidrug antibiotic resistance	99.53	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_19_length_168781_cov_168.093613_Escherichia_coli_soxR_with_mutation_conferring_antibiotic_resistance	465	1417	Escherichia coli soxR with mutation conferring antibiotic resistance	98.7	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_19_length_168781_cov_168.093613_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	920	Escherichia coli soxS with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia coli D
Escherichia_coli_D_90_length_51266_cov_98.230048_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	786	Escherichia coli marR mutant conferring antibiotic resistance	97.92	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Streptococcus_7_length_25260_cov_5.040865_patB	1767	162	patB	86.05	fluoroquinolone antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Streptococcus
Streptococcus_7_length_25260_cov_5.040865_patA	1707	179	patA	88.83	fluoroquinolone antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.71	Streptococcus
NODE_10_length_253623_313_acrD	3114	6313	acrD	99.9	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_10_length_253623_346_Escherichia_coli_ampC1_betalactamase	1302	2436	Escherichia coli ampC1 beta-lactamase	98.15	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	99.77	unclassified
NODE_72_length_59207_43_marA	381	94	marA	93.55	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	99.21	unclassified
NODE_130_length_38476_32_oqxA	1176	164	oqxA	91.3	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_197_length_26890_1_Klebsiella_pneumoniae_KpnF	327	57	Klebsiella pneumoniae KpnF	86.41	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.08	unclassified
NODE_319_length_17535_1_Escherichia_coli_mdfA	1233	402	Escherichia coli mdfA	86.98	tetracycline antibiotic; benzalkonium chloride; rhodamine	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_401_length_15007_16_QnrS1	657	953	QnrS1	100.0	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	unclassified
NODE_420_length_14442_14_msbA	1758	445	msbA	87.09	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.52	unclassified
NODE_530_length_12057_14_sul2	897	144	sul2	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	109.96	unclassified
NODE_531_length_12057_1_Klebsiella_pneumoniae_KpnE	393	118	Klebsiella pneumoniae KpnE	85.0	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	108.33	unclassified
NODE_541_length_11799_7_FosA5	420	37	FosA5	100.0	fosfomycin	antibiotic inactivation	fosfomycin thiol transferase	100.00	unclassified
NODE_656_length_10037_4_Bifidobacterium_adolescentis_rpoB_mutants_conferring_resistance_to_rifampicin	3564	3233	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	92.91	rifamycin antibiotic	antibiotic target alteration; antibiotic target replacement	rifamycin-resistant beta-subunit of RNA polymerase (rpoB)	100.08	unclassified
NODE_912_length_7728_1_aadS	837	61	aadS	96.86	aminoglycoside antibiotic	antibiotic inactivation	ANT(6)	96.86	unclassified
NODE_1229_length_6030_3_tetA	1200	2359	tet(A)	98.48	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	94.10	unclassified
NODE_1448_length_5210_2_eptB	1674	868	eptB	99.46	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	97.04	unclassified
NODE_1612_length_4738_5_eptB	1689	636	eptB	89.69	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	97.91	unclassified
NODE_1839_length_4228_1_SHV66	861	79	SHV-66	99.65	carbapenem; cephalosporin; penam	antibiotic inactivation	SHV beta-lactamase	100.00	unclassified
NODE_2215_length_3581_3_tetM	1920	2804	tetM	95.93	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	unclassified
NODE_2263_length_3488_4_mphA	915	3690	mphA	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	101.00	unclassified
NODE_2327_length_3397_1_qacEdelta1	348	98	qacEdelta1	100.0	acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_2327_length_3397_2_sul1	840	85	sul1	99.64	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_2714_length_2921_4_Escherichia_coli_emrE	333	92	Escherichia coli emrE	97.27	macrolide antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	unclassified
NODE_2815_length_2815_1_tet39	1188	115	tet(39)	100.0	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_2950_length_2708_1_AAC3IIe	861	1975	AAC(3)-IIe	98.95	aminoglycoside antibiotic	antibiotic inactivation	AAC(3)	100.00	unclassified
NODE_3281_length_2443_3_ErmT	735	43	ErmT	99.18	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_3361_length_2389_1_Klebsiella_pneumoniae_KpnH	1188	107	Klebsiella pneumoniae KpnH	95.96	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	77.34	unclassified
NODE_3361_length_2389_2_Klebsiella_pneumoniae_KpnG	1182	107	Klebsiella pneumoniae KpnG	99.74	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.77	unclassified
NODE_3389_length_2370_1_tet45	1374	131	tet(45)	76.22	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.78	unclassified
NODE_3395_length_2365_1_tetQ	1983	471	tetQ	96.36	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.46	unclassified
NODE_3404_length_2360_1_mphE	885	89	mphE	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	unclassified
