ARG	ORF_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Escherichia_flexneri_51_length_12633_cov_2.719431_7_Escherichia_coli_ampC1_betalactamase	1305	57	Escherichia coli ampC1 beta-lactamase	100.0	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	100.00	Escherichia flexneri
Escherichia_flexneri_57_length_11370_cov_4.074503_3_gadX	825	67	gadX	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_57_length_11370_cov_4.074503_4_gadW	729	57	gadW	94.63	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_57_length_11370_cov_4.074503_6_mdtF	3114	212	mdtF	99.9	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_57_length_11370_cov_4.074503_7_mdtE	1158	72	mdtE	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_69_length_10047_cov_2.962170_1_Escherichia_coli_mdfA	1194	78	Escherichia coli mdfA	96.73	tetracycline antibiotic; benzalkonium chloride; rhodamine	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	97.07	Escherichia flexneri
Escherichia_flexneri_73_length_9709_cov_2.992853_8_CRP	633	46	CRP	99.52	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_94_length_8957_cov_3.197821_10_Escherichia_coli_ampH_betalactamase	1158	62	Escherichia coli ampH beta-lactamase	100.0	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	100.00	Escherichia flexneri
Escherichia_flexneri_95_length_8928_cov_2.772118_4_PmrF	969	43	PmrF	100.0	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia flexneri
Escherichia_flexneri_108_length_8255_cov_2.494756_6_msbA	1749	127	msbA	100.0	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_123_length_7464_cov_2.751248_5_mdtG	1227	70	mdtG	100.0	fosfomycin	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_128_length_7212_cov_2.865586_5_HNS	414	25	H-NS	100.0	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_134_length_6920_cov_3.402185_5_emrB	1539	83	emrB	99.8	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_134_length_6920_cov_3.402185_6_emrA	1173	78	emrA	99.74	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_161_length_5907_cov_2.710526_3_mdtM	1215	57	mdtM	99.75	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; acridine dye; phenicol antibiotic; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	98.54	Escherichia flexneri
Escherichia_flexneri_230_length_4797_cov_2.464361_5_mdtH	1209	53	mdtH	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_238_length_4732_cov_3.061364_2_emrY	1539	84	emrY	100.0	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_293_length_4151_cov_2.208984_4_kdpE	672	19	kdpE	100.0	aminoglycoside antibiotic	antibiotic efflux	kdpDE	99.56	Escherichia flexneri
Escherichia_flexneri_295_length_4144_cov_2.651504_2_ugd	1167	101	ugd	99.48	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia flexneri
Escherichia_flexneri_359_length_3338_cov_2.579957_4_Escherichia_coli_emrE	333	15	Escherichia coli emrE	98.18	macrolide antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_377_length_3168_cov_3.509476_2_rsmA	186	9	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_460_length_2432_cov_2.421960_2_YojI	1644	80	YojI	100.0	peptide antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_34_length_15153_cov_3.845278_8_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	861	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	99.75	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Escherichia flexneri
Escherichia_flexneri_48_length_12824_cov_3.336988_13_Escherichia_coli_acrR_with_mutation_conferring_multidrug_antibiotic_resistance	648	31	Escherichia coli acrR with mutation conferring multidrug antibiotic resistance	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_138_length_6840_cov_3.447605_5_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	21	Escherichia coli soxS with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia flexneri
Escherichia_flexneri_138_length_6840_cov_3.447605_6_Escherichia_coli_soxR_with_mutation_conferring_antibiotic_resistance	465	29	Escherichia coli soxR with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_264_length_4427_cov_2.586231_5_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	432	24	Escherichia coli marR mutant conferring antibiotic resistance	99.31	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Ligilactobacillus_ruminis_19_length_20151_cov_36.511395_1_ErmB	738	558	ErmB	98.78	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	Ligilactobacillus ruminis
NODE_1745_length_7882_cov_7.475150_7_sul1	840	77	sul1	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_1745_length_7882_cov_7.475150_8_qacEdelta1	348	48	qacEdelta1	100.0	acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1745_length_7882_cov_7.475150_9_aadA5	789	93	aadA5	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	unclassified
NODE_1745_length_7882_cov_7.475150_10_dfrA17	474	79	dfrA17	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	unclassified
NODE_3665_length_4018_cov_3.219531_1_evgA	615	26	evgA	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_3887_length_3812_cov_2.763109_1_CfxA3	966	52	CfxA3	100.0	cephamycin	antibiotic inactivation	CfxA beta-lactamase	100.00	unclassified
NODE_5155_length_2902_cov_741.958553_2_CfxA6	960	7705	CfxA6	99.06	cephamycin	antibiotic inactivation	CfxA beta-lactamase	96.37	unclassified
NODE_5237_length_2864_cov_39.748665_3_Lactobacillus_reuteri_catTC	651	319	Lactobacillus reuteri cat-TC	98.05	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	90.76	unclassified
NODE_6811_length_2196_cov_379.285381_1_tetQ	1959	12542	tetQ	96.94	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	99.39	unclassified
NODE_9971_length_1490_cov_2.554007_3_marA	357	11	marA	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	92.91	unclassified
NODE_10936_length_1338_cov_10.978176_1_TEM1	861	170	TEM-1	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	100.00	unclassified
NODE_15804_length_898_cov_1.167260_1_APH6Id	783	12	APH(6)-Id	99.62	aminoglycoside antibiotic	antibiotic inactivation	APH(6)	93.53	unclassified
NODE_21059_length_664_cov_7.448276_1_dfrF	474	64	dfrF	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	95.73	unclassified
