ARG	ARG_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Escherichia_coli_D_149_length_56429_cov_129.291695:_Klebsiella_pneumoniae_KpnF	330	677	Klebsiella pneumoniae KpnF	84.4	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_162_length_52294_cov_200.334712:_eptA	1644	4206	eptA	98.9	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia coli D
Escherichia_coli_D_169_length_51171_cov_152.714356:_evgS	3594	6431	evgS	96.66	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_169_length_51171_cov_152.714356:_evgA	615	1174	evgA	99.51	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_169_length_51171_cov_152.714356:_emrK	1164	2313	emrK	98.58	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	110.26	Escherichia coli D
Escherichia_coli_D_169_length_51171_cov_152.714356:_emrY	1539	2886	emrY	100.0	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_222_length_38888_cov_429.943759:_mdtM	1233	4136	mdtM	97.32	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_226_length_38357_cov_199.075453:_EC5	1134	2849	EC-5	99.2	cephalosporin	antibiotic inactivation	EC beta-lactamase	100.00	Escherichia coli D
Escherichia_coli_D_240_length_35758_cov_125.597989:_marA	384	688	marA	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia coli D
Escherichia_coli_D_256_length_33151_cov_170.569072:_emrR	531	1489	emrR	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_256_length_33151_cov_170.569072:_emrA	1173	3069	emrA	99.74	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_256_length_33151_cov_170.569072:_emrB	1539	4663	emrB	99.8	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_265_length_32203_cov_163.986096:_acrB	3150	8663	acrB	99.9	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_265_length_32203_cov_163.986096:_Escherichia_coli_acrA	1194	3115	Escherichia coli acrA	99.75	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_294_length_28471_cov_189.242610:_mdtE	1158	2950	mdtE	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_294_length_28471_cov_189.242610:_mdtF	3114	7293	mdtF	99.52	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_294_length_28471_cov_189.242610:_gadW	729	1665	gadW	96.69	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_294_length_28471_cov_189.242610:_gadX	825	1976	gadX	93.8	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_417_length_18744_cov_149.217240:_Escherichia_coli_emrE	333	726	Escherichia coli emrE	97.27	macrolide antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_883_length_6891_cov_136.035401:_HNS	414	1052	H-NS	100.0	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_47_length_148832_cov_173.923711:_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	4895	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	53.11	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Escherichia coli D
Escherichia_coli_D_68_length_107229_cov_159.900190:_Escherichia_coli_GlpT_with_mutation_conferring_resistance_to_fosfomycin	1359	2999	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	99.12	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant GlpT	100.00	Escherichia coli D
Escherichia_coli_D_83_length_94174_cov_202.750019:_Morganella_morganii_gyrB_conferring_resistance_to_fluoroquinolones	2415	8146	Morganella morganii gyrB conferring resistance to fluoroquinolones	81.34	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant gyrB	100.00	Escherichia coli D
Escherichia_coli_D_83_length_94174_cov_202.750019:_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	4576	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	99.78	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100.00	Escherichia coli D
Escherichia_coli_D_156_length_55187_cov_202.823424:_Escherichia_coli_cyaA_with_mutation_conferring_resistance_to_fosfomycin	2547	8618	Escherichia coli cyaA with mutation conferring resistance to fosfomycin	99.17	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant cya adenylate cyclase	100.00	Escherichia coli D
Escherichia_coli_D_86_length_91817_cov_192.947331:_Escherichia_coli_soxR_with_mutation_conferring_antibiotic_resistance	465	1189	Escherichia coli soxR with mutation conferring antibiotic resistance	98.7	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_86_length_91817_cov_192.947331:_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	956	Escherichia coli soxS with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia coli D
Escherichia_coli_D_240_length_35758_cov_125.597989:_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	873	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	98.61	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_265_length_32203_cov_163.986096:_Escherichia_coli_AcrABTolC_with_AcrR_mutation_conferring_resistance_to_ciprofloxacin_tetracycline_and_ceftazidime	648	1376	Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Flavonifractor_plautii_2_length_381849_cov_87.011771:_vanT_gene_in_vanG_cluster	2109	4076	vanT gene in vanG cluster	43.06	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	98.60	Flavonifractor plautii
Flavonifractor_plautii_2_length_381849_cov_87.011771:_vanXY_gene_in_vanG_cluster	726	1347	vanXY gene in vanG cluster	40.51	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanXY	94.88	Flavonifractor plautii
Flavonifractor_plautii_2_length_381849_cov_87.011771:_vanG	1053	2004	vanG	57.88	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	100.29	Flavonifractor plautii
Flavonifractor_plautii_4_length_221339_cov_105.838697:_tetW	1920	3715	tet(W)	99.84	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	Flavonifractor plautii
Flavonifractor_plautii_8_length_186758_cov_93.185670:_vanW_gene_in_vanB_cluster	813	1562	vanW gene in vanB cluster	37.76	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	98.18	Flavonifractor plautii
Flavonifractor_plautii_10_length_146377_cov_83.996781:_vanT_gene_in_vanG_cluster	1128	2340	vanT gene in vanG cluster	37.0	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.67	Flavonifractor plautii
Flavonifractor_plautii_17_length_80504_cov_94.284096:_vanW_gene_in_vanI_cluster	1944	3653	vanW gene in vanI cluster	40.53	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	173.46	Flavonifractor plautii
Serratia_ureilytica_2_length_1003178_cov_12.685920:_Klebsiella_pneumoniae_KpnF	330	114	Klebsiella pneumoniae KpnF	73.39	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Serratia ureilytica
Serratia_ureilytica_2_length_1003178_cov_12.685920:_qacG	321	42	qacG	43.75	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	99.07	Serratia ureilytica
Serratia_ureilytica_2_length_1003178_cov_12.685920:_tet41	1167	204	tet(41)	96.13	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	98.73	Serratia ureilytica
Serratia_ureilytica_2_length_1003178_cov_12.685920:_SRT3	1200	177	SRT-3	100.0	cephalosporin	antibiotic inactivation	SRT beta-lactamase	105.56	Serratia ureilytica
Serratia_ureilytica_8_length_396705_cov_16.473675:_adeF	3147	6686	adeF	41.84	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.96	Serratia ureilytica
Serratia_ureilytica_19_length_233348_cov_18.798219:_AAC6Ic	441	106	AAC(6')-Ic	93.84	aminoglycoside antibiotic	antibiotic inactivation	AAC(6')	100.00	Serratia ureilytica
Serratia_ureilytica_20_length_227227_cov_15.718764:_adeF	3135	3277	adeF	42.31	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.58	Serratia ureilytica
Serratia_ureilytica_33_length_182201_cov_15.750200:_vanG	1104	505	vanG	39.06	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	105.16	Serratia ureilytica
Serratia_ureilytica_34_length_180836_cov_19.529923:_CRP	633	1112	CRP	99.05	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Serratia ureilytica
Serratia_ureilytica_62_length_123339_cov_13.965154:_msbA	1749	1811	msbA	87.29	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Serratia ureilytica
Serratia_ureilytica_157_length_55118_cov_18.119009:_rsmA	186	336	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Serratia ureilytica
Serratia_ureilytica_165_length_51950_cov_16.041989:_emrR	519	384	emrR	83.13	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	97.73	Serratia ureilytica
Serratia_ureilytica_165_length_51950_cov_16.041989:_Klebsiella_pneumoniae_KpnH	1539	1545	Klebsiella pneumoniae KpnH	83.73	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Serratia ureilytica
Serratia_ureilytica_380_length_20510_cov_13.258665:_adeF	3144	2636	adeF	60.0	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.87	Serratia ureilytica
Veillonella_parvula_A_45_length_152635_cov_92.270927:_vanW_gene_in_vanI_cluster	1347	1422	vanW gene in vanI cluster	30.56	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	120.11	Veillonella parvula A
Veillonella_parvula_A_398_length_19737_cov_103.266131:_vanT_gene_in_vanG_cluster	1113	1509	vanT gene in vanG cluster	31.61	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.97	Veillonella parvula A
Veillonella_parvula_A_573_length_12520_cov_110.904854:_mdeA	1356	1798	mdeA	74.89	fluoroquinolone antibiotic; aminoglycoside antibiotic; penam; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.56	Veillonella parvula A
NODE_6_length_428326_146_vanT_gene_in_vanG_cluster	1161	1677	vanT gene in vanG cluster	37.33	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.21	unclassified
NODE_11_length_364217_142_vanY_gene_in_vanB_cluster	792	811	vanY gene in vanB cluster	31.32	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	98.13	unclassified
NODE_11_length_364217_213_vanW_gene_in_vanI_cluster	1563	1849	vanW gene in vanI cluster	26.72	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	139.41	unclassified
NODE_12_length_323925_238_nimE	477	866	nimE	55.7	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	92.94	unclassified
NODE_12_length_323925_308_vanT_gene_in_vanG_cluster	1161	1877	vanT gene in vanG cluster	34.6	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.21	unclassified
NODE_17_length_243149_160_vanY_gene_in_vanF_cluster	861	1400	vanY gene in vanF cluster	35.32	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	97.61	unclassified
NODE_23_length_213113_107_vanW_gene_in_vanI_cluster	1440	2941	vanW gene in vanI cluster	26.49	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	128.42	unclassified
NODE_66_length_110699_75_oqxB	3153	1324	oqxB	97.33	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_66_length_110699_76_oqxA	1176	413	oqxA	91.05	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_70_length_106692_35_adeF	3174	1457	adeF	61.87	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.81	unclassified
NODE_107_length_77928_42_vanW_gene_in_vanI_cluster	1263	1211	vanW gene in vanI cluster	26.98	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	112.60	unclassified
NODE_126_length_67239_32_Klebsiella_pneumoniae_KpnF	330	97	Klebsiella pneumoniae KpnF	90.83	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_126_length_67239_33_Klebsiella_pneumoniae_KpnE	363	132	Klebsiella pneumoniae KpnE	86.67	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_200_length_43813_15_oqxA	1176	492	oqxA	91.3	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_200_length_43813_16_oqxB	3153	1703	oqxB	97.52	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_219_length_39875_33_tetBP	1959	9571	tetB(P)	99.54	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	unclassified
