ARG	ARG_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Klebsiella_A_michiganensis_33_length_205043_cov_151.483604:_mdtC	3078	10558	mdtC	91.41	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_33_length_205043_cov_151.483604:_mdtB	3123	9548	mdtB	90.87	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_41_length_183847_cov_168.820025:_acrD	3114	12119	acrD	92.0	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_81_length_117588_cov_148.032450:_OmpA	1071	4382	OmpA	96.35	peptide antibiotic	reduced permeability to antibiotic	General Bacterial Porin with reduced permeability to peptide antibiotics	95.19	Klebsiella A michiganensis
Klebsiella_A_michiganensis_81_length_117588_cov_148.032450:_msbA	1749	5533	msbA	92.6	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_91_length_103683_cov_177.338113:_bacA	822	2707	bacA	91.21	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_104_length_93113_cov_197.021696:_CRP	633	2683	CRP	99.05	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_114_length_88134_cov_186.087944:_PmrF	984	3350	PmrF	83.9	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	Klebsiella A michiganensis
Klebsiella_A_michiganensis_114_length_88134_cov_186.087944:_ArnT	1656	5116	ArnT	89.84	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_265_length_32195_cov_179.947480:_fosA5	444	1357	fosA5	87.77	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	105.76	Klebsiella A michiganensis
Klebsiella_A_michiganensis_275_length_30566_cov_177.829209:_rsmA	186	1206	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_537_length_11837_cov_182.409014:_LptD	2367	7790	LptD	92.2	carbapenem; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.77	Klebsiella A michiganensis
Klebsiella_A_michiganensis_544_length_11194_cov_175.205404:_emrB	1539	6842	emrB	93.82	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_544_length_11194_cov_175.205404:_Klebsiella_pneumoniae_KpnG	1173	4523	Klebsiella pneumoniae KpnG	95.9	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_544_length_11194_cov_175.205404:_emrR	531	2070	emrR	93.14	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_14_length_285230_cov_194.063470:_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	6691	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	95.03	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_14_length_285230_cov_194.063470:_Morganella_morganii_gyrB_conferring_resistance_to_fluoroquinolones	2415	11867	Morganella morganii gyrB conferring resistance to fluoroquinolones	81.47	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant gyrB	100.00	Klebsiella A michiganensis
Klebsiella_A_michiganensis_39_length_188716_cov_175.446165:_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	7668	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	52.72	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Klebsiella A michiganensis
Klebsiella_A_michiganensis_104_length_93113_cov_197.021696:_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	13361	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	98.48	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Klebsiella A michiganensis
Veillonella_parvula_A_1_length_799267_cov_78.562816:_vanW_gene_in_vanI_cluster	1347	1543	vanW gene in vanI cluster	33.47	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	120.11	Veillonella parvula A
Veillonella_parvula_A_6_length_91042_cov_90.771978:_qacG	330	758	qacG	43.81	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	101.87	Veillonella parvula A
Veillonella_parvula_A_12_length_8383_cov_44.977486:_ErmB	738	685	ErmB	97.96	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	Veillonella parvula A
Veillonella_tobetsuensis_1_length_350535_cov_25.674215:_vanW_gene_in_vanI_cluster	1395	740	vanW gene in vanI cluster	36.1	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	124.40	Veillonella tobetsuensis
Veillonella_tobetsuensis_7_length_79206_cov_27.942575:_qacG	330	729	qacG	44.76	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	101.87	Veillonella tobetsuensis
Veillonella_tobetsuensis_10_length_65560_cov_28.589787:_tetM	1920	2023	tet(M)	99.22	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	Veillonella tobetsuensis
NODE_3_length_473096_79_Klebsiella_pneumoniae_KpnE	363	368	Klebsiella pneumoniae KpnE	86.67	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_3_length_473096_80_Klebsiella_pneumoniae_KpnF	330	511	Klebsiella pneumoniae KpnF	90.83	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_3_length_473096_150_marA	381	785	marA	91.13	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	99.21	unclassified
NODE_7_length_408322_107_PmrF	984	3039	PmrF	87.85	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	unclassified
NODE_7_length_408322_302_mdtG	1221	2219	mdtG	91.38	phosphonic acid antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.51	unclassified
NODE_8_length_408275_58_Klebsiella_pneumoniae_KpnE	363	662	Klebsiella pneumoniae KpnE	80.0	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_8_length_408275_59_Klebsiella_pneumoniae_KpnF	330	698	Klebsiella pneumoniae KpnF	86.24	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_8_length_408275_100_marA	384	807	marA	92.91	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	unclassified
NODE_16_length_270844_87_ugd	1167	1888	ugd	86.86	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_16_length_270844_119_mdtB	3123	7954	mdtB	92.79	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_16_length_270844_120_mdtC	3081	9154	mdtC	92.68	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.10	unclassified
NODE_16_length_270844_123_baeR	723	1700	baeR	95.83	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_29_length_215958_51_msbA	1749	5302	msbA	94.67	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	unclassified
NODE_29_length_215958_101_Escherichia_coli_mdfA	1233	3231	Escherichia coli mdfA	88.29	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_54_length_155815_2_adeF	3114	7414	adeF	40.72	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	97.92	unclassified
NODE_68_length_129627_6_emrB	1539	6611	emrB	95.22	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_68_length_129627_7_emrA	1173	4336	emrA	88.72	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_68_length_129627_8_emrR	531	2107	emrR	94.29	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_196_length_49234_29_tetBP	1959	751	tetB(P)	99.39	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	unclassified
NODE_196_length_49234_30_tetAP	1263	521	tetA(P)	98.33	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_541_length_11609_3_Klebsiella_pneumoniae_KpnE	363	378	Klebsiella pneumoniae KpnE	86.67	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_541_length_11609_4_Klebsiella_pneumoniae_KpnF	330	242	Klebsiella pneumoniae KpnF	92.66	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_666_length_7632_1_msrA	1467	161	msrA	98.36	macrolide antibiotic; streptogramin antibiotic; streptogramin B antibiotic	antibiotic target protection	msr-type ABC-F protein	100.00	unclassified
NODE_666_length_7632_2_mphC	900	135	mphC	98.66	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	unclassified
NODE_666_length_7632_6_qacA	1545	138	qacA	99.81	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_753_length_5778_7_vanW_gene_in_vanI_cluster	858	160	vanW gene in vanI cluster	26.71	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	76.68	unclassified
NODE_758_length_5712_4_sul1	840	1375	sul1	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_758_length_5712_5_qacEdelta1	348	615	qacEdelta1	100.0	disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_758_length_5712_6_ANT3IIa	906	1299	ANT(3'')-IIa	87.71	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	93.19	unclassified
NODE_833_length_4855_2_ErmA	732	88	ErmA	100.0	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_873_length_4490_3_Staphylococcus_aureus_FosB	420	12	Staphylococcus aureus FosB	99.28	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	100.00	unclassified
NODE_894_length_4376_4_tet38	1359	61	tet(38)	99.78	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.44	unclassified
NODE_941_length_4083_2_oqxA	1176	2882	oqxA	90.79	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_974_length_3884_3_vanT_gene_in_vanG_cluster	1158	69	vanT gene in vanG cluster	35.79	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.07	unclassified
NODE_1021_length_3650_1_Staphylococcus_aureus_mupA_conferring_resistance_to_mupirocin	3075	398	Staphylococcus aureus mupA conferring resistance to mupirocin	99.61	mupirocin-like antibiotic	antibiotic target alteration	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	100.00	unclassified
NODE_1134_length_3189_3_norC	1392	53	norC	70.77	fluoroquinolone antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.22	unclassified
