ARG	ORF_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Escherichia_flexneri_5_length_71312_cov_7.356737_16_acrB	3150	671	acrB	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_7_length_68100_cov_8.816798_12_EC14	1134	295	EC-14	98.67	cephalosporin	antibiotic inactivation	EC beta-lactamase	100.00	Escherichia flexneri
Escherichia_flexneri_7_length_68100_cov_8.816798_50_eptA	1644	369	eptA	99.82	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia flexneri
Escherichia_flexneri_8_length_65471_cov_7.096995_19_msbA	1749	350	msbA	100.0	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_10_length_64771_cov_7.907179_20_CRP	633	164	CRP	99.52	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_11_length_62031_cov_5.807135_6_Escherichia_coli_ampC1_betalactamase	1302	202	Escherichia coli ampC1 beta-lactamase	99.08	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	99.77	Escherichia flexneri
Escherichia_flexneri_11_length_62031_cov_5.807135_37_acrD	3114	619	acrD	99.81	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_13_length_56980_cov_6.689908_7_kdpE	678	102	kdpE	99.11	aminoglycoside antibiotic	antibiotic efflux	kdpDE	100.00	Escherichia flexneri
Escherichia_flexneri_14_length_55553_cov_6.679322_63_Escherichia_coli_mdfA	1233	201	Escherichia coli mdfA	96.83	tetracycline antibiotic; benzalkonium chloride; rhodamine	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_23_length_42202_cov_6.596579_11_YojI	1644	225	YojI	99.27	peptide antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_26_length_40189_cov_6.743036_20_mdtG	1227	271	mdtG	100.0	fosfomycin	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_26_length_40189_cov_6.743036_32_mdtH	1209	205	mdtH	99.75	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_27_length_39186_cov_7.217066_18_Escherichia_coli_ampH_betalactamase	1158	196	Escherichia coli ampH beta-lactamase	100.0	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	100.00	Escherichia flexneri
Escherichia_flexneri_28_length_38470_cov_6.634908_6_bacA	822	164	bacA	99.63	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	100.00	Escherichia flexneri
Escherichia_flexneri_35_length_33143_cov_8.151747_10_cpxA	1374	244	cpxA	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_37_length_32706_cov_6.698784_17_rsmA	186	57	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_37_length_32706_cov_6.698784_22_emrB	1539	265	emrB	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_37_length_32706_cov_6.698784_23_emrA	1173	202	emrA	99.49	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_37_length_32706_cov_6.698784_24_emrR	531	100	emrR	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_39_length_31719_cov_7.354883_19_AcrS	663	196	AcrS	99.55	fluoroquinolone antibiotic; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_39_length_31719_cov_7.354883_20_AcrE	1158	232	AcrE	99.48	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_39_length_31719_cov_7.354883_21_AcrF	3105	672	AcrF	99.52	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_53_length_27137_cov_6.304593_12_marA	384	72	marA	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia flexneri
Escherichia_flexneri_70_length_20232_cov_6.651187_17_mdtE	1158	259	mdtE	99.74	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_70_length_20232_cov_6.651187_18_mdtF	3114	680	mdtF	99.81	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_75_length_19654_cov_8.738354_15_TolC	1489	330	TolC	100.0	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	99.60	Escherichia flexneri
Escherichia_flexneri_84_length_17191_cov_6.762838_13_mdtP	1467	282	mdtP	98.36	nucleoside antibiotic; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_84_length_17191_cov_6.762838_14_mdtO	2052	375	mdtO	98.83	nucleoside antibiotic; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_84_length_17191_cov_6.762838_15_mdtN	999	165	mdtN	99.4	nucleoside antibiotic; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	96.79	Escherichia flexneri
Escherichia_flexneri_114_length_12797_cov_5.832679_12_PmrF	969	137	PmrF	99.69	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia flexneri
Escherichia_flexneri_165_length_6753_cov_7.035085_5_emrY	1503	310	emrY	96.68	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	97.66	Escherichia flexneri
Escherichia_flexneri_186_length_5387_cov_8.698987_4_HNS	414	119	H-NS	100.0	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_202_length_4354_cov_4.582926_2_mdtB	3123	406	mdtB	99.62	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_107_length_13873_cov_4.703792_6_Escherichia_coli_GlpT_with_mutation_conferring_resistance_to_fosfomycin	1359	257	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	99.78	fosfomycin	antibiotic target alteration	antibiotic-resistant GlpT	100.00	Escherichia flexneri
Escherichia_flexneri_110_length_13712_cov_6.069269_5_Escherichia_coli_gyrA_conferring_resistance_to_fluoroquinolones	2628	526	Escherichia coli gyrA conferring resistance to fluoroquinolones	99.77	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant gyrA	100.00	Escherichia flexneri
Escherichia_flexneri_5_length_71312_cov_7.356737_14_Escherichia_coli_acrR_with_mutation_conferring_multidrug_antibiotic_resistance	648	136	Escherichia coli acrR with mutation conferring multidrug antibiotic resistance	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_53_length_27137_cov_6.304593_13_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	83	Escherichia coli marR mutant conferring antibiotic resistance	98.61	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_161_length_6986_cov_7.426490_2_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	92	Escherichia coli soxS with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia flexneri
Escherichia_flexneri_161_length_6986_cov_7.426490_3_Escherichia_coli_soxR_with_mutation_conferring_antibiotic_resistance	465	107	Escherichia coli soxR with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Streptococcus_sp000187445_503_length_18897_cov_119.091710_9_tetM	1920	5247	tetM	99.22	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	Streptococcus sp000187445
Streptococcus_sp000187445_1595_length_6337_cov_56.259631_1_dfrG	498	439	dfrG	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	Streptococcus sp000187445
NODE_1041_length_9416_cov_9.449738_3_ugd	1167	205	ugd	98.97	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_1480_length_6705_cov_6.128421_4_CTXM15	876	74	CTX-M-15	100.0	cephalosporin; penam	antibiotic inactivation	CTX-M beta-lactamase	100.00	unclassified
NODE_2039_length_4944_cov_15.287175_2_evgA	615	145	evgA	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_2141_length_4705_cov_12.653118_3_ErmF	801	130	ErmF	99.25	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_2821_length_3503_cov_16.575406_3_tetO	1920	538	tetO	99.37	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	unclassified
NODE_2834_length_3482_cov_23.620076_1_mphA	906	367	mphA	99.67	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	unclassified
NODE_4780_length_2018_cov_159.037188_1_tetW	1914	4677	tetW	99.53	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	99.84	unclassified
NODE_5138_length_1867_cov_186.129139_2_ErmX	855	2537	ErmX	89.44	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_7646_length_1249_cov_31.290620_1_CfxA6	963	436	CfxA6	99.06	cephamycin	antibiotic inactivation	CfxA beta-lactamase	96.68	unclassified
NODE_7989_length_1196_cov_10.446100_1_gadX	825	269	gadX	95.26	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_8053_length_1187_cov_38.784452_1_TEM1	861	548	TEM-1	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	100.00	unclassified
NODE_9362_length_1034_cov_134.565884_1_ErmB	738	1671	ErmB	99.18	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	unclassified
NODE_2648_length_3757_cov_3.706645_3_Streptococcus_pneumoniae_PBP2b_conferring_resistance_to_amoxicillin	2043	198	Streptococcus pneumoniae PBP2b conferring resistance to amoxicillin	93.82	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	99.27	unclassified
NODE_11974_length_826_cov_1.557717_1_tetR	627	15	tetR	100.0	tetracycline antibiotic	antibiotic target alteration; antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
