ARG	ORF_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Escherichia_coli_D_17_length_37383_cov_14.184044_bacA	822	447	bacA	98.9	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	100.00	Escherichia coli D
Escherichia_coli_D_29_length_28516_cov_19.143871_CRP	633	459	CRP	99.52	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_35_length_26632_cov_9.353652_Escherichia_coli_emrE	333	105	Escherichia coli emrE	98.18	macrolide antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_36_length_25653_cov_12.287718_msbA	1749	905	msbA	100.0	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_46_length_21602_cov_11.283705_Escherichia_coli_mdfA	1233	510	Escherichia coli mdfA	96.59	tetracycline antibiotic; benzalkonium chloride; rhodamine	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_61_length_18714_cov_17.472105_eptA	1644	1218	eptA	97.07	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia coli D
Escherichia_coli_D_63_length_18546_cov_18.109350_EC5	1134	745	EC-5	98.14	cephalosporin	antibiotic inactivation	EC beta-lactamase	100.00	Escherichia coli D
Escherichia_coli_D_64_length_18388_cov_16.964927_mdtF	3114	2040	mdtF	99.9	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_64_length_18388_cov_16.964927_mdtE	1158	663	mdtE	99.48	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_79_length_16766_cov_17.943900_TolC	1482	977	TolC	100.0	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	99.60	Escherichia coli D
Escherichia_coli_D_87_length_14511_cov_9.108882_PmrF	969	347	PmrF	99.69	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia coli D
Escherichia_coli_D_92_length_13995_cov_11.262410_emrR	531	260	emrR	99.43	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_92_length_13995_cov_11.262410_emrA	1173	512	emrA	99.74	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_92_length_13995_cov_11.262410_emrB	1539	776	emrB	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_109_length_11827_cov_13.676181_Escherichia_coli_ampH_betalactamase	963	596	Escherichia coli ampH beta-lactamase	99.07	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	83.38	Escherichia coli D
Escherichia_coli_D_120_length_10430_cov_13.733590_Klebsiella_pneumoniae_KpnF	330	94	Klebsiella pneumoniae KpnF	84.4	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_147_length_8178_cov_8.392343_YojI	1644	605	YojI	98.72	peptide antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_152_length_7754_cov_5.290038_kdpE	678	164	kdpE	99.55	aminoglycoside antibiotic	antibiotic efflux	kdpDE	100.00	Escherichia coli D
Escherichia_coli_D_181_length_5659_cov_11.190043_baeR	723	297	baeR	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_181_length_5659_cov_11.190043_baeS	1404	552	baeS	99.36	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_188_length_5456_cov_7.470839_mdtB	3123	1194	mdtB	99.71	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_188_length_5456_cov_7.470839_mdtA	1248	491	mdtA	99.04	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_196_length_5087_cov_22.027424_rsmA	186	165	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_258_length_2643_cov_23.757728_cpxA	1368	818	cpxA	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.78	Escherichia coli D
Escherichia_coli_D_309_length_995_cov_22.503191_mphA	870	0	mphA	99.66	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	96.35	Escherichia coli D
Escherichia_coli_D_427_length_642_cov_11.357751_AAC6Ibcr3	639	0	AAC(6')-Ib-cr3	100.0	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation	AAC(6')-Ib-cr	107.04	Escherichia coli D
Escherichia_coli_D_13_length_38718_cov_15.355444_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	923	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	52.93	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Escherichia coli D
Escherichia_coli_D_180_length_5666_cov_9.158617_Escherichia_coli_gyrA_conferring_resistance_to_fluoroquinolones	2628	1199	Escherichia coli gyrA conferring resistance to fluoroquinolones	99.77	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant gyrA	100.00	Escherichia coli D
Escherichia_coli_D_231_length_3632_cov_10.250489_Escherichia_coli_GlpT_with_mutation_conferring_resistance_to_fosfomycin	1359	538	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	99.56	fosfomycin	antibiotic target alteration	antibiotic-resistant GlpT	100.00	Escherichia coli D
Escherichia_coli_D_14_length_38286_cov_12.893437_Escherichia_coli_acrR_with_mutation_conferring_multidrug_antibiotic_resistance	648	365	Escherichia coli acrR with mutation conferring multidrug antibiotic resistance	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_130_length_9341_cov_14.221732_Escherichia_coli_soxR_with_mutation_conferring_antibiotic_resistance	465	323	Escherichia coli soxR with mutation conferring antibiotic resistance	98.7	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_130_length_9341_cov_14.221732_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	201	Escherichia coli soxS with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia coli D
Escherichia_coli_D_372_length_768_cov_4.936886_tetR	627	53	tetR	100.0	tetracycline antibiotic	antibiotic target alteration; antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Megamonas_funiformis_654_length_15057_cov_123.588122_adeF	3162	7465	adeF	42.76	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.43	Megamonas funiformis
NODE_68_length_70250_17_ErmF	801	0	ErmF	99.62	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_68_length_70250_30_ErmF	801	0	ErmF	99.62	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_144_length_50858_8_mphA	915	292	mphA	99.67	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	101.00	unclassified
NODE_144_length_50858_14_TEM1	861	2268	TEM-1	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	100.00	unclassified
NODE_144_length_50858_51_CMY42	1146	1792	CMY-42	100.0	cephalosporin; cephamycin	antibiotic inactivation	CMY beta-lactamase	100.00	unclassified
NODE_403_length_23541_13_tetM	1920	7528	tetM	98.75	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	unclassified
NODE_407_length_23456_18_ErmB	738	257	ErmB	98.78	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	unclassified
NODE_407_length_23456_22_Enterococcus_faecalis_chloramphenicol_acetyltransferase	648	109	Enterococcus faecalis chloramphenicol acetyltransferase	100.0	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	100.00	unclassified
NODE_469_length_20650_17_ugd	1167	218	ugd	99.23	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_568_length_17225_10_efrA	1707	152	efrA	83.63	macrolide antibiotic; fluoroquinolone antibiotic; rifamycin antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	98.78	unclassified
NODE_730_length_13506_10_tetA	1200	389	tet(A)	98.48	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	94.10	unclassified
NODE_736_length_13371_1_mdtM	1098	579	mdtM	96.99	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; acridine dye; phenicol antibiotic; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	89.27	unclassified
NODE_900_length_11198_1_evgA	615	330	evgA	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_900_length_11198_2_evgS	3594	2179	evgS	97.66	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_977_length_10394_6_ugd	1167	315	ugd	94.59	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_1404_length_7077_4_dfrA17	600	335	dfrA17	99.36	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	126.75	unclassified
NODE_1404_length_7077_5_aadA5	789	257	aadA5	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	unclassified
NODE_1404_length_7077_6_qacEdelta1	348	125	qacEdelta1	100.0	acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1404_length_7077_7_sul1	840	172	sul1	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_1499_length_6641_2_HNS	414	197	H-NS	100.0	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_1613_length_6162_2_ErmA	732	30	ErmA	100.0	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_1613_length_6162_3_ANT9Ia	783	54	ANT(9)-Ia	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(9)	100.00	unclassified
NODE_2157_length_4444_2_tetB	1206	485	tet(B)	99.25	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_2860_length_3210_1_tet45	1314	410	tet(45)	76.83	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	95.41	unclassified
NODE_2883_length_3183_2_ugd	1167	208	ugd	88.14	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_3243_length_2810_1_tetO	1920	150	tetO	99.53	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	unclassified
NODE_3371_length_2679_4_AAC3IIe	861	271	AAC(3)-IIe	98.95	aminoglycoside antibiotic	antibiotic inactivation	AAC(3)	100.00	unclassified
NODE_3910_length_2295_1_AAC6Ibcr6	699	156	AAC(6')-Ib-cr6	98.99	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation	AAC(6')-Ib-cr	116.58	unclassified
NODE_3910_length_2295_2_OXA1	831	530	OXA-1	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	unclassified
NODE_3915_length_2290_1_emrY	1386	783	emrY	99.78	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	90.23	unclassified
NODE_3915_length_2290_2_emrK	903	614	emrK	100.0	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	85.47	unclassified
NODE_4446_length_2017_1_gadX	756	799	gadX	92.98	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	91.61	unclassified
NODE_4669_length_1911_2_APH6Id	816	32	APH(6)-Id	96.76	aminoglycoside antibiotic	antibiotic inactivation	APH(6)	97.48	unclassified
NODE_4669_length_1911_3_APH3Ib	804	15	APH(3'')-Ib	99.25	aminoglycoside antibiotic	antibiotic inactivation	APH(3'')	100.00	unclassified
NODE_4789_length_1865_2_ErmX	855	0	ErmX	90.14	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_4911_length_1823_2_marA	384	170	marA	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	unclassified
NODE_5789_length_1552_1_DHA1	1140	42	DHA-1	100.0	cephalosporin; cephamycin	antibiotic inactivation	DHA beta-lactamase	100.00	unclassified
NODE_6208_length_1454_1_tetWNW	1452	189	tet(W/N/W)	95.25	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	75.74	unclassified
NODE_6413_length_1409_1_CTXM15	876	968	CTX-M-15	100.0	cephalosporin; penam	antibiotic inactivation	CTX-M beta-lactamase	100.00	unclassified
NODE_6754_length_1337_2_Escherichia_coli_ampC1_betalactamase	1194	310	Escherichia coli ampC1 beta-lactamase	99.25	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	91.71	unclassified
NODE_8515_length_1085_1_ErmT	735	34	ErmT	99.18	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_8598_length_1073_1_CfxA6	960	4985	CfxA6	99.06	cephamycin	antibiotic inactivation	CfxA beta-lactamase	96.37	unclassified
NODE_8731_length_1057_2_dfrA14	459	91	dfrA14	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	96.82	unclassified
NODE_13358_length_717_1_AAC6Iid	549	22	AAC(6')-Iid	98.35	aminoglycoside antibiotic	antibiotic inactivation	AAC(6')	100.00	unclassified
NODE_17615_length_559_1_AAC6Ii	459	38	AAC(6')-Ii	99.35	aminoglycoside antibiotic	antibiotic inactivation	AAC(6')	84.07	unclassified
NODE_7697_length_1189_1_Enterococcus_faecium_liaS_mutant_conferring_daptomycin_resistance	1122	77	Enterococcus faecium liaS mutant conferring daptomycin resistance	97.18	peptide antibiotic	antibiotic target alteration; antibiotic efflux	daptomycin resistant liaS	105.07	unclassified
NODE_2157_length_4444_1_tetR	624	0	tetR	100.0	tetracycline antibiotic	antibiotic target alteration; antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.52	unclassified
NODE_4911_length_1823_3_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	250	Escherichia coli marR mutant conferring antibiotic resistance	98.61	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
