ARG	ORF_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
NODE_4734_length_1584_2_patB	1422	85	patB	88.56	fluoroquinolone antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	80.44	unclassified
NODE_4992_length_1513_2_AAC6Ig	438	20	AAC(6')-Ig	100.0	aminoglycoside antibiotic	antibiotic inactivation	AAC(6')	100.00	unclassified
NODE_5289_length_1441_1_Enterobacter_cloacae_acrA	1194	121	Enterobacter cloacae acrA	96.22	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_5980_length_1311_1_FosA5	444	39	FosA5	89.21	fosfomycin	antibiotic inactivation	fosfomycin thiol transferase	105.76	unclassified
NODE_7905_length_1047_1_ErmB	738	2431	ErmB	97.96	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	unclassified
NODE_15274_length_582_1_Klebsiella_pneumoniae_KpnF	264	9	Klebsiella pneumoniae KpnF	87.36	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	79.82	unclassified
NODE_17950_length_495_2_ramA	357	27	ramA	99.16	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	95.97	unclassified
NODE_41_length_83364_34_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	0	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	53.11	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	unclassified
NODE_77_length_49528_8_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	0	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	53.11	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	unclassified
NODE_183_length_25521_4_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	10119	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	99.75	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	unclassified
NODE_903_length_6484_2_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	3217	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	93.74	fosfomycin	antibiotic target alteration	antibiotic-resistant UhpT	100.00	unclassified
NODE_1219_length_4975_2_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	1133	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	95.46	fosfomycin	antibiotic target alteration	antibiotic-resistant UhpT	100.00	unclassified
NODE_87_length_45790_21_Escherichia_coli_acrR_with_mutation_conferring_multidrug_antibiotic_resistance	648	2200	Escherichia coli acrR with mutation conferring multidrug antibiotic resistance	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_257_length_19553_15_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	1112	Escherichia coli marR mutant conferring antibiotic resistance	98.61	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_310_length_16561_4_Escherichia_coli_soxR_with_mutation_conferring_antibiotic_resistance	465	1719	Escherichia coli soxR with mutation conferring antibiotic resistance	98.7	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_310_length_16561_5_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	1083	Escherichia coli soxS with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	unclassified
NODE_1559_length_4062_6_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	16	Escherichia coli marR mutant conferring antibiotic resistance	83.92	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_1577_length_4024_2_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	327	34	Escherichia coli soxS with mutation conferring antibiotic resistance	89.72	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.93	unclassified
3252_5105_Campylobacter_jejuni_23S_rRNA_with_mutation_conferring_resistance_to_erythromycin	0	0	Campylobacter jejuni 23S rRNA with mutation conferring resistance to erythromycin	99.66	macrolide antibiotic	antibiotic target alteration	23S rRNA with mutation conferring resistance to macrolide antibiotics	-99.97	unclassified
Vibrio_cholerae_3_length_246051_cov_30.416621_CRP	633	363	CRP	95.24	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Vibrio cholerae
Vibrio_cholerae_14_length_151777_cov_19.119620_Vibrio_cholerae_varG	1125	365	Vibrio cholerae varG	100.0	carbapenem	antibiotic inactivation	subclass B1 Vibrio cholerae varG beta-lactamase	95.90	Vibrio cholerae
