ARG	ORF_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Escherichia_flexneri_18_length_100091_cov_222.268433_emrA	1173	4184	emrA	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_18_length_100091_cov_222.268433_emrR	531	2169	emrR	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_19_length_97222_cov_191.585899_Escherichia_coli_emrE	333	1717	Escherichia coli emrE	98.18	macrolide antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_20_length_94967_cov_211.713219_Escherichia_coli_mdfA	1233	3892	Escherichia coli mdfA	97.07	tetracycline antibiotic; benzalkonium chloride; rhodamine	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_21_length_91159_cov_200.889961_HNS	414	1806	H-NS	100.0	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_24_length_71707_cov_256.441341_cpxA	1374	5404	cpxA	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_25_length_68724_cov_243.793124_emrY	1539	6888	emrY	100.0	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_25_length_68724_cov_243.793124_emrK	1164	5755	emrK	100.0	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	110.26	Escherichia flexneri
Escherichia_flexneri_25_length_68724_cov_243.793124_evgA	615	3101	evgA	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_25_length_68724_cov_243.793124_evgS	3594	17938	evgS	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_28_length_60618_cov_192.773723_Escherichia_coli_ampC1_betalactamase	1305	4388	Escherichia coli ampC1 beta-lactamase	100.0	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	100.00	Escherichia flexneri
Escherichia_flexneri_28_length_60618_cov_192.773723_acrD	3114	11321	acrD	99.9	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_49_length_11845_cov_232.051739_mdtM	1260	5512	mdtM	97.52	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; acridine dye; phenicol antibiotic; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	102.20	Escherichia flexneri
Escherichia_flexneri_7_length_203209_cov_238.573895_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	7223	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	53.11	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Escherichia flexneri
Escherichia_flexneri_8_length_189977_cov_256.710648_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	5154	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	99.75	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Escherichia flexneri
Escherichia_flexneri_20_length_94967_cov_211.713219_Escherichia_coli_nfsA_mutations_conferring_resistance_to_nitrofurantoin	723	2434	Escherichia coli nfsA mutations conferring resistance to nitrofurantoin	99.58	nitrofuran antibiotic	antibiotic target alteration	antibiotic resistant nfsA	100.00	Escherichia flexneri
Escherichia_flexneri_36_length_35987_cov_273.871591_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	4388	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	99.75	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Escherichia flexneri
Escherichia_flexneri_2_length_285407_cov_259.393850_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	1403	Escherichia coli soxS with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia flexneri
Escherichia_flexneri_2_length_285407_cov_259.393850_Escherichia_coli_soxR_with_mutation_conferring_antibiotic_resistance	465	2225	Escherichia coli soxR with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_6_length_211633_cov_226.312632_Escherichia_coli_acrR_with_mutation_conferring_multidrug_antibiotic_resistance	648	3215	Escherichia coli acrR with mutation conferring multidrug antibiotic resistance	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_15_length_115052_cov_232.547549_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	2056	Escherichia coli marR mutant conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Megamonas_funiformis_21_length_41876_cov_197.581765_adeF	3162	15931	adeF	42.67	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.43	Megamonas funiformis
Megasphaera_sp000417505_25_length_108092_cov_7.995955_adeF	3153	361	adeF	41.13	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.15	Megasphaera sp000417505
Megasphaera_sp000417505_137_length_55170_cov_10.211993_ACI1	855	132	ACI-1	100.0	cephalosporin; penam; penem	antibiotic inactivation	ACI beta-lactamase	100.00	Megasphaera sp000417505
NODE_58_length_83119_35_tetM	1920	280	tetM	96.71	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	unclassified
NODE_199_length_42409_55_tetB	1206	15615	tet(B)	99.25	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_530_length_21825_17_ramA	342	113	ramA	99.12	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	91.13	unclassified
NODE_998_length_13312_1_adeF	3153	743	adeF	60.78	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.15	unclassified
NODE_1140_length_11789_4_aadA	792	299	aadA	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	unclassified
NODE_1140_length_11789_5_SAT2	525	152	SAT-2	100.0	nucleoside antibiotic	antibiotic inactivation	streptothricin acetyltransferase (SAT)	100.00	unclassified
NODE_1140_length_11789_6_dfrA1	474	148	dfrA1	99.36	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	unclassified
NODE_1433_length_9844_2_tetD	1122	369	tet(D)	42.08	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	94.67	unclassified
NODE_1551_length_9265_8_CfxA2	966	193	CfxA2	100.0	cephamycin	antibiotic inactivation	CfxA beta-lactamase	100.00	unclassified
NODE_1652_length_8744_2_CTXM15	876	513	CTX-M-15	100.0	cephalosporin; penam	antibiotic inactivation	CTX-M beta-lactamase	100.00	unclassified
NODE_1732_length_8314_5_YojI	1644	0	YojI	100.0	peptide antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	unclassified
NODE_2502_length_5784_3_QnrS1	657	7311	QnrS1	99.54	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	unclassified
NODE_2545_length_5659_5_catI	660	176	catI	100.0	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	100.00	unclassified
NODE_2682_length_5369_5_sul1	840	2916	sul1	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_2682_length_5369_6_qacEdelta1	348	2671	qacEdelta1	100.0	acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_2682_length_5369_7_dfrA5	474	4521	dfrA5	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	unclassified
NODE_3406_length_4176_2_ErmB	738	6100	ErmB	97.96	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	unclassified
NODE_3441_length_4131_4_Escherichia_coli_emrE	333	170	Escherichia coli emrE	97.27	macrolide antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	unclassified
NODE_3503_length_4052_3_tetA	1200	173	tet(A)	98.48	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	94.10	unclassified
NODE_4409_length_3085_3_TEM1	861	30235	TEM-1	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	100.00	unclassified
NODE_4636_length_2924_1_msrE	1476	388	msrE	100.0	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; tetracycline antibiotic; oxazolidinone antibiotic; phenicol antibiotic; pleuromutilin antibiotic	antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein	100.00	unclassified
NODE_4636_length_2924_2_mphE	885	251	mphE	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	unclassified
NODE_5493_length_2374_2_sul2	816	61	sul2	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_5519_length_2361_2_adeF	2142	87	adeF	99.72	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	67.42	unclassified
NODE_5657_length_2290_2_OXA1	831	65	OXA-1	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	unclassified
NODE_5657_length_2290_3_AAC6Ibcr6	696	8232	AAC(6')-Ib-cr6	98.99	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation	AAC(6')-Ib-cr	116.08	unclassified
NODE_6567_length_1921_1_tetQ	1920	5901	tetQ	96.56	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	97.41	unclassified
NODE_6752_length_1861_1_ErmX	855	1065	ErmX	89.79	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_7575_length_1617_1_Klebsiella_pneumoniae_KpnF	327	57	Klebsiella pneumoniae KpnF	86.41	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.08	unclassified
NODE_7657_length_1597_2_adeS	1074	53	adeS	96.08	glycylcycline; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.89	unclassified
NODE_8366_length_1445_3_abeS	330	15	abeS	100.0	macrolide antibiotic; aminocoumarin antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	unclassified
NODE_8477_length_1425_3_AAC3IIc	513	19	AAC(3)-IIc	95.29	aminoglycoside antibiotic	antibiotic inactivation	AAC(3)	59.44	unclassified
NODE_8638_length_1396_1_QnrB17	651	103	QnrB17	99.54	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	96.02	unclassified
NODE_10240_length_1172_2_APH6Id	837	39	APH(6)-Id	99.64	aminoglycoside antibiotic	antibiotic inactivation	APH(6)	100.00	unclassified
NODE_10803_length_1109_1_CfxA6	984	4760	CfxA6	99.09	cephamycin	antibiotic inactivation	CfxA beta-lactamase	98.79	unclassified
NODE_10868_length_1103_2_CblA1	843	20	CblA-1	99.64	cephalosporin	antibiotic inactivation	CblA beta-lactamase	94.59	unclassified
NODE_13353_length_890_1_ErmF	816	144	ErmF	99.25	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	101.88	unclassified
NODE_15189_length_785_1_ADC58	783	32	ADC-58	98.08	cephalosporin	antibiotic inactivation	ADC beta-lactamase without carbapenemase activity	68.15	unclassified
NODE_15322_length_778_1_LEN14	651	49	LEN-14	90.79	penam; penem	antibiotic inactivation	LEN beta-lactamase	142.76	unclassified
NODE_37577_length_336_1_Klebsiella_pneumoniae_KpnF	297	6	Klebsiella pneumoniae KpnF	98.98	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	89.91	unclassified
