ARG	ORF_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Escherichia_coli_D_3_length_343407_cov_159.673414_280_rsmA	186	783	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_3_length_343407_cov_159.673414_286_emrB	1539	3531	emrB	99.8	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_3_length_343407_cov_159.673414_287_emrA	1173	2731	emrA	99.74	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_3_length_343407_cov_159.673414_288_emrR	531	1319	emrR	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_4_length_307978_cov_122.433634_93_PmrF	969	1750	PmrF	100.0	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia coli D
Escherichia_coli_D_4_length_307978_cov_122.433634_139_YojI	1644	2702	YojI	99.27	peptide antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_5_length_226675_cov_183.945954_103_mdtE	1158	3618	mdtE	99.74	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_5_length_226675_cov_183.945954_104_mdtF	3114	9396	mdtF	99.9	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_5_length_226675_cov_183.945954_106_gadW	729	4008	gadW	95.04	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_5_length_226675_cov_183.945954_107_gadX	825	5076	gadX	93.43	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_6_length_213663_cov_150.790097_16_Escherichia_coli_acrA	1194	3791	Escherichia coli acrA	99.75	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_6_length_213663_cov_150.790097_17_acrB	3150	8421	acrB	99.9	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_7_length_192600_cov_160.307331_40_mdtM	1233	3602	mdtM	98.05	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_8_length_162775_cov_125.518652_53_Escherichia_coli_mdfA	1233	2406	Escherichia coli mdfA	96.1	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_10_length_153373_cov_184.090159_77_mdtP	1467	4009	mdtP	98.57	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_10_length_153373_cov_184.090159_78_mdtO	2052	5949	mdtO	97.66	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_10_length_153373_cov_184.090159_79_mdtN	1032	2765	mdtN	99.71	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_10_length_153373_cov_184.090159_113_eptA	1644	6420	eptA	99.82	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia coli D
Escherichia_coli_D_11_length_146826_cov_199.881727_89_CRP	633	2555	CRP	99.52	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_12_length_135743_cov_123.402792_19_msbA	1749	4551	msbA	99.83	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_15_length_127577_cov_134.782563_54_acrD	3114	7131	acrD	99.9	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_18_length_102781_cov_186.068639_38_cpxA	1374	4216	cpxA	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_19_length_99398_cov_134.754034_55_kdpE	678	832	kdpE	98.67	aminoglycoside antibiotic	antibiotic efflux	kdpDE	100.00	Escherichia coli D
Escherichia_coli_D_22_length_90503_cov_162.029509_72_leuO	945	3328	leuO	99.36	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_24_length_74181_cov_112.136781_20_ugd	1167	3515	ugd	99.23	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia coli D
Escherichia_coli_D_24_length_74181_cov_112.136781_52_mdtB	3123	5102	mdtB	99.71	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_24_length_74181_cov_112.136781_53_mdtC	3078	4183	mdtC	99.71	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_25_length_70086_cov_182.611186_18_EC8	1134	4379	EC-8	98.67	cephalosporin	antibiotic inactivation	EC beta-lactamase	100.00	Escherichia coli D
Escherichia_coli_D_28_length_52659_cov_120.227055_47_mdtH	1209	2390	mdtH	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_30_length_45586_cov_124.414048_21_HNS	414	1300	H-NS	100.0	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_33_length_36397_cov_145.354301_27_evgS	3594	13011	evgS	97.74	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_33_length_36397_cov_145.354301_28_evgA	615	2385	evgA	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_42_length_20070_cov_169.384562_2_emrY	1539	5111	emrY	100.0	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_46_length_17790_cov_426.247308_3_DHA1	1140	4812	DHA-1	100.0	cephalosporin; cephamycin	antibiotic inactivation	DHA beta-lactamase	100.00	Escherichia coli D
Escherichia_coli_D_46_length_17790_cov_426.247308_12_mphE	885	5932	mphE	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	Escherichia coli D
Escherichia_coli_D_46_length_17790_cov_426.247308_13_msrE	1476	9939	msrE	100.0	macrolide antibiotic; streptogramin antibiotic	antibiotic target protection	msr-type ABC-F protein	100.00	Escherichia coli D
Escherichia_coli_D_46_length_17790_cov_426.247308_18_Mrx	1239	2444	Mrx	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	Escherichia coli D
Escherichia_coli_D_50_length_13634_cov_138.400987_14_mdtG	1227	2847	mdtG	100.0	phosphonic acid antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_58_length_7736_cov_485.826585_2_ErmB	738	4463	ErmB	97.96	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	Escherichia coli D
Escherichia_coli_D_84_length_2106_cov_67.756704_1_TEM1	861	0	TEM-1	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	100.00	Escherichia coli D
Escherichia_coli_D_105_length_1292_cov_115.396120_2_sul1	840	0	sul1	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	Escherichia coli D
Escherichia_coli_D_2_length_348851_cov_167.746526_239_Escherichia_coli_parC_conferring_resistance_to_fluoroquinolones	2259	5866	Escherichia coli parC conferring resistance to fluoroquinolones	99.6	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant parC	100.00	Escherichia coli D
Escherichia_coli_D_4_length_307978_cov_122.433634_108_Escherichia_coli_GlpT_with_mutation_conferring_resistance_to_fosfomycin	1359	2663	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	98.89	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant GlpT	100.00	Escherichia coli D
Escherichia_coli_D_4_length_307978_cov_122.433634_120_Escherichia_coli_gyrA_conferring_resistance_to_fluoroquinolones	2628	5935	Escherichia coli gyrA conferring resistance to fluoroquinolones	99.77	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant gyrA	100.00	Escherichia coli D
Escherichia_coli_D_11_length_146826_cov_199.881727_108_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	8634	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	99.75	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Escherichia coli D
Escherichia_coli_D_21_length_94510_cov_192.137208_47_Escherichia_coli_cyaA_with_mutation_conferring_resistance_to_fosfomycin	2547	10068	Escherichia coli cyaA with mutation conferring resistance to fosfomycin	99.29	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant cya adenylate cyclase	100.00	Escherichia coli D
Escherichia_coli_D_1_length_372159_cov_113.966034_46_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	1156	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	98.61	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_6_length_213663_cov_150.790097_15_Escherichia_coli_AcrABTolC_with_AcrR_mutation_conferring_resistance_to_ciprofloxacin_tetracycline_and_ceftazidime	648	2029	Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime	99.07	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_10_length_153373_cov_184.090159_58_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	1159	Escherichia coli soxS with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia coli D
Escherichia_coli_D_10_length_153373_cov_184.090159_59_Escherichia_coli_soxR_with_mutation_conferring_antibiotic_resistance	465	1663	Escherichia coli soxR with mutation conferring antibiotic resistance	98.7	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_24_length_74181_cov_112.136781_56_baeR	723	1330	baeR	96.67	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Megamonas_funiformis_175_length_1796_cov_4.897186_1_AAC6IeAPH2Ia_bifunctional_protein	1365	140	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	99.78	aminoglycoside antibiotic	antibiotic inactivation	aminoglycoside bifunctional resistance protein	94.99	Megamonas funiformis
NODE_343_length_10425_cov_372.429122_5_QepA4	1536	1790	QepA4	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_343_length_10425_cov_372.429122_9_dfrA12	498	1800	dfrA12	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	unclassified
NODE_343_length_10425_cov_372.429122_10_aadA2	780	2135	aadA2	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	unclassified
NODE_368_length_9488_cov_6.229195_3_tetA	1200	0	tet(A)	98.48	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	94.10	unclassified
NODE_368_length_9488_cov_6.229195_7_tetA	1200	0	tet(A)	98.48	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	94.10	unclassified
NODE_483_length_6954_cov_34.216118_7_ErmT	735	52	ErmT	99.18	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_502_length_6604_cov_4.511223_8_QnrS1	657	71	QnrS1	100.0	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	unclassified
NODE_586_length_5448_cov_11.646393_4_CTXM15	876	194	CTX-M-15	100.0	cephalosporin; penam	antibiotic inactivation	CTX-M beta-lactamase	100.00	unclassified
NODE_639_length_4927_cov_2.252874_1_ACI1	855	36	ACI-1	98.24	cephalosporin; penam; penem	antibiotic inactivation	ACI beta-lactamase	100.00	unclassified
NODE_860_length_3510_cov_2.699276_4_FosA6	420	16	FosA6	98.56	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	100.00	unclassified
NODE_912_length_3334_cov_783.143336_5_TEM1	861	0	TEM-1	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	100.00	unclassified
NODE_1019_length_3042_cov_2.680616_2_msbA	1707	77	msbA	92.62	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	97.77	unclassified
NODE_1152_length_2702_cov_6.672459_4_AAC3IIe	861	97	AAC(3)-IIe	98.95	aminoglycoside antibiotic	antibiotic inactivation	AAC(3)	100.00	unclassified
NODE_1222_length_2563_cov_3.941786_2_eptB	1674	1120	eptB	99.46	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	97.04	unclassified
NODE_1315_length_2424_cov_1.944702_1_Klebsiella_pneumoniae_KpnH	1539	52	Klebsiella pneumoniae KpnH	94.02	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1405_length_2291_cov_12.028175_2_OXA1	831	160	OXA-1	100.0	cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase; OXA-1-like beta-lactamase	100.00	unclassified
NODE_1594_length_2039_cov_2.991935_2_APH6Id	837	31	APH(6)-Id	99.64	aminoglycoside antibiotic	antibiotic inactivation	APH(6)	100.00	unclassified
NODE_1983_length_1677_cov_2.463625_2_ErmX	855	31	ErmX	88.73	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_2091_length_1608_cov_10.589826_2_aadA5	789	137	aadA5	99.62	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	unclassified
NODE_2184_length_1547_cov_2.197051_2_emrR	531	24	emrR	92.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_2212_length_1532_cov_2.033175_1_ArnT	1410	47	ArnT	98.94	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	85.30	unclassified
NODE_2762_length_1292_cov_231.882781_2_sul1	840	0	sul1	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_2880_length_1256_cov_2.203164_2_Klebsiella_pneumoniae_KpnE	363	15	Klebsiella pneumoniae KpnE	99.17	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	unclassified
NODE_4310_length_916_cov_2.307782_2_marA	375	15	marA	92.74	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	97.64	unclassified
NODE_477_length_7036_cov_3.929380_2_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	2636	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	95.03	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100.00	unclassified
