ARG	ORF_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Escherichia_coli_D_1677_length_5912_cov_29.954755_2_emrA	1173	512	emrA	99.74	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_1677_length_5912_cov_29.954755_3_emrR	531	261	emrR	99.43	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_2256_length_4193_cov_35.266312_3_rsmA	186	165	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_2643_length_3508_cov_32.730669_4_bacA	822	447	bacA	99.27	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	100.00	Escherichia coli D
Escherichia_coli_D_3268_length_2783_cov_36.296921_3_cpxA	1368	819	cpxA	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.78	Escherichia coli D
Escherichia_coli_D_4911_length_1823_cov_29.256787_2_marA	384	170	marA	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia coli D
Escherichia_coli_D_2452_length_3817_cov_29.216374_2_Escherichia_coli_gyrA_conferring_resistance_to_fluoroquinolones	2628	1201	Escherichia coli gyrA conferring resistance to fluoroquinolones	99.77	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant gyrA	100.00	Escherichia coli D
Escherichia_coli_D_3003_length_3058_cov_25.875125_2_Escherichia_coli_GlpT_with_mutation_conferring_resistance_to_fosfomycin	1359	536	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	99.56	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant GlpT	100.00	Escherichia coli D
Escherichia_coli_D_592_length_16549_cov_29.840912_11_Escherichia_coli_AcrABTolC_with_AcrR_mutation_conferring_resistance_to_ciprofloxacin_tetracycline_and_ceftazidime	648	368	Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_1842_length_5329_cov_34.698711_5_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	204	Escherichia coli soxS with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia coli D
Escherichia_coli_D_1842_length_5329_cov_34.698711_6_Escherichia_coli_soxR_with_mutation_conferring_antibiotic_resistance	465	323	Escherichia coli soxR with mutation conferring antibiotic resistance	98.7	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_4911_length_1823_cov_29.256787_3_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	250	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	98.61	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
NODE_68_length_70250_cov_148.335921_17_ErmF	801	0	ErmF	99.62	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_68_length_70250_cov_148.335921_30_ErmF	801	0	ErmF	99.62	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_144_length_50858_cov_150.034604_9_Mrx	1239	1847	Mrx	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	unclassified
NODE_144_length_50858_cov_150.034604_14_TEM1	861	2268	TEM-1	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	100.00	unclassified
NODE_144_length_50858_cov_150.034604_51_CMY42	1146	1792	CMY-42	100.0	cephalosporin; cephamycin	antibiotic inactivation	CMY beta-lactamase	100.00	unclassified
NODE_403_length_23541_cov_237.738695_13_tetM	1920	7528	tet(M)	98.75	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	unclassified
NODE_407_length_23456_cov_18.543609_18_ErmB	738	257	ErmB	98.78	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	unclassified
NODE_407_length_23456_cov_18.543609_22_Enterococcus_faecalis_chloramphenicol_acetyltransferase	648	109	Enterococcus faecalis chloramphenicol acetyltransferase	100.0	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	100.00	unclassified
NODE_469_length_20650_cov_13.718184_17_ugd	1167	218	ugd	99.23	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_730_length_13506_cov_27.521746_10_tetA	1200	389	tet(A)	98.48	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	94.10	unclassified
NODE_736_length_13371_cov_15.169045_1_mdtM	1098	579	mdtM	96.99	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	89.27	unclassified
NODE_820_length_12180_cov_18.919588_3_Escherichia_coli_emrE	333	105	Escherichia coli emrE	98.18	macrolide antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	unclassified
NODE_977_length_10394_cov_19.782571_6_ugd	1167	315	ugd	94.59	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_1404_length_7077_cov_22.840359_5_aadA5	789	257	aadA5	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	unclassified
NODE_1404_length_7077_cov_22.840359_6_qacEdelta1	348	132	qacEdelta1	100.0	disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1404_length_7077_cov_22.840359_7_sul1	840	172	sul1	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_1613_length_6162_cov_3.407565_2_ErmA	732	30	ErmA	100.0	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_1613_length_6162_cov_3.407565_3_ANT9Ia	783	54	ANT(9)-Ia	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(9)	100.00	unclassified
NODE_2157_length_4444_cov_25.922534_2_tetB	1206	486	tet(B)	99.25	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_2292_length_4118_cov_22.680286_3_YojI	1644	604	YojI	99.09	peptide antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	unclassified
NODE_2883_length_3183_cov_7.447251_2_ugd	1167	208	ugd	88.14	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_3243_length_2810_cov_4.916878_1_tetO	1920	150	tet(O)	99.53	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	unclassified
NODE_3311_length_2748_cov_23.183439_2_PmrF	969	347	PmrF	99.69	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_3371_length_2679_cov_18.608994_4_AAC3IIe	861	273	AAC(3)-IIe	98.95	aminoglycoside antibiotic	antibiotic inactivation	AAC(3)	100.00	unclassified
NODE_3910_length_2295_cov_41.749107_2_OXA1	831	529	OXA-1	100.0	cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase; OXA-1-like beta-lactamase	100.00	unclassified
NODE_3915_length_2290_cov_39.020134_1_emrY	1386	783	emrY	99.78	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	90.23	unclassified
NODE_3915_length_2290_cov_39.020134_2_emrK	903	614	emrK	100.0	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	85.47	unclassified
NODE_4446_length_2017_cov_45.993374_1_gadX	756	799	gadX	92.98	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	91.61	unclassified
NODE_4669_length_1911_cov_1.830819_2_APH6Id	816	32	APH(6)-Id	96.76	aminoglycoside antibiotic	antibiotic inactivation	APH(6)	97.48	unclassified
NODE_4669_length_1911_cov_1.830819_3_APH3Ib	804	15	APH(3'')-Ib	99.25	aminoglycoside antibiotic	antibiotic inactivation	APH(3'')	100.00	unclassified
NODE_4789_length_1865_cov_497.149724_2_ErmX	855	0	ErmX	90.14	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_5789_length_1552_cov_2.487642_1_DHA1	1140	42	DHA-1	100.0	cephalosporin; cephamycin	antibiotic inactivation	DHA beta-lactamase	100.00	unclassified
NODE_6413_length_1409_cov_109.121123_1_CTXM15	876	968	CTX-M-15	100.0	cephalosporin; penam	antibiotic inactivation	CTX-M beta-lactamase	100.00	unclassified
NODE_8515_length_1085_cov_2.150485_1_ErmT	735	34	ErmT	99.18	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_8598_length_1073_cov_321.568762_1_CfxA6	960	4986	CfxA6	99.06	cephamycin	antibiotic inactivation	CfxA beta-lactamase	96.37	unclassified
NODE_8731_length_1057_cov_9.974052_2_dfrA14	475	94	dfrA14	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	96.82	unclassified
NODE_13358_length_717_cov_2.297583_1_AAC6Iid	549	22	AAC(6')-Iid	98.35	aminoglycoside antibiotic	antibiotic inactivation	AAC(6')	100.00	unclassified
NODE_2157_length_4444_cov_25.922534_1_tetR	624	222	tetR	100.0	tetracycline antibiotic	antibiotic target alteration; antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.52	unclassified
