ARG	ORF_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Escherichia_coli_42_length_41294_cov_54.534664_23_eptA	1644	2220	eptA	96.53	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia coli
Escherichia_coli_57_length_26750_cov_32.807342_3_Escherichia_coli_emrE	333	276	Escherichia coli emrE	98.18	macrolide antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_60_length_23700_cov_48.160711_12_mdtN	1032	1048	mdtN	98.83	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_60_length_23700_cov_48.160711_13_mdtO	2052	2031	mdtO	98.39	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_60_length_23700_cov_48.160711_14_mdtP	1467	1438	mdtP	98.16	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_111_length_9268_cov_37.334093_8_HNS	414	467	H-NS	100.0	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_123_length_7174_cov_11.453013_4_QnrS1	657	162	QnrS1	99.54	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	Escherichia coli
Escherichia_coli_182_length_2525_cov_11.733603_3_marA	381	170	marA	93.55	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	99.21	Escherichia coli
Escherichia_coli_190_length_2101_cov_5.593353_1_TEM1	861	88	TEM-1	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	100.00	Escherichia coli
Escherichia_coli_223_length_857_cov_4.396509_1_AAC3IIc	759	326	AAC(3)-IIc	93.58	aminoglycoside antibiotic	antibiotic inactivation	AAC(3)	88.46	Escherichia coli
Escherichia_coli_1_length_406246_cov_37.316292_210_Escherichia_coli_gyrA_conferring_resistance_to_fluoroquinolones	2628	3116	Escherichia coli gyrA conferring resistance to fluoroquinolones	99.66	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant gyrA	100.00	Escherichia coli
Escherichia_coli_1_length_406246_cov_37.316292_218_Escherichia_coli_GlpT_with_mutation_conferring_resistance_to_fosfomycin	1359	1313	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	99.78	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant GlpT	100.00	Escherichia coli
Escherichia_coli_13_length_115638_cov_47.043121_57_Escherichia_coli_parC_conferring_resistance_to_fluoroquinolones	2259	2646	Escherichia coli parC conferring resistance to fluoroquinolones	99.2	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant parC	100.00	Escherichia coli
Escherichia_coli_23_length_70267_cov_35.828633_13_Escherichia_coli_PtsI_with_mutation_conferring_resistance_to_fosfomycin	1728	2481	Escherichia coli PtsI with mutation conferring resistance to fosfomycin	99.65	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant ptsI phosphotransferase	100.00	Escherichia coli
Escherichia_coli_32_length_56940_cov_54.250466_45_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	1434	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	99.78	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100.00	Escherichia coli
Escherichia_coli_197_length_1758_cov_50.536700_1_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1176	5825	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	99.49	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	95.84	Escherichia coli
Escherichia_coli_1_length_406246_cov_37.316292_64_baeR	723	500	baeR	95.83	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_6_length_179491_cov_32.012099_148_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	423	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	98.61	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_17_length_98622_cov_40.578287_42_Escherichia_coli_AcrABTolC_with_AcrR_mutation_conferring_resistance_to_ciprofloxacin_tetracycline_and_ceftazidime	648	751	Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_34_length_54458_cov_51.096925_17_Escherichia_coli_soxR_with_mutation_conferring_antibiotic_resistance	465	586	Escherichia coli soxR with mutation conferring antibiotic resistance	99.35	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Escherichia_coli_34_length_54458_cov_51.096925_18_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	428	Escherichia coli soxS with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia coli
Escherichia_coli_182_length_2525_cov_11.733603_4_Escherichia_coli_AcrABTolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline	435	216	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline	88.89	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli
Prevotella_copri_A_259_length_27006_cov_374.005788_4_ErmF	801	2828	ErmF	99.25	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	Prevotella copri A
Prevotella_copri_A_259_length_27006_cov_374.005788_6_aadS	864	3345	aadS	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(6)	100.00	Prevotella copri A
NODE_262_length_26933_cov_8.511608_14_ramA	375	72	ramA	99.19	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	unclassified
NODE_275_length_25967_cov_8.679646_9_Escherichia_coli_mdfA	1233	359	Escherichia coli mdfA	86.98	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1331_length_8362_cov_5.796798_10_Klebsiella_pneumoniae_KpnF	330	48	Klebsiella pneumoniae KpnF	87.16	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	unclassified
NODE_1335_length_8335_cov_5.899275_2_mdtC	3078	993	mdtC	91.8	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_1480_length_7640_cov_61.240738_2_Mrx	1239	961	Mrx	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	unclassified
NODE_1480_length_7640_cov_61.240738_9_sul1	840	591	sul1	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_1480_length_7640_cov_61.240738_10_qacEdelta1	348	418	qacEdelta1	100.0	disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1587_length_7148_cov_5.427182_3_oqxB	3153	864	oqxB	97.71	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_1587_length_7148_cov_5.427182_4_oqxA	1176	152	oqxA	91.56	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_2115_length_5581_cov_9.592110_5_emrA	1173	488	emrA	86.67	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_2185_length_5415_cov_13.628172_5_CMH5	1146	440	CMH-5	98.95	cephalosporin	antibiotic inactivation	CMH beta-lactamase	100.00	unclassified
NODE_2896_length_4175_cov_65.792476_5_ErmB	738	1101	ErmB	97.96	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	unclassified
NODE_3082_length_3943_cov_39.806327_3_tetA	1200	732	tet(A)	98.48	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	94.10	unclassified
NODE_3384_length_3613_cov_78.879146_1_aadA5	789	987	aadA5	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	unclassified
NODE_3471_length_3538_cov_4.886305_3_tetBP	1959	186	tetB(P)	97.85	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	unclassified
NODE_3839_length_3221_cov_3.248895_4_dfrF	495	41	dfrF	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	unclassified
NODE_4630_length_2710_cov_27.271186_4_AAC3IIe	861	194	AAC(3)-IIe	98.95	aminoglycoside antibiotic	antibiotic inactivation	AAC(3)	100.00	unclassified
NODE_4669_length_2690_cov_2.377230_3_tetB	1206	59	tet(B)	99.5	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_4818_length_2610_cov_9.064579_1_msbA	1749	798	msbA	94.5	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	unclassified
NODE_5266_length_2397_cov_4.725021_2_ramA	375	75	ramA	94.35	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	unclassified
NODE_5513_length_2294_cov_38.130862_2_OXA1	831	444	OXA-1	100.0	cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase; OXA-1-like beta-lactamase	100.00	unclassified
NODE_6129_length_2081_cov_7.577493_2_nimE	513	61	nimE	100.0	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	100.00	unclassified
NODE_6898_length_1864_cov_59.866777_2_ErmX	855	807	ErmX	90.14	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_8510_length_1544_cov_2.683009_1_oqxA	1176	224	oqxA	92.58	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_8551_length_1534_cov_7.538878_1_aadA	780	93	aadA	99.23	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	98.48	unclassified
NODE_8551_length_1534_cov_7.538878_2_dfrA1	474	72	dfrA1	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	unclassified
NODE_11223_length_1215_cov_2.444828_2_sul2	816	40	sul2	99.63	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_11364_length_1201_cov_44.827225_1_rsmA	186	50	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_11498_length_1188_cov_2.907326_2_Campylobacter_coli_chloramphenicol_acetyltransferase	624	40	Campylobacter coli chloramphenicol acetyltransferase	96.14	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	100.00	unclassified
NODE_14476_length_975_cov_30.471739_1_emrR	531	298	emrR	92.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_19167_length_778_cov_6.455048_1_dfrA14	475	61	dfrA14	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	96.82	unclassified
NODE_27786_length_585_cov_3.620755_1_Klebsiella_pneumoniae_KpnF	330	74	Klebsiella pneumoniae KpnF	86.24	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	unclassified
NODE_1627_length_7004_cov_9.832062_3_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	719	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	93.74	phosphonic acid antibiotic	antibiotic target alteration	antibiotic-resistant UhpT	100.00	unclassified
NODE_1335_length_8335_cov_5.899275_4_baeS	1404	858	baeS	97.86	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_1335_length_8335_cov_5.899275_5_baeR	723	251	baeR	99.58	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
